         t         g       g_N       g_I      g_hH      g_hL
    0.0000    4.4648    4.2036    4.2036    0.2612    0.2612
    1.0000    4.6149    4.2036    5.1922    0.4113    0.2698
    2.0000    4.6147    4.2036    5.2081    0.4112    0.2692
    3.0000    4.6148    4.2036    5.1985    0.4113    0.2685
    4.0000    4.6149    4.2036    5.2016    0.4113    0.2679
    5.0000    4.6149    4.2036    5.2077    0.4113    0.2673
    6.0000    4.6146    4.2036    5.2081    0.4110    0.2673
    7.0000    4.6149    4.2036    5.2087    0.4113    0.2653
    8.0000    4.6149    4.2036    5.2037    0.4113    0.2648
    9.0000    4.6149    4.2036    5.2075    0.4113    0.2643
   10.0000    4.6149    4.2036    5.2066    0.4114    0.2626
   11.0000    4.6149    4.2036    5.2046    0.4113    0.2620
   12.0000    4.6149    4.2036    5.2069    0.4113    0.2615
   13.0000    4.6148    4.2036    5.2044    0.4113    0.2601
   14.0000    4.6148    4.2036    5.2081    0.4113    0.2590
   15.0000    4.6149    4.2036    5.2089    0.4113    0.2583
   16.0000    4.6149    4.2036    5.2045    0.4113    0.2571
   17.0000    4.6143    4.2036    5.2056    0.4107    0.2555
   18.0000    4.6150    4.2038    5.2037    0.4112    0.2555
   19.0000    4.6155    4.2044    5.2096    0.4111    0.2542
   20.0000    4.6159    4.2048    5.2075    0.4111    0.2549
   21.0000    4.6155    4.2080    5.2071    0.4075    0.2509
   22.0000    4.6266    4.2222    5.2098    0.4044    0.2379
   23.0000    4.6347    4.2296    5.2099    0.4051    0.2468
   24.0000    4.6882    4.2935    5.2112    0.3947    0.2269
   25.0000    4.7558    4.3835    5.2116    0.3723    0.1855
   26.0000    4.8026    4.4372    5.2111    0.3654    0.1871
   27.0000    4.8897    4.5364    5.2108    0.3534    0.1783
   28.0000    4.9272    4.5921    5.2104    0.3350    0.1618
   29.0000    5.0337    4.7154    5.2085    0.3183    0.1540
   30.0000    5.1218    4.8166    5.2045    0.3052    0.1488
   31.0000    5.2311    4.9360    5.1997    0.2951    0.1480
   32.0000    5.3387    5.0550    5.1742    0.2837    0.1407
   33.0000    5.4175    5.1385    5.0921    0.2791    0.1431
   34.0000    5.4725    5.1973    4.9214    0.2752    0.1310
   35.0000    5.4872    5.2122    4.4459    0.2751    0.1316
   36.0000    5.4869    5.2120    4.2364    0.2748    0.1310
   37.0000    5.4875    5.2122    4.2488    0.2754    0.1318
   38.0000    5.4920    5.2122    4.4015    0.2799    0.1401
   39.0000    5.4889    5.2122    5.1026    0.2767    0.1407
   40.0000    5.4937    5.2122    4.4775    0.2816    0.1436
   41.0000    5.4901    5.2122    5.0352    0.2780    0.1404
   42.0000    5.4940    5.2122    4.8972    0.2818    0.1402
   43.0000    5.5019    5.2122    4.7433    0.2897    0.1578
   44.0000    5.4991    5.2122    4.8158    0.2870    0.1477
   45.0000    5.4942    5.2122    4.9739    0.2820    0.1415
   46.0000    5.5102    5.2122    4.9944    0.2981    0.1627
   47.0000    5.4937    5.2122    5.0031    0.2816    0.1443
   48.0000    5.5050    5.2122    4.7883    0.2929    0.1558
   49.0000    5.4958    5.2122    4.9147    0.2836    0.1474
   50.0000    5.4926    5.2122    5.0378    0.2804    0.1399
   51.0000    5.5079    5.2122    4.9253    0.2957    0.1712
   52.0000    5.4975    5.2122    4.8489    0.2853    0.1509
   53.0000    5.4974    5.2122    5.0664    0.2852    0.1637
   54.0000    5.4976    5.2122    4.9588    0.2855    0.1520
   55.0000    5.4955    5.2122    4.9446    0.2833    0.1462
   56.0000    5.4916    5.2122    5.0507    0.2794    0.1607
   57.0000    5.4965    5.2122    4.9319    0.2844    0.1482
   58.0000    5.4914    5.2122    5.0755    0.2792    0.1476
   59.0000    5.5001    5.2122    4.8071    0.2879    0.1562
   60.0000    5.4947    5.2122    4.9858    0.2825    0.1417
   61.0000    5.5039    5.2122    5.0612    0.2918    0.1589
   62.0000    5.4990    5.2122    4.8553    0.2868    0.1483
   63.0000    5.4980    5.2122    4.8970    0.2858    0.1537
   64.0000    5.4923    5.2122    5.0883    0.2801    0.1514
   65.0000    5.4907    5.2122    5.0470    0.2785    0.1419
   66.0000    5.4925    5.2122    5.0625    0.2804    0.1443
   67.0000    5.4955    5.2122    4.9467    0.2834    0.1475
   68.0000    5.5078    5.2122    4.9071    0.2957    0.1742
   69.0000    5.4971    5.2122    4.9119    0.2849    0.1500
   70.0000    5.4957    5.2122    4.9606    0.2836    0.1421
   71.0000    5.4926    5.2122    5.0400    0.2804    0.1401
   72.0000    5.5076    5.2122    4.9332    0.2955    0.1577
   73.0000    5.5007    5.2122    4.8346    0.2885    0.1567
   74.0000    5.4946    5.2122    4.9747    0.2824    0.1455
   75.0000    5.4912    5.2122    5.0894    0.2790    0.1479
   76.0000    5.4960    5.2122    4.9311    0.2838    0.1492
   77.0000    5.5077    5.2122    4.9529    0.2955    0.1598
   78.0000    5.5048    5.2122    5.0226    0.2926    0.1699
   79.0000    5.4953    5.2122    4.9548    0.2831    0.1459
   80.0000    5.4979    5.2122    5.0827    0.2857    0.1652
   81.0000    5.4949    5.2122    4.9704    0.2828    0.1461
   82.0000    5.5120    5.2112    4.7413    0.3008    0.1660
   83.0000    5.5026    5.2122    4.7466    0.2904    0.1607
   84.0000    5.4959    5.2122    4.9673    0.2837    0.1469
   85.0000    5.4933    5.2122    5.0399    0.2812    0.1425
   86.0000    5.5085    5.2122    4.8747    0.2963    0.1617
   87.0000    5.4903    5.2121    5.0603    0.2782    0.1402
   88.0000    5.4918    5.2122    4.9790    0.2797    0.1397
   89.0000    5.5034    5.2122    5.1212    0.2912    0.1539
   90.0000    5.4980    5.2122    4.8848    0.2858    0.1521
   91.0000    5.4916    5.2122    5.0873    0.2795    0.1476
   92.0000    5.4946    5.2122    5.0062    0.2825    0.1456
   93.0000    5.4934    5.2121    5.0813    0.2812    0.1452
   94.0000    5.4958    5.2120    4.8382    0.2838    0.1458
   95.0000    5.5069    5.2121    4.8990    0.2948    0.1662
   96.0000    5.5091    5.2122    4.8416    0.2970    0.1731
   97.0000    5.5008    5.2122    5.1835    0.2887    0.1629
   98.0000    5.4926    5.2122    5.2122    0.2804    0.1538
   99.0000    5.4868    5.2122    5.2122    0.2747    0.1307
  100.0000    5.4864    5.2122    5.2122    0.2743    0.2743
