         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   19.0000    1.3526    0.7623    0.9366   -0.7798   -0.7317    0.0499    0.7365    0.0416    0.0740
   20.0000    1.3712    0.7623    0.9365   -0.7770   -0.7276    0.0525    0.7365    0.0417    0.0738
   21.0000    1.3897    0.7623    0.9364   -0.7737   -0.7235    0.0550    0.7365    0.0418    0.0735
   22.0000    1.4084    0.7623    0.9364   -0.7698   -0.7195    0.0573    0.7365    0.0417    0.0732
   23.0000    1.4271    0.7623    0.9361   -0.7649   -0.7154    0.0598    0.7365    0.0419    0.0727
   24.0000    1.4460    0.7623    0.9359   -0.7595   -0.7115    0.0621    0.7365    0.0421    0.0722
   25.0000    1.4654    0.7623    0.9352   -0.7534   -0.7078    0.0639    0.7365    0.0426    0.0714
   26.0000    1.4850    0.7622    0.9345   -0.7468   -0.7041    0.0658    0.7364    0.0431    0.0706
   27.0000    1.5050    0.7622    0.9337   -0.7401   -0.7006    0.0676    0.7364    0.0436    0.0698
   28.0000    1.5253    0.7620    0.9325   -0.7333   -0.6972    0.0692    0.7362    0.0445    0.0688
   29.0000    1.5461    0.7617    0.9312   -0.7266   -0.6940    0.0707    0.7358    0.0454    0.0678
   30.0000    1.5673    0.7611    0.9300   -0.7202   -0.6910    0.0722    0.7352    0.0462    0.0671
   31.0000    1.5891    0.7600    0.9289   -0.7143   -0.6880    0.0737    0.7340    0.0469    0.0666
   32.0000    1.6114    0.7579    0.9276   -0.7094   -0.6852    0.0751    0.7318    0.0478    0.0665
   33.0000    1.6341    0.7558    0.9266   -0.7058   -0.6824    0.0766    0.7295    0.0486    0.0666
   34.0000    1.6571    0.7546    0.9261   -0.7045   -0.6797    0.0779    0.7282    0.0489    0.0668
   35.0000    1.6801    0.7546    0.9261   -0.7045   -0.6769    0.0792    0.7282    0.0489    0.0668
   36.0000    1.7031    0.7553    0.9263   -0.7045   -0.6742    0.0805    0.7289    0.0488    0.0666
   37.0000    1.7261    0.7564    0.9265   -0.7045   -0.6714    0.0818    0.7301    0.0486    0.0663
   38.0000    1.7491    0.7575    0.9268   -0.7045   -0.6686    0.0832    0.7313    0.0484    0.0660
   39.0000    1.7721    0.7586    0.9270   -0.7045   -0.6658    0.0846    0.7325    0.0482    0.0656
   40.0000    1.7951    0.7596    0.9273   -0.7045   -0.6630    0.0860    0.7335    0.0481    0.0654
   41.0000    1.8182    0.7603    0.9275   -0.7045   -0.6602    0.0875    0.7344    0.0479    0.0651
   42.0000    1.8412    0.7609    0.9277   -0.7045   -0.6574    0.0889    0.7350    0.0478    0.0650
   43.0000    1.8642    0.7614    0.9278   -0.7045   -0.6545    0.0904    0.7355    0.0477    0.0649
   44.0000    1.8872    0.7617    0.9279   -0.7045   -0.6517    0.0919    0.7359    0.0477    0.0648
   45.0000    1.9102    0.7619    0.9279   -0.7045   -0.6488    0.0933    0.7361    0.0476    0.0647
   46.0000    1.9332    0.7621    0.9279   -0.7045   -0.6459    0.0949    0.7363    0.0476    0.0646
   47.0000    1.9562    0.7622    0.9280   -0.7045   -0.6430    0.0964    0.7364    0.0476    0.0646
   48.0000    1.9792    0.7622    0.9280   -0.7045   -0.6401    0.0980    0.7364    0.0476    0.0646
   49.0000    2.0022    0.7623    0.9280   -0.7045   -0.6373    0.0994    0.7365    0.0476    0.0646
   50.0000    2.0253    0.7623    0.9280   -0.7045   -0.6345    0.1008    0.7365    0.0476    0.0646
   51.0000    2.0483    0.7623    0.9280   -0.7045   -0.6315    0.1025    0.7365    0.0476    0.0646
   52.0000    2.0713    0.7623    0.9280   -0.7045   -0.6287    0.1040    0.7365    0.0476    0.0646
   53.0000    2.0943    0.7623    0.9273   -0.7045   -0.6258    0.1057    0.7366    0.0481    0.0642
   54.0000    2.1173    0.7623    0.9281   -0.7045   -0.6230    0.1072    0.7366    0.0475    0.0646
   55.0000    2.1403    0.7623    0.9281   -0.7045   -0.6201    0.1087    0.7366    0.0475    0.0646
   56.0000    2.1633    0.7623    0.9269   -0.7045   -0.6173    0.1103    0.7366    0.0483    0.0641
   57.0000    2.1863    0.7623    0.9281   -0.7045   -0.6145    0.1118    0.7366    0.0475    0.0646
   58.0000    2.2093    0.7623    0.9280   -0.7045   -0.6117    0.1132    0.7366    0.0476    0.0645
   59.0000    2.2323    0.7623    0.9280   -0.7045   -0.6088    0.1148    0.7366    0.0476    0.0646
   60.0000    2.2554    0.7623    0.9281   -0.7045   -0.6060    0.1162    0.7366    0.0476    0.0646
   61.0000    2.2784    0.7623    0.9277   -0.7045   -0.6031    0.1178    0.7366    0.0478    0.0644
   62.0000    2.3014    0.7623    0.9280   -0.7045   -0.6002    0.1193    0.7366    0.0476    0.0646
   63.0000    2.3244    0.7623    0.9281   -0.7045   -0.5973    0.1208    0.7366    0.0475    0.0646
   64.0000    2.3474    0.7623    0.9279   -0.7045   -0.5945    0.1223    0.7366    0.0476    0.0645
   65.0000    2.3704    0.7623    0.9280   -0.7045   -0.5918    0.1238    0.7366    0.0476    0.0646
   66.0000    2.3934    0.7623    0.9280   -0.7045   -0.5890    0.1252    0.7366    0.0476    0.0646
   67.0000    2.4164    0.7623    0.9280   -0.7045   -0.5861    0.1267    0.7366    0.0476    0.0646
   68.0000    2.4394    0.7623    0.9279   -0.7045   -0.5832    0.1284    0.7366    0.0476    0.0645
   69.0000    2.4625    0.7623    0.9280   -0.7045   -0.5803    0.1299    0.7366    0.0476    0.0646
   70.0000    2.4855    0.7623    0.9281   -0.7045   -0.5775    0.1313    0.7366    0.0475    0.0646
   71.0000    2.5085    0.7623    0.9280   -0.7045   -0.5747    0.1327    0.7366    0.0476    0.0646
   72.0000    2.5315    0.7623    0.9280   -0.7045   -0.5717    0.1343    0.7366    0.0476    0.0646
   73.0000    2.5545    0.7623    0.9280   -0.7045   -0.5688    0.1359    0.7366    0.0476    0.0646
   74.0000    2.5775    0.7623    0.9280   -0.7045   -0.5660    0.1373    0.7366    0.0476    0.0646
   75.0000    2.6005    0.7623    0.9280   -0.7045   -0.5632    0.1388    0.7366    0.0476    0.0645
   76.0000    2.6235    0.7623    0.9280   -0.7045   -0.5604    0.1403    0.7366    0.0476    0.0646
   77.0000    2.6465    0.7623    0.9280   -0.7045   -0.5574    0.1419    0.7366    0.0476    0.0646
   78.0000    2.6696    0.7623    0.9277   -0.7045   -0.5545    0.1436    0.7366    0.0478    0.0644
   79.0000    2.6926    0.7623    0.9281   -0.7045   -0.5517    0.1451    0.7366    0.0475    0.0646
   80.0000    2.7156    0.7623    0.9273   -0.7045   -0.5488    0.1467    0.7366    0.0481    0.0642
   81.0000    2.7386    0.7623    0.9281   -0.7045   -0.5460    0.1482    0.7366    0.0475    0.0646
   82.0000    2.7616    0.7623    0.9279   -0.7045   -0.5430    0.1498    0.7366    0.0477    0.0645
   83.0000    2.7846    0.7623    0.9280   -0.7045   -0.5401    0.1514    0.7366    0.0476    0.0646
   84.0000    2.8076    0.7623    0.9281   -0.7045   -0.5372    0.1529    0.7366    0.0475    0.0646
   85.0000    2.8306    0.7623    0.9280   -0.7045   -0.5344    0.1543    0.7366    0.0476    0.0646
   86.0000    2.8536    0.7623    0.9280   -0.7045   -0.5315    0.1560    0.7366    0.0476    0.0646
   87.0000    2.8766    0.7623    0.9280   -0.7045   -0.5287    0.1574    0.7366    0.0476    0.0646
   88.0000    2.8997    0.7623    0.9281   -0.7045   -0.5259    0.1587    0.7366    0.0476    0.0646
   89.0000    2.9227    0.7623    0.9277   -0.7045   -0.5230    0.1603    0.7366    0.0478    0.0644
   90.0000    2.9457    0.7623    0.9280   -0.7045   -0.5201    0.1618    0.7366    0.0476    0.0646
   91.0000    2.9687    0.7623    0.9280   -0.7045   -0.5173    0.1633    0.7366    0.0476    0.0646
   92.0000    2.9917    0.7623    0.9280   -0.7045   -0.5145    0.1647    0.7366    0.0476    0.0646
   93.0000    3.0147    0.7623    0.9281   -0.7045   -0.5117    0.1662    0.7366    0.0475    0.0646
   94.0000    3.0377    0.7623    0.9280   -0.7045   -0.5088    0.1677    0.7366    0.0476    0.0646
   95.0000    3.0607    0.7623    0.9278   -0.7045   -0.5059    0.1693    0.7366    0.0477    0.0645
   96.0000    3.0837    0.7623    0.9283   -0.7045   -0.5029    0.1710    0.7366    0.0474    0.0647
   97.0000    3.1067    0.7623    0.9283   -0.7045   -0.5000    0.1727    0.7366    0.0474    0.0647
   98.0000    3.1298    0.7623    0.9282   -0.7045   -0.4972    0.1742    0.7366    0.0475    0.0646
   99.0000    3.1528    0.7623    0.9281   -0.7045   -0.4945    0.1755    0.7366    0.0475    0.0646
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
