         t         r       w_H       w_L      w_HL      s_LH      s_LL
   50.0000    0.0642    0.0292    0.0182    1.5993    0.1630    0.3244
   51.0000    0.0630    0.0293    0.0184    1.5992    0.1622    0.3225
   52.0000    0.0638    0.0292    0.0183    1.5993    0.1627    0.3238
   53.0000    0.0633    0.0293    0.0183    1.5978    0.1640    0.3215
   54.0000    0.0638    0.0292    0.0183    1.5993    0.1627    0.3239
   55.0000    0.0640    0.0292    0.0183    1.5994    0.1627    0.3242
   56.0000    0.0635    0.0292    0.0183    1.5971    0.1649    0.3209
   57.0000    0.0639    0.0292    0.0183    1.5993    0.1627    0.3240
   58.0000    0.0642    0.0292    0.0182    1.5991    0.1632    0.3242
   59.0000    0.0636    0.0293    0.0183    1.5993    0.1626    0.3235
   60.0000    0.0640    0.0292    0.0183    1.5993    0.1628    0.3242
   61.0000    0.0631    0.0293    0.0183    1.5985    0.1630    0.3219
   62.0000    0.0637    0.0292    0.0183    1.5992    0.1627    0.3236
   63.0000    0.0638    0.0292    0.0183    1.5994    0.1626    0.3239
   64.0000    0.0641    0.0292    0.0182    1.5991    0.1632    0.3240
   65.0000    0.0643    0.0292    0.0182    1.5992    0.1632    0.3244
   66.0000    0.0642    0.0292    0.0182    1.5992    0.1630    0.3242
   67.0000    0.0640    0.0292    0.0183    1.5993    0.1628    0.3240
   68.0000    0.0629    0.0294    0.0184    1.5990    0.1624    0.3223
   69.0000    0.0639    0.0292    0.0183    1.5993    0.1627    0.3239
   70.0000    0.0640    0.0292    0.0183    1.5994    0.1627    0.3241
   71.0000    0.0642    0.0292    0.0182    1.5993    0.1630    0.3243
   72.0000    0.0630    0.0293    0.0183    1.5992    0.1622    0.3227
   73.0000    0.0636    0.0293    0.0183    1.5993    0.1625    0.3234
   74.0000    0.0640    0.0292    0.0183    1.5993    0.1629    0.3241
   75.0000    0.0642    0.0292    0.0182    1.5991    0.1632    0.3242
   76.0000    0.0639    0.0292    0.0183    1.5992    0.1628    0.3239
   77.0000    0.0630    0.0293    0.0183    1.5992    0.1622    0.3226
   78.0000    0.0630    0.0293    0.0184    1.5985    0.1629    0.3219
   79.0000    0.0640    0.0292    0.0183    1.5994    0.1627    0.3242
   80.0000    0.0633    0.0293    0.0183    1.5978    0.1640    0.3214
   81.0000    0.0640    0.0292    0.0183    1.5993    0.1628    0.3241
   82.0000    0.0625    0.0294    0.0184    1.5989    0.1622    0.3216
   83.0000    0.0634    0.0293    0.0183    1.5992    0.1625    0.3232
   84.0000    0.0640    0.0292    0.0183    1.5993    0.1627    0.3241
   85.0000    0.0641    0.0292    0.0182    1.5992    0.1630    0.3242
   86.0000    0.0630    0.0293    0.0184    1.5992    0.1622    0.3225
   87.0000    0.0643    0.0291    0.0182    1.5993    0.1631    0.3245
   88.0000    0.0642    0.0292    0.0182    1.5993    0.1630    0.3245
   89.0000    0.0632    0.0293    0.0183    1.5986    0.1629    0.3222
   90.0000    0.0638    0.0292    0.0183    1.5993    0.1627    0.3238
   91.0000    0.0642    0.0292    0.0182    1.5992    0.1631    0.3243
   92.0000    0.0640    0.0292    0.0183    1.5992    0.1629    0.3240
   93.0000    0.0642    0.0292    0.0182    1.5994    0.1628    0.3245
   94.0000    0.0639    0.0292    0.0183    1.5993    0.1628    0.3240
   95.0000    0.0630    0.0293    0.0184    1.5989    0.1625    0.3221
   96.0000    0.0631    0.0293    0.0183    1.5999    0.1616    0.3235
   97.0000    0.0638    0.0292    0.0183    1.5999    0.1620    0.3244
   98.0000    0.0643    0.0292    0.0182    1.5996    0.1627    0.3248
   99.0000    0.0646    0.0291    0.0182    1.5993    0.1632    0.3251
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
