         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   62.0000    2.2470    0.7623    0.9204   -0.7814   -0.6526    0.1009    0.7366    0.0529    0.0659
   63.0000    2.2688    0.7623    0.9197   -0.7777   -0.6509    0.1035    0.7365    0.0533    0.0653
   64.0000    2.2908    0.7623    0.9195   -0.7735   -0.6493    0.1061    0.7365    0.0535    0.0649
   65.0000    2.3130    0.7622    0.9189   -0.7690   -0.6478    0.1087    0.7364    0.0539    0.0644
   66.0000    2.3355    0.7620    0.9183   -0.7643   -0.6462    0.1113    0.7362    0.0543    0.0639
   67.0000    2.3582    0.7614    0.9176   -0.7594   -0.6448    0.1140    0.7356    0.0548    0.0634
   68.0000    2.3810    0.7602    0.9167   -0.7544   -0.6433    0.1167    0.7343    0.0554    0.0632
   69.0000    2.4039    0.7591    0.9159   -0.7494   -0.6419    0.1194    0.7330    0.0559    0.0630
   70.0000    2.4270    0.7581    0.9151   -0.7445   -0.6405    0.1221    0.7320    0.0565    0.0627
   71.0000    2.4500    0.7574    0.9151   -0.7398   -0.6390    0.1248    0.7312    0.0565    0.0627
   72.0000    2.4730    0.7570    0.9153   -0.7353   -0.6375    0.1275    0.7308    0.0564    0.0627
   73.0000    2.4960    0.7569    0.9157   -0.7311   -0.6360    0.1302    0.7306    0.0561    0.0627
   74.0000    2.5190    0.7569    0.9161   -0.7272   -0.6343    0.1328    0.7306    0.0558    0.0626
   75.0000    2.5420    0.7571    0.9175   -0.7237   -0.6325    0.1354    0.7309    0.0549    0.0629
   76.0000    2.5650    0.7575    0.9181   -0.7205   -0.6306    0.1379    0.7313    0.0544    0.0629
   77.0000    2.5880    0.7579    0.9192   -0.7178   -0.6285    0.1404    0.7318    0.0537    0.0631
   78.0000    2.6110    0.7584    0.9197   -0.7154   -0.6264    0.1428    0.7323    0.0533    0.0629
   79.0000    2.6341    0.7589    0.9204   -0.7133   -0.6243    0.1451    0.7329    0.0528    0.0629
   80.0000    2.6571    0.7595    0.9209   -0.7115   -0.6222    0.1474    0.7334    0.0525    0.0628
   81.0000    2.6801    0.7599    0.9212   -0.7101   -0.6200    0.1498    0.7339    0.0523    0.0627
   82.0000    2.7031    0.7604    0.9209   -0.7089   -0.6178    0.1522    0.7344    0.0525    0.0623
   83.0000    2.7261    0.7607    0.9212   -0.7079   -0.6156    0.1545    0.7348    0.0523    0.0622
   84.0000    2.7491    0.7611    0.9210   -0.7071   -0.6134    0.1568    0.7352    0.0524    0.0620
   85.0000    2.7721    0.7613    0.9211   -0.7065   -0.6113    0.1591    0.7355    0.0524    0.0619
   86.0000    2.7951    0.7616    0.9212   -0.7060   -0.6091    0.1614    0.7357    0.0523    0.0618
   87.0000    2.8181    0.7617    0.9216   -0.7056   -0.6070    0.1637    0.7359    0.0520    0.0618
   88.0000    2.8412    0.7619    0.9219   -0.7053   -0.6047    0.1660    0.7361    0.0518    0.0619
   89.0000    2.8642    0.7620    0.9220   -0.7051   -0.6025    0.1683    0.7362    0.0517    0.0619
   90.0000    2.8872    0.7621    0.9222   -0.7049   -0.6002    0.1706    0.7363    0.0516    0.0620
   91.0000    2.9102    0.7622    0.9223   -0.7048   -0.5979    0.1730    0.7364    0.0515    0.0620
   92.0000    2.9332    0.7622    0.9219   -0.7047   -0.5956    0.1754    0.7364    0.0518    0.0618
   93.0000    2.9562    0.7622    0.9222   -0.7047   -0.5933    0.1777    0.7365    0.0516    0.0619
   94.0000    2.9792    0.7623    0.9225   -0.7046   -0.5909    0.1801    0.7365    0.0514    0.0620
   95.0000    3.0022    0.7623    0.9226   -0.7046   -0.5886    0.1824    0.7365    0.0513    0.0620
   96.0000    3.0252    0.7623    0.9222   -0.7045   -0.5862    0.1848    0.7365    0.0516    0.0619
   97.0000    3.0482    0.7623    0.9225   -0.7045   -0.5838    0.1873    0.7365    0.0514    0.0620
   98.0000    3.0713    0.7623    0.9222   -0.7045   -0.5814    0.1897    0.7365    0.0516    0.0618
   99.0000    3.0943    0.7623    0.9227   -0.7045   -0.5790    0.1922    0.7365    0.0513    0.0621
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
