         t         r       w_H       w_L      w_HL      s_LH      s_LL
   49.0000    0.0544    0.0307    0.0208    1.4770    0.1581    0.3068
   50.0000    0.0544    0.0307    0.0208    1.4738    0.1584    0.3066
   51.0000    0.0546    0.0307    0.0209    1.4693    0.1601    0.3052
   52.0000    0.0545    0.0307    0.0209    1.4662    0.1603    0.3049
   53.0000    0.0547    0.0306    0.0209    1.4621    0.1623    0.3034
   54.0000    0.0548    0.0306    0.0210    1.4587    0.1641    0.3018
   55.0000    0.0551    0.0305    0.0210    1.4573    0.1646    0.3018
   56.0000    0.0553    0.0305    0.0209    1.4557    0.1664    0.3008
   57.0000    0.0556    0.0304    0.0209    1.4563    0.1666    0.3011
   58.0000    0.0557    0.0304    0.0209    1.4564    0.1682    0.2997
   59.0000    0.0557    0.0304    0.0208    1.4583    0.1688    0.2993
   60.0000    0.0559    0.0303    0.0208    1.4608    0.1697    0.2988
   61.0000    0.0563    0.0302    0.0207    1.4632    0.1719    0.2977
   62.0000    0.0567    0.0302    0.0206    1.4666    0.1737    0.2966
   63.0000    0.0571    0.0301    0.0204    1.4708    0.1756    0.2959
   64.0000    0.0576    0.0300    0.0203    1.4766    0.1764    0.2962
   65.0000    0.0581    0.0299    0.0202    1.4820    0.1781    0.2956
   66.0000    0.0586    0.0298    0.0201    1.4880    0.1797    0.2953
   67.0000    0.0590    0.0298    0.0199    1.4940    0.1813    0.2950
   68.0000    0.0594    0.0298    0.0199    1.4998    0.1830    0.2949
   69.0000    0.0600    0.0298    0.0198    1.5058    0.1846    0.2951
   70.0000    0.0606    0.0298    0.0197    1.5117    0.1864    0.2952
   71.0000    0.0610    0.0298    0.0196    1.5188    0.1866    0.2964
   72.0000    0.0614    0.0297    0.0195    1.5260    0.1862    0.2977
   73.0000    0.0617    0.0297    0.0194    1.5333    0.1855    0.2993
   74.0000    0.0620    0.0297    0.0193    1.5399    0.1850    0.3005
   75.0000    0.0622    0.0297    0.0192    1.5480    0.1823    0.3035
   76.0000    0.0625    0.0296    0.0190    1.5541    0.1814    0.3048
   77.0000    0.0625    0.0296    0.0190    1.5607    0.1791    0.3068
   78.0000    0.0630    0.0295    0.0188    1.5653    0.1788    0.3081
   79.0000    0.0633    0.0294    0.0187    1.5700    0.1777    0.3096
   80.0000    0.0634    0.0294    0.0187    1.5737    0.1770    0.3103
   81.0000    0.0634    0.0293    0.0186    1.5766    0.1765    0.3105
   82.0000    0.0635    0.0293    0.0186    1.5779    0.1774    0.3094
   83.0000    0.0636    0.0292    0.0185    1.5802    0.1769    0.3101
   84.0000    0.0638    0.0292    0.0184    1.5810    0.1777    0.3095
   85.0000    0.0640    0.0291    0.0184    1.5822    0.1778    0.3097
   86.0000    0.0640    0.0291    0.0184    1.5831    0.1777    0.3096
   87.0000    0.0640    0.0291    0.0184    1.5845    0.1769    0.3103
   88.0000    0.0640    0.0291    0.0183    1.5856    0.1763    0.3109
   89.0000    0.0640    0.0291    0.0183    1.5862    0.1761    0.3110
   90.0000    0.0638    0.0291    0.0183    1.5869    0.1755    0.3112
   91.0000    0.0636    0.0291    0.0184    1.5872    0.1752    0.3109
   92.0000    0.0636    0.0291    0.0184    1.5866    0.1761    0.3100
   93.0000    0.0638    0.0291    0.0183    1.5873    0.1756    0.3109
   94.0000    0.0637    0.0291    0.0183    1.5880    0.1749    0.3115
   95.0000    0.0636    0.0291    0.0183    1.5882    0.1746    0.3114
   96.0000    0.0633    0.0292    0.0184    1.5875    0.1752    0.3103
   97.0000    0.0631    0.0292    0.0184    1.5881    0.1744    0.3106
   98.0000    0.0632    0.0292    0.0184    1.5875    0.1752    0.3100
   99.0000    0.0631    0.0292    0.0184    1.5885    0.1740    0.3110
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
