         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    1.0000    0.1755    2.1393    0.0019    0.0272
    2.0000    0.1614    2.0864    0.0019    0.0297
    3.0000    0.1903    1.9947    0.0020    0.0297
    4.0000    0.1534    1.9593    0.0020    0.0297
    5.0000    0.1881    1.8595    0.0020    0.0296
    6.0000    0.1544    1.8543    0.0020    0.0296
    7.0000    0.1563    1.8207    0.0021    0.0296
    8.0000    0.1242    1.8142    0.0021    0.0296
    9.0000    0.1578    1.7623    0.0022    0.0296
   10.0000    0.1697    1.7840    0.0023    0.0294
   11.0000    0.1650    1.7753    0.0024    0.0294
   12.0000    0.1527    1.7793    0.0025    0.0290
   13.0000    0.1656    1.7607    0.0027    0.0288
   14.0000    0.1794    1.7325    0.0028    0.0282
   15.0000    0.1585    1.7223    0.0029    0.0272
   16.0000    0.2373    1.6078    0.0030    0.0264
   17.0000    0.1886    1.6170    0.0031    0.0259
   18.0000    0.1893    1.6504    0.0032    0.0263
   19.0000    0.1917    1.6557    0.0032    0.0269
   20.0000    0.1923    1.6740    0.0033    0.0275
   21.0000    0.0915    1.7819    0.0033    0.0280
   22.0000    0.0603    1.8265    0.0033    0.0286
   23.0000    0.3539    1.5751    0.0033    0.0290
   24.0000    0.1935    1.7261    0.0033    0.0293
   25.0000    0.1931    1.7308    0.0033    0.0294
   26.0000    0.1938    1.7328    0.0033    0.0295
   27.0000    0.1890    1.7397    0.0033    0.0295
   28.0000    0.1933    1.7344    0.0033    0.0296
   29.0000    0.1935    1.7371    0.0033    0.0296
   30.0000    0.2017    1.7299    0.0033    0.0296
   31.0000    0.1937    1.7365    0.0033    0.0296
   32.0000    0.1939    1.7371    0.0033    0.0296
   33.0000    0.1991    1.7320    0.0033    0.0296
   34.0000    0.1940    1.7354    0.0033    0.0296
   35.0000    0.1936    1.7367    0.0033    0.0296
   36.0000    0.2120    1.7212    0.0033    0.0295
   37.0000    0.1960    1.7335    0.0033    0.0296
   38.0000    0.1934    1.7333    0.0033    0.0296
   39.0000    0.2246    1.7097    0.0033    0.0295
   40.0000    0.1971    1.7342    0.0033    0.0296
   41.0000    0.2101    1.7224    0.0033    0.0296
   42.0000    0.1935    1.7375    0.0033    0.0296
   43.0000    0.1912    1.7376    0.0033    0.0296
   44.0000    0.1984    1.7329    0.0033    0.0296
   45.0000    0.1938    1.7372    0.0033    0.0296
   46.0000    0.1938    1.7360    0.0033    0.0296
   47.0000    0.1935    1.7359    0.0033    0.0296
   48.0000    0.1940    1.7371    0.0033    0.0296
   49.0000    0.1942    1.7362    0.0033    0.0296
   50.0000    0.2495    1.6865    0.0033    0.0296
   51.0000    0.1927    1.7383    0.0033    0.0295
   52.0000    0.1936    1.7366    0.0033    0.0296
   53.0000    0.1937    1.7369    0.0033    0.0296
   54.0000    0.2062    1.7256    0.0033    0.0296
   55.0000    0.1934    1.7372    0.0033    0.0296
   56.0000    0.2322    1.7002    0.0033    0.0296
   57.0000    0.2062    1.7256    0.0033    0.0295
   58.0000    0.1973    1.7325    0.0033    0.0296
   59.0000    0.2134    1.7189    0.0033    0.0296
   60.0000    0.2365    1.6987    0.0033    0.0296
   61.0000    0.1937    1.7363    0.0033    0.0296
   62.0000    0.1938    1.7369    0.0033    0.0296
   63.0000    0.1935    1.7377    0.0033    0.0296
   64.0000    0.1935    1.7370    0.0033    0.0296
   65.0000    0.1951    1.7360    0.0033    0.0296
   66.0000    0.1938    1.7377    0.0033    0.0296
   67.0000    0.1935    1.7374    0.0033    0.0296
   68.0000    0.1979    1.7322    0.0033    0.0296
   69.0000    0.1938    1.7369    0.0033    0.0296
   70.0000    0.1936    1.7375    0.0033    0.0296
   71.0000    0.1937    1.7354    0.0033    0.0296
   72.0000    0.1937    1.7359    0.0033    0.0296
   73.0000    0.1935    1.7366    0.0033    0.0296
   74.0000    0.1931    1.7375    0.0033    0.0296
   75.0000    0.1936    1.7369    0.0033    0.0296
   76.0000    0.1974    1.7309    0.0033    0.0296
   77.0000    0.1991    1.7327    0.0033    0.0295
   78.0000    0.2092    1.7221    0.0033    0.0296
   79.0000    0.2231    1.7080    0.0033    0.0296
   80.0000    0.1934    1.7373    0.0033    0.0295
   81.0000    0.2041    1.7283    0.0033    0.0296
   82.0000    0.1935    1.7358    0.0033    0.0296
   83.0000    0.2031    1.7285    0.0033    0.0296
   84.0000    0.1913    1.7387    0.0033    0.0296
   85.0000    0.1937    1.7362    0.0033    0.0296
   86.0000    0.1936    1.7371    0.0033    0.0295
   87.0000    0.1931    1.7370    0.0033    0.0296
   88.0000    0.2033    1.7277    0.0033    0.0296
   89.0000    0.1933    1.7376    0.0033    0.0296
   90.0000    0.1937    1.7373    0.0033    0.0296
   91.0000    0.1937    1.7365    0.0033    0.0296
   92.0000    0.2019    1.7296    0.0033    0.0296
   93.0000    0.2080    1.7238    0.0033    0.0296
   94.0000    0.1936    1.7367    0.0033    0.0296
   95.0000    0.1952    1.7323    0.0033    0.0296
   96.0000    0.1937    1.7373    0.0033    0.0296
   97.0000    0.1935    1.7363    0.0033    0.0296
   98.0000    0.2707    1.6682    0.0033    0.0296
   99.0000    0.2056    1.7254    0.0033    0.0296
  100.0000    0.1936    1.7387    0.0033    0.0297
