         t         r       w_H       w_L      w_HL      s_LH      s_LL
   82.0000    0.0662    0.0287    0.0181    1.5859    0.1793    0.3123
   83.0000    0.0659    0.0288    0.0181    1.5868    0.1781    0.3129
   84.0000    0.0663    0.0287    0.0181    1.5867    0.1785    0.3134
   85.0000    0.0665    0.0287    0.0181    1.5853    0.1802    0.3122
   86.0000    0.0667    0.0286    0.0181    1.5844    0.1814    0.3113
   87.0000    0.0666    0.0286    0.0181    1.5836    0.1821    0.3103
   88.0000    0.0666    0.0286    0.0181    1.5834    0.1824    0.3100
   89.0000    0.0664    0.0287    0.0181    1.5836    0.1820    0.3100
   90.0000    0.0661    0.0287    0.0181    1.5808    0.1849    0.3065
   91.0000    0.0631    0.0291    0.0184    1.5825    0.1806    0.3043
   92.0000    0.0631    0.0291    0.0184    1.5818    0.1813    0.3036
   93.0000    0.0637    0.0290    0.0184    1.5820    0.1816    0.3047
   94.0000    0.0644    0.0289    0.0183    1.5817    0.1826    0.3052
   95.0000    0.0635    0.0291    0.0184    1.5814    0.1821    0.3037
   96.0000    0.0599    0.0296    0.0187    1.5840    0.1763    0.3015
   97.0000    0.0599    0.0297    0.0187    1.5857    0.1745    0.3034
   98.0000    0.0602    0.0296    0.0187    1.5866    0.1738    0.3048
   99.0000    0.0601    0.0297    0.0187    1.5886    0.1715    0.3068
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
