         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    0.5000    1.0028    0.6861    0.9110   -0.8094   -0.8080    0.0014    0.6541    0.0593    0.0967
    1.0000    1.0057    0.6907    0.9120   -0.8089   -0.8061    0.0029    0.6591    0.0586    0.0951
    1.5000    1.0088    0.6955    0.9102   -0.8085   -0.8043    0.0044    0.6642    0.0598    0.0920
    2.0000    1.0120    0.7005    0.9118   -0.8081   -0.8024    0.0060    0.6696    0.0587    0.0907
    2.5000    1.0153    0.7055    0.9136   -0.8077   -0.8005    0.0075    0.6750    0.0575    0.0894
    3.0000    1.0189    0.7106    0.9129   -0.8073   -0.7986    0.0091    0.6804    0.0580    0.0867
    3.5000    1.0226    0.7156    0.9149   -0.8069   -0.7967    0.0107    0.6859    0.0566    0.0855
    4.0000    1.0266    0.7206    0.9170   -0.8065   -0.7948    0.0123    0.6913    0.0552    0.0844
    4.5000    1.0308    0.7254    0.9189   -0.8061   -0.7929    0.0138    0.6965    0.0539    0.0833
    5.0000    1.0353    0.7300    0.9205   -0.8058   -0.7910    0.0153    0.7015    0.0528    0.0820
    5.5000    1.0398    0.7345    0.9210   -0.8055   -0.7891    0.0169    0.7064    0.0524    0.0802
    6.0000    1.0444    0.7391    0.9202   -0.8052   -0.7872    0.0185    0.7113    0.0530    0.0778
    6.5000    1.0490    0.7436    0.9220   -0.8049   -0.7854    0.0201    0.7161    0.0517    0.0767
    7.0000    1.0538    0.7480    0.9236   -0.8047   -0.7835    0.0216    0.7210    0.0506    0.0755
    7.5000    1.0587    0.7525    0.9224   -0.8044   -0.7818    0.0232    0.7259    0.0514    0.0729
    8.0000    1.0637    0.7569    0.9236   -0.8041   -0.7799    0.0248    0.7306    0.0506    0.0715
    8.5000    1.0688    0.7611    0.9235   -0.8036   -0.7781    0.0265    0.7352    0.0507    0.0695
    9.0000    1.0740    0.7652    0.9250   -0.8031   -0.7763    0.0281    0.7397    0.0497    0.0684
    9.5000    1.0794    0.7690    0.9269   -0.8023   -0.7745    0.0297    0.7438    0.0484    0.0676
   10.0000    1.0850    0.7725    0.9262   -0.8011   -0.7727    0.0313    0.7477    0.0488    0.0656
   10.5000    1.0907    0.7757    0.9279   -0.7995   -0.7709    0.0330    0.7511    0.0477    0.0650
   11.0000    1.0967    0.7784    0.9295   -0.7972   -0.7691    0.0346    0.7541    0.0465    0.0644
   11.5000    1.1029    0.7807    0.9306   -0.7941   -0.7672    0.0362    0.7566    0.0458    0.0638
   12.0000    1.1094    0.7822    0.9295   -0.7901   -0.7654    0.0378    0.7582    0.0465    0.0623
   12.5000    1.1162    0.7829    0.9302   -0.7853   -0.7636    0.0394    0.7589    0.0461    0.0620
   13.0000    1.1234    0.7827    0.9305   -0.7795   -0.7618    0.0410    0.7587    0.0458    0.0619
   13.5000    1.1310    0.7815    0.9287   -0.7730   -0.7600    0.0426    0.7575    0.0471    0.0611
   14.0000    1.1392    0.7794    0.9286   -0.7658   -0.7581    0.0442    0.7552    0.0472    0.0615
   14.5000    1.1479    0.7766    0.9283   -0.7582   -0.7563    0.0459    0.7521    0.0474    0.0621
   15.0000    1.1570    0.7735    0.9259   -0.7505   -0.7545    0.0475    0.7487    0.0491    0.0618
   15.5000    1.1664    0.7706    0.9255   -0.7429   -0.7527    0.0491    0.7455    0.0493    0.0624
   16.0000    1.1759    0.7682    0.9254   -0.7357   -0.7508    0.0507    0.7430    0.0494    0.0629
   16.5000    1.1854    0.7665    0.9230   -0.7291   -0.7490    0.0524    0.7411    0.0510    0.0620
   17.0000    1.1951    0.7652    0.9233   -0.7233   -0.7472    0.0540    0.7396    0.0508    0.0624
   17.5000    1.2049    0.7641    0.9211   -0.7184   -0.7454    0.0557    0.7384    0.0523    0.0615
   18.0000    1.2150    0.7631    0.9218   -0.7144   -0.7437    0.0573    0.7374    0.0518    0.0620
   18.5000    1.2255    0.7622    0.9224   -0.7113   -0.7419    0.0589    0.7365    0.0515    0.0624
   19.0000    1.2364    0.7614    0.9209   -0.7090   -0.7403    0.0605    0.7355    0.0525    0.0619
   19.5000    1.2473    0.7606    0.9218   -0.7075   -0.7386    0.0621    0.7346    0.0519    0.0626
   20.0000    1.2582    0.7600    0.9233   -0.7064   -0.7369    0.0636    0.7340    0.0508    0.0634
   20.5000    1.2697    0.7596    0.9226   -0.7057   -0.7355    0.0650    0.7336    0.0514    0.0632
   21.0000    1.2812    0.7592    0.9225   -0.7052   -0.7341    0.0664    0.7332    0.0514    0.0633
   21.5000    1.2927    0.7591    0.9224   -0.7049   -0.7328    0.0677    0.7330    0.0515    0.0633
   22.0000    1.3042    0.7589    0.9223   -0.7047   -0.7314    0.0691    0.7329    0.0515    0.0633
   22.5000    1.3157    0.7589    0.9223   -0.7045   -0.7300    0.0705    0.7328    0.0515    0.0633
   23.0000    1.3272    0.7588    0.9223   -0.7044   -0.7287    0.0718    0.7328    0.0515    0.0633
   23.5000    1.3387    0.7588    0.9223   -0.7044   -0.7273    0.0732    0.7327    0.0515    0.0633
   24.0000    1.3502    0.7588    0.9223   -0.7043   -0.7259    0.0746    0.7327    0.0515    0.0633
   24.5000    1.3618    0.7588    0.9223   -0.7043   -0.7245    0.0760    0.7327    0.0515    0.0633
   25.0000    1.3733    0.7588    0.9223   -0.7043   -0.7232    0.0773    0.7327    0.0515    0.0633
   25.5000    1.3848    0.7588    0.9223   -0.7043   -0.7218    0.0787    0.7327    0.0515    0.0633
   26.0000    1.3963    0.7588    0.9223   -0.7043   -0.7204    0.0801    0.7327    0.0515    0.0633
   26.5000    1.4078    0.7588    0.9223   -0.7043   -0.7191    0.0814    0.7327    0.0515    0.0633
   27.0000    1.4193    0.7588    0.9223   -0.7043   -0.7177    0.0828    0.7327    0.0515    0.0633
   27.5000    1.4308    0.7588    0.9223   -0.7043   -0.7163    0.0842    0.7327    0.0515    0.0633
   28.0000    1.4423    0.7588    0.9223   -0.7043   -0.7149    0.0856    0.7327    0.0515    0.0633
   28.5000    1.4538    0.7588    0.9223   -0.7043   -0.7136    0.0869    0.7327    0.0515    0.0633
   29.0000    1.4653    0.7588    0.9223   -0.7043   -0.7122    0.0883    0.7327    0.0515    0.0633
   29.5000    1.4769    0.7588    0.9223   -0.7043   -0.7108    0.0897    0.7327    0.0515    0.0633
   30.0000    1.4884    0.7588    0.9223   -0.7043   -0.7095    0.0910    0.7327    0.0515    0.0633
   30.5000    1.4999    0.7588    0.9223   -0.7043   -0.7081    0.0924    0.7327    0.0515    0.0633
   31.0000    1.5114    0.7588    0.9223   -0.7043   -0.7067    0.0938    0.7327    0.0515    0.0633
   31.5000    1.5229    0.7588    0.9223   -0.7043   -0.7053    0.0952    0.7327    0.0515    0.0633
   32.0000    1.5344    0.7588    0.9223   -0.7043   -0.7040    0.0965    0.7327    0.0515    0.0633
   32.5000    1.5459    0.7588    0.9223   -0.7043   -0.7026    0.0979    0.7327    0.0515    0.0633
   33.0000    1.5574    0.7588    0.9223   -0.7043   -0.7012    0.0993    0.7327    0.0515    0.0633
   33.5000    1.5689    0.7588    0.9223   -0.7043   -0.6999    0.1006    0.7327    0.0515    0.0633
   34.0000    1.5804    0.7588    0.9223   -0.7043   -0.6985    0.1020    0.7327    0.0515    0.0633
   34.5000    1.5920    0.7588    0.9223   -0.7043   -0.6971    0.1034    0.7327    0.0515    0.0633
   35.0000    1.6035    0.7588    0.9223   -0.7043   -0.6957    0.1048    0.7327    0.0515    0.0633
   35.5000    1.6150    0.7588    0.9223   -0.7043   -0.6944    0.1061    0.7327    0.0515    0.0633
   36.0000    1.6265    0.7588    0.9223   -0.7043   -0.6930    0.1075    0.7327    0.0515    0.0633
   36.5000    1.6380    0.7588    0.9223   -0.7043   -0.6916    0.1089    0.7327    0.0515    0.0633
   37.0000    1.6495    0.7588    0.9223   -0.7043   -0.6903    0.1102    0.7327    0.0515    0.0633
   37.5000    1.6610    0.7588    0.9223   -0.7043   -0.6889    0.1116    0.7327    0.0515    0.0633
   38.0000    1.6725    0.7588    0.9223   -0.7043   -0.6875    0.1130    0.7327    0.0515    0.0633
   38.5000    1.6840    0.7588    0.9223   -0.7043   -0.6861    0.1144    0.7327    0.0515    0.0633
   39.0000    1.6955    0.7588    0.9223   -0.7043   -0.6848    0.1157    0.7327    0.0515    0.0633
   39.5000    1.7071    0.7588    0.9223   -0.7043   -0.6834    0.1171    0.7327    0.0515    0.0633
   40.0000    1.7186    0.7588    0.9223   -0.7043   -0.6820    0.1185    0.7327    0.0515    0.0633
   40.5000    1.7301    0.7588    0.9223   -0.7043   -0.6807    0.1198    0.7327    0.0515    0.0633
   41.0000    1.7416    0.7588    0.9223   -0.7043   -0.6793    0.1212    0.7327    0.0515    0.0633
   41.5000    1.7531    0.7588    0.9223   -0.7043   -0.6779    0.1226    0.7327    0.0515    0.0633
   42.0000    1.7646    0.7588    0.9223   -0.7043   -0.6765    0.1240    0.7327    0.0515    0.0633
   42.5000    1.7761    0.7588    0.9223   -0.7043   -0.6752    0.1253    0.7327    0.0515    0.0633
   43.0000    1.7876    0.7588    0.9223   -0.7043   -0.6738    0.1267    0.7327    0.0515    0.0633
