         t         g       g_N       g_I      g_hH      g_hL
    0.0000    4.4648    4.2036    4.2036    0.2612    0.2612
    0.5000    1.7310    1.3408    3.3512    0.3902    0.2869
    1.0000    1.7760    1.3999    3.3862    0.3761    0.3009
    1.5000    1.8584    1.4861    3.4343    0.3722    0.2903
    2.0000    1.9262    1.5528    3.4360    0.3734    0.2901
    2.5000    2.0135    1.6613    3.4971    0.3521    0.2893
    3.0000    2.0850    1.7160    3.4576    0.3690    0.3119
    3.5000    2.1732    1.8012    3.4716    0.3720    0.3080
    4.0000    2.2855    1.9133    3.5121    0.3722    0.3145
    4.5000    2.3822    2.0035    3.5127    0.3787    0.3188
    5.0000    2.4522    2.0818    3.5451    0.3703    0.3238
    5.5000    2.4844    2.1105    3.5803    0.3739    0.3205
    6.0000    2.5051    2.1283    3.6100    0.3769    0.3176
    6.5000    2.5403    2.1744    3.6629    0.3659    0.3206
    7.0000    2.5886    2.2188    3.6854    0.3698    0.3187
    7.5000    2.6168    2.2555    3.7109    0.3613    0.3264
    8.0000    2.6660    2.3002    3.7497    0.3657    0.3240
    8.5000    2.7317    2.3625    3.7946    0.3692    0.3207
    9.0000    2.7919    2.4307    3.8429    0.3612    0.3260
    9.5000    2.8667    2.5019    3.8995    0.3648    0.3212
   10.0000    2.9499    2.5811    3.9432    0.3688    0.3191
   10.5000    3.0344    2.6737    3.9970    0.3607    0.3248
   11.0000    3.1337    2.7694    4.0470    0.3643    0.3219
   11.5000    3.2497    2.8815    4.1019    0.3682    0.3185
   12.0000    3.3845    3.0242    4.1619    0.3603    0.3252
   12.5000    3.5445    3.1801    4.2090    0.3644    0.3222
   13.0000    3.7310    3.3629    4.2540    0.3681    0.3197
   13.5000    3.9425    3.5710    4.3035    0.3716    0.3172
   14.0000    4.1842    3.8093    4.3438    0.3749    0.3162
   14.5000    4.3879    4.0212    4.3811    0.3666    0.3232
   15.0000    4.5502    4.1800    4.4173    0.3702    0.3207
   15.5000    4.6372    4.2639    4.4544    0.3733    0.3179
   16.0000    4.6809    4.3157    4.4962    0.3652    0.3247
   16.5000    4.7378    4.3691    4.5264    0.3686    0.3242
   17.0000    4.7956    4.4362    4.5777    0.3595    0.3289
   17.5000    5.0618    4.7099    4.7948    0.3519    0.3207
   18.0000    5.0700    4.7159    4.8144    0.3542    0.3189
   18.5000    5.1629    4.8245    4.9047    0.3384    0.3232
   19.0000    5.1556    4.8120    4.9022    0.3436    0.3200
   19.5000    5.1966    4.8471    4.9289    0.3496    0.3135
   20.0000    5.4863    5.2121    5.2075    0.2743    0.2743
   20.5000    5.4864    5.2121    5.2105    0.2743    0.2743
   21.0000    5.4864    5.2122    5.2110    0.2743    0.2743
