         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    1.0000    1.0209    0.6826    0.9133   -0.8088   -0.8060    0.0029    0.6503    0.0577    0.0994
    2.0000    1.0414    0.6845    0.9140   -0.8078   -0.8021    0.0059    0.6524    0.0572    0.0988
    3.0000    1.0603    0.6871    0.9149   -0.8067   -0.7982    0.0088    0.6552    0.0567    0.0980
    4.0000    1.0792    0.6903    0.9157   -0.8057   -0.7943    0.0117    0.6586    0.0561    0.0970
    5.0000    1.0978    0.6933    0.9167   -0.8047   -0.7904    0.0146    0.6618    0.0554    0.0961
    6.0000    1.1163    0.6969    0.9177   -0.8037   -0.7865    0.0174    0.6657    0.0547    0.0950
    7.0000    1.1349    0.7007    0.9188   -0.8027   -0.7825    0.0203    0.6698    0.0539    0.0938
    8.0000    1.1534    0.7044    0.9198   -0.8017   -0.7786    0.0231    0.6738    0.0532    0.0926
    9.0000    1.1720    0.7084    0.9209   -0.8007   -0.7746    0.0259    0.6782    0.0525    0.0913
   10.0000    1.1906    0.7124    0.9220   -0.7997   -0.7707    0.0288    0.6825    0.0517    0.0901
   11.0000    1.2091    0.7160    0.9230   -0.7988   -0.7667    0.0316    0.6864    0.0510    0.0889
   12.0000    1.2277    0.7192    0.9239   -0.7978   -0.7627    0.0343    0.6898    0.0504    0.0879
   13.0000    1.2462    0.7218    0.9246   -0.7968   -0.7588    0.0371    0.6926    0.0499    0.0871
   14.0000    1.2648    0.7241    0.9253   -0.7959   -0.7548    0.0399    0.6951    0.0495    0.0863
   15.0000    1.2834    0.7267    0.9243   -0.7949   -0.7509    0.0427    0.6979    0.0501    0.0846
   16.0000    1.3019    0.7298    0.9252   -0.7939   -0.7469    0.0455    0.7012    0.0495    0.0836
   17.0000    1.3205    0.7335    0.9264   -0.7929   -0.7430    0.0483    0.7053    0.0487    0.0825
   18.0000    1.3390    0.7382    0.9277   -0.7919   -0.7391    0.0511    0.7103    0.0478    0.0810
   19.0000    1.3576    0.7434    0.9291   -0.7908   -0.7351    0.0539    0.7159    0.0468    0.0794
   20.0000    1.3761    0.7488    0.9304   -0.7898   -0.7312    0.0566    0.7218    0.0459    0.0776
   21.0000    1.3947    0.7543    0.9318   -0.7888   -0.7272    0.0593    0.7278    0.0450    0.0758
   22.0000    1.4133    0.7596    0.9328   -0.7878   -0.7233    0.0621    0.7336    0.0442    0.0739
   23.0000    1.4318    0.7623    0.9319   -0.7869   -0.7195    0.0649    0.7366    0.0449    0.0721
   24.0000    1.4504    0.7623    0.9317   -0.7861   -0.7156    0.0677    0.7366    0.0450    0.0720
   25.0000    1.4689    0.7623    0.9319   -0.7853   -0.7118    0.0705    0.7366    0.0449    0.0720
   26.0000    1.4875    0.7623    0.9303   -0.7845   -0.7080    0.0734    0.7366    0.0460    0.0711
   27.0000    1.5061    0.7623    0.9301   -0.7837   -0.7042    0.0763    0.7366    0.0461    0.0710
   28.0000    1.5246    0.7623    0.9304   -0.7829   -0.7005    0.0792    0.7366    0.0459    0.0710
   29.0000    1.5432    0.7623    0.9306   -0.7822   -0.6967    0.0821    0.7366    0.0458    0.0711
   30.0000    1.5617    0.7623    0.9309   -0.7813   -0.6929    0.0849    0.7366    0.0456    0.0712
   31.0000    1.5803    0.7623    0.9312   -0.7805   -0.6890    0.0878    0.7366    0.0454    0.0713
   32.0000    1.5988    0.7623    0.9297   -0.7796   -0.6853    0.0907    0.7366    0.0464    0.0705
   33.0000    1.6174    0.7623    0.9300   -0.7786   -0.6815    0.0936    0.7366    0.0462    0.0705
   34.0000    1.6360    0.7623    0.9302   -0.7774   -0.6777    0.0965    0.7366    0.0461    0.0706
   35.0000    1.6548    0.7623    0.9284   -0.7760   -0.6741    0.0994    0.7366    0.0473    0.0696
   36.0000    1.6740    0.7623    0.9280   -0.7744   -0.6704    0.1024    0.7366    0.0476    0.0692
   37.0000    1.6938    0.7623    0.9282   -0.7724   -0.6668    0.1054    0.7366    0.0474    0.0692
   38.0000    1.7143    0.7623    0.9286   -0.7700   -0.6630    0.1084    0.7366    0.0472    0.0692
   39.0000    1.7355    0.7623    0.9273   -0.7670   -0.6594    0.1114    0.7366    0.0481    0.0684
   40.0000    1.7569    0.7623    0.9275   -0.7634   -0.6558    0.1144    0.7366    0.0479    0.0682
   41.0000    1.7782    0.7623    0.9275   -0.7593   -0.6521    0.1174    0.7366    0.0479    0.0680
   42.0000    1.7994    0.7623    0.9274   -0.7547   -0.6485    0.1204    0.7366    0.0480    0.0676
   43.0000    1.8204    0.7623    0.9278   -0.7495   -0.6448    0.1234    0.7366    0.0477    0.0675
   44.0000    1.8414    0.7623    0.9281   -0.7440   -0.6411    0.1264    0.7366    0.0475    0.0672
   45.0000    1.8623    0.7623    0.9284   -0.7383   -0.6373    0.1294    0.7366    0.0473    0.0670
   46.0000    1.8831    0.7623    0.9287   -0.7325   -0.6336    0.1323    0.7366    0.0471    0.0667
   47.0000    1.9038    0.7623    0.9289   -0.7269   -0.6298    0.1352    0.7366    0.0470    0.0664
   48.0000    1.9244    0.7623    0.9275   -0.7215   -0.6261    0.1382    0.7366    0.0479    0.0654
   49.0000    1.9450    0.7623    0.9277   -0.7165   -0.6224    0.1411    0.7366    0.0478    0.0652
   50.0000    1.9656    0.7623    0.9263   -0.7122   -0.6187    0.1442    0.7366    0.0487    0.0643
   51.0000    1.9861    0.7623    0.9266   -0.7087   -0.6150    0.1472    0.7366    0.0485    0.0642
   52.0000    2.0066    0.7623    0.9269   -0.7062   -0.6113    0.1501    0.7366    0.0483    0.0642
   53.0000    2.0270    0.7623    0.9272   -0.7048   -0.6076    0.1531    0.7366    0.0482    0.0642
   54.0000    2.0474    0.7623    0.9259   -0.7045   -0.6040    0.1561    0.7366    0.0490    0.0636
   55.0000    2.0679    0.7623    0.9265   -0.7045   -0.6003    0.1591    0.7366    0.0486    0.0638
   56.0000    2.0883    0.7623    0.9269   -0.7045   -0.5966    0.1621    0.7366    0.0484    0.0640
   57.0000    2.1088    0.7623    0.9256   -0.7045   -0.5930    0.1652    0.7366    0.0493    0.0634
   58.0000    2.1292    0.7623    0.9261   -0.7045   -0.5893    0.1682    0.7366    0.0489    0.0637
   59.0000    2.1497    0.7623    0.9247   -0.7045   -0.5857    0.1713    0.7366    0.0499    0.0630
   60.0000    2.1701    0.7623    0.9254   -0.7045   -0.5821    0.1743    0.7366    0.0494    0.0633
   61.0000    2.1905    0.7623    0.9261   -0.7045   -0.5784    0.1774    0.7366    0.0489    0.0636
   62.0000    2.2110    0.7623    0.9246   -0.7045   -0.5748    0.1805    0.7366    0.0499    0.0630
   63.0000    2.2314    0.7623    0.9252   -0.7045   -0.5712    0.1835    0.7366    0.0495    0.0632
   64.0000    2.2519    0.7623    0.9257   -0.7045   -0.5675    0.1865    0.7366    0.0492    0.0635
   65.0000    2.2723    0.7623    0.9261   -0.7045   -0.5639    0.1896    0.7366    0.0489    0.0637
   66.0000    2.2927    0.7623    0.9265   -0.7045   -0.5602    0.1926    0.7366    0.0486    0.0638
   67.0000    2.3131    0.7623    0.9270   -0.7045   -0.5565    0.1955    0.7366    0.0483    0.0641
   68.0000    2.3335    0.7623    0.9273   -0.7045   -0.5528    0.1985    0.7366    0.0480    0.0643
   69.0000    2.3539    0.7623    0.9278   -0.7045   -0.5490    0.2015    0.7366    0.0477    0.0645
   70.0000    2.3743    0.7623    0.9263   -0.7045   -0.5454    0.2045    0.7366    0.0487    0.0638
   71.0000    2.3948    0.7623    0.9264   -0.7045   -0.5417    0.2074    0.7366    0.0487    0.0638
   72.0000    2.4153    0.7623    0.9247   -0.7045   -0.5381    0.2105    0.7366    0.0499    0.0630
   73.0000    2.4357    0.7623    0.9250   -0.7045   -0.5345    0.2136    0.7366    0.0497    0.0631
   74.0000    2.4561    0.7623    0.9254   -0.7045   -0.5309    0.2166    0.7366    0.0494    0.0634
   75.0000    2.4765    0.7623    0.9243   -0.7045   -0.5273    0.2197    0.7366    0.0502    0.0628
   76.0000    2.4968    0.7623    0.9249   -0.7045   -0.5237    0.2228    0.7366    0.0498    0.0631
   77.0000    2.5172    0.7623    0.9253   -0.7045   -0.5201    0.2259    0.7366    0.0494    0.0633
   78.0000    2.5376    0.7623    0.9259   -0.7045   -0.5164    0.2289    0.7366    0.0490    0.0636
   79.0000    2.5580    0.7623    0.9264   -0.7045   -0.5128    0.2319    0.7366    0.0487    0.0638
   80.0000    2.5784    0.7623    0.9268   -0.7045   -0.5091    0.2349    0.7366    0.0484    0.0640
   81.0000    2.5988    0.7623    0.9255   -0.7045   -0.5054    0.2379    0.7366    0.0493    0.0634
   82.0000    2.6192    0.7623    0.9261   -0.7045   -0.5018    0.2409    0.7366    0.0489    0.0637
   83.0000    2.6396    0.7623    0.9250   -0.7045   -0.4982    0.2440    0.7366    0.0497    0.0631
   84.0000    2.6600    0.7623    0.9253   -0.7045   -0.4945    0.2471    0.7366    0.0494    0.0633
   85.0000    2.6804    0.7623    0.9259   -0.7045   -0.4909    0.2501    0.7366    0.0490    0.0636
   86.0000    2.7008    0.7623    0.9263   -0.7045   -0.4872    0.2531    0.7366    0.0488    0.0638
   87.0000    2.7212    0.7623    0.9251   -0.7045   -0.4836    0.2562    0.7366    0.0496    0.0632
   88.0000    2.7416    0.7623    0.9256   -0.7045   -0.4800    0.2592    0.7366    0.0493    0.0634
   89.0000    2.7620    0.7623    0.9260   -0.7045   -0.4763    0.2622    0.7366    0.0489    0.0636
   90.0000    2.7825    0.7623    0.9248   -0.7045   -0.4727    0.2653    0.7366    0.0498    0.0631
   91.0000    2.8029    0.7623    0.9237   -0.7045   -0.4691    0.2684    0.7366    0.0506    0.0625
   92.0000    2.8233    0.7623    0.9242   -0.7045   -0.4656    0.2715    0.7366    0.0502    0.0628
   93.0000    2.8437    0.7623    0.9247   -0.7045   -0.4620    0.2746    0.7366    0.0499    0.0630
   94.0000    2.8642    0.7623    0.9234   -0.7045   -0.4585    0.2777    0.7366    0.0507    0.0624
   95.0000    2.8849    0.7623    0.9236   -0.7045   -0.4550    0.2808    0.7366    0.0506    0.0625
   96.0000    2.9057    0.7623    0.9239   -0.7045   -0.4515    0.2839    0.7366    0.0504    0.0627
   97.0000    2.9269    0.7623    0.9230   -0.7045   -0.4482    0.2869    0.7366    0.0511    0.0622
   98.0000    2.9488    0.7623    0.9234   -0.7045   -0.4450    0.2898    0.7366    0.0508    0.0624
   99.0000    2.9714    0.7623    0.9234   -0.7045   -0.4420    0.2925    0.7366    0.0508    0.0624
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
