         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    1.0000  -12.2408   18.3628    0.0019    0.0248
    2.0000  -11.1152   17.2101    0.0019    0.0255
    3.0000   -9.8702   15.9420    0.0019    0.0262
    4.0000   -8.7910   14.8347    0.0019    0.0265
    5.0000   -7.6844   13.7022    0.0019    0.0265
    6.0000   -8.6273   12.9486    0.0019    0.0265
    7.0000   -8.9139   12.1786    0.0019    0.0265
    8.0000   -9.1104   11.7625    0.0019    0.0265
    9.0000   -9.3999   11.9749    0.0019    0.0265
   10.0000   -8.7602   11.3014    0.0019    0.0264
   11.0000   -7.9904   10.5143    0.0019    0.0265
   12.0000   -7.6121   10.0992    0.0019    0.0265
   13.0000   -7.5185   10.0039    0.0019    0.0264
   14.0000   -7.5131    9.9039    0.0019    0.0265
   15.0000   -7.2933    9.6497    0.0019    0.0263
   16.0000   -7.2606    9.5714    0.0019    0.0264
   17.0000   -7.4147    9.6812    0.0019    0.0265
   18.0000   -7.5529    9.7806    0.0019    0.0265
   19.0000   -7.1180    9.3956    0.0019    0.0265
   20.0000   -5.9013    8.3228    0.0019    0.0265
   21.0000   -4.3096    6.9284    0.0019    0.0265
   22.0000   -4.7683    7.4384    0.0019    0.0265
   23.0000   -5.2274    7.7934    0.0019    0.0265
   24.0000   -0.4190    3.2528    0.0019    0.0265
   25.0000    0.1108    2.5977    0.0019    0.0265
   26.0000    0.0571    2.6506    0.0020    0.0265
   27.0000    0.0693    2.6611    0.0020    0.0265
   28.0000    0.0649    2.3490    0.0020    0.0265
   29.0000    0.0992    2.2785    0.0021    0.0265
   30.0000    0.0702    2.2870    0.0021    0.0265
   31.0000    0.0409    2.2902    0.0022    0.0265
   32.0000    0.1245    2.1734    0.0023    0.0265
   33.0000    0.1585    2.1284    0.0024    0.0265
   34.0000    0.1636    2.0911    0.0025    0.0265
   35.0000    0.1249    2.1095    0.0026    0.0265
   36.0000    0.1006    2.1236    0.0026    0.0265
   37.0000    0.0657    2.1525    0.0027    0.0265
   38.0000    0.0638    2.1453    0.0028    0.0265
   39.0000    0.1429    2.0272    0.0028    0.0265
   40.0000    0.1849    1.9471    0.0028    0.0262
   41.0000    0.1760    1.9025    0.0029    0.0259
   42.0000    0.7320    1.3918    0.0028    0.0257
   43.0000    1.6334    0.6015    0.0029    0.0234
   44.0000    1.0367    1.0678    0.0030    0.0189
   45.0000    2.1045    0.1059    0.0030    0.0215
   46.0000    1.9434    0.1757    0.0030    0.0253
   47.0000    1.8339    0.1671    0.0030    0.0262
   48.0000    2.0237   -0.1502    0.0030    0.0265
   49.0000    1.7959   -0.0250    0.0030    0.0260
   50.0000    2.0917   -0.2970    0.0030    0.0265
   51.0000    2.2937   -0.4888    0.0030    0.0265
   52.0000    2.4577   -0.6289    0.0030    0.0265
   53.0000    2.6435   -0.7819    0.0030    0.0265
   54.0000    2.7573   -0.8704    0.0030    0.0265
   55.0000    3.1952   -1.2099    0.0030    0.0265
   56.0000    2.9502   -1.0009    0.0030    0.0265
   57.0000    2.8663   -0.9594    0.0030    0.0265
   58.0000    3.2376   -1.2283    0.0030    0.0265
   59.0000    2.8293   -0.9760    0.0030    0.0265
   60.0000    3.0400   -1.1476    0.0030    0.0265
   61.0000    3.1736   -1.2260    0.0030    0.0265
   62.0000    3.2291   -1.2998    0.0030    0.0265
   63.0000    3.0415   -1.1604    0.0030    0.0265
   64.0000    3.1175   -1.2300    0.0030    0.0265
   65.0000    2.9199   -1.0868    0.0030    0.0265
   66.0000    3.0699   -1.2041    0.0030    0.0265
   67.0000    2.9381   -1.1350    0.0030    0.0265
   68.0000    3.0119   -1.1916    0.0030    0.0265
   69.0000    3.0769   -1.2529    0.0030    0.0265
   70.0000    3.3202   -1.4383    0.0030    0.0265
   71.0000    3.1076   -1.3199    0.0030    0.0265
   72.0000    3.1233   -1.3255    0.0030    0.0265
   73.0000    2.9694   -1.2007    0.0030    0.0265
   74.0000    3.0075   -1.2510    0.0030    0.0265
   75.0000    3.1939   -1.4033    0.0030    0.0265
   76.0000    2.8940   -1.1901    0.0030    0.0265
   77.0000    2.9633   -1.2480    0.0030    0.0265
   78.0000    3.0539   -1.3130    0.0030    0.0265
   79.0000    3.1662   -1.4182    0.0030    0.0265
   80.0000    3.2076   -1.4422    0.0030    0.0265
   81.0000    3.3981   -1.5609    0.0030    0.0265
   82.0000    3.4680   -1.6200    0.0030    0.0265
   83.0000    3.6124   -1.7379    0.0030    0.0265
   84.0000    3.6596   -1.7793    0.0030    0.0265
   85.0000    3.7059   -1.8211    0.0030    0.0265
   86.0000    3.7535   -1.8808    0.0030    0.0265
   87.0000    3.7175   -1.8761    0.0030    0.0265
   88.0000    3.7995   -1.9351    0.0030    0.0265
   89.0000    3.4849   -1.7373    0.0030    0.0265
   90.0000    2.8690   -1.3010    0.0030    0.0265
   91.0000    3.0333   -1.4388    0.0030    0.0265
   92.0000    2.8764   -1.3435    0.0030    0.0265
   93.0000    2.1643   -0.7271    0.0030    0.0265
   94.0000    1.0409    0.1914    0.0030    0.0260
   95.0000    0.2194    0.9321    0.0029    0.0234
   96.0000    0.0864    1.0978    0.0028    0.0192
   97.0000    0.2379    1.0498    0.0028    0.0178
   98.0000    0.3541    1.0377    0.0027    0.0175
   99.0000    0.2130    1.5065    0.0027    0.0173
  100.0000    0.2016    1.8111    0.0030    0.0265
