         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    0.5000    1.0074    0.6858    0.9176   -0.8092   -0.8080    0.0013    0.6538    0.0548    0.1003
    1.0000    1.0156    0.6909    0.9183   -0.8085   -0.8060    0.0026    0.6592    0.0543    0.0984
    1.5000    1.0264    0.6950    0.9169   -0.8079   -0.8041    0.0040    0.6637    0.0552    0.0958
    2.0000    1.0336    0.6980    0.9192   -0.8072   -0.8023    0.0052    0.6670    0.0537    0.0956
    2.5000    1.0412    0.7050    0.9205   -0.8065   -0.8006    0.0064    0.6744    0.0527    0.0932
    3.0000    1.0482    0.7116    0.9214   -0.8058   -0.7987    0.0076    0.6815    0.0522    0.0907
    3.5000    1.0551    0.7178    0.9226   -0.8052   -0.7969    0.0089    0.6883    0.0513    0.0885
    4.0000    1.0621    0.7240    0.9240   -0.8046   -0.7951    0.0101    0.6950    0.0504    0.0864
    4.5000    1.0691    0.7300    0.9251   -0.8039   -0.7932    0.0113    0.7015    0.0496    0.0843
    5.0000    1.0760    0.7356    0.9264   -0.8034   -0.7914    0.0126    0.7076    0.0487    0.0824
    5.5000    1.0830    0.7411    0.9278   -0.8028   -0.7895    0.0139    0.7134    0.0477    0.0807
    6.0000    1.0900    0.7461    0.9269   -0.8020   -0.7877    0.0152    0.7189    0.0484    0.0779
    6.5000    1.0970    0.7509    0.9283   -0.8011   -0.7858    0.0165    0.7241    0.0474    0.0764
    7.0000    1.1040    0.7552    0.9283   -0.7998   -0.7841    0.0178    0.7288    0.0474    0.0744
    7.5000    1.1110    0.7588    0.9288   -0.7979   -0.7824    0.0190    0.7327    0.0470    0.0729
    8.0000    1.1183    0.7588    0.9282   -0.7953   -0.7807    0.0203    0.7327    0.0474    0.0724
    8.5000    1.1257    0.7588    0.9258   -0.7918   -0.7790    0.0216    0.7327    0.0491    0.0709
    9.0000    1.1334    0.7588    0.9256   -0.7872   -0.7773    0.0231    0.7327    0.0492    0.0705
    9.5000    1.1412    0.7588    0.9254   -0.7815   -0.7756    0.0244    0.7327    0.0494    0.0700
   10.0000    1.1493    0.7588    0.9255   -0.7747   -0.7738    0.0259    0.7327    0.0493    0.0695
   10.5000    1.1577    0.7588    0.9251   -0.7672   -0.7721    0.0273    0.7327    0.0496    0.0688
   11.0000    1.1665    0.7588    0.9245   -0.7591   -0.7704    0.0287    0.7327    0.0500    0.0679
   11.5000    1.1756    0.7588    0.9237   -0.7508   -0.7687    0.0302    0.7327    0.0505    0.0670
   12.0000    1.1852    0.7588    0.9222   -0.7427   -0.7670    0.0317    0.7327    0.0516    0.0657
   12.5000    1.1950    0.7588    0.9225   -0.7351   -0.7653    0.0333    0.7327    0.0514    0.0654
   13.0000    1.2050    0.7588    0.9229   -0.7282   -0.7636    0.0348    0.7327    0.0511    0.0651
   13.5000    1.2150    0.7588    0.9213   -0.7222   -0.7619    0.0364    0.7327    0.0522    0.0640
   14.0000    1.2253    0.7588    0.9201   -0.7173   -0.7602    0.0380    0.7327    0.0531    0.0631
   14.5000    1.2355    0.7588    0.9208   -0.7134   -0.7586    0.0396    0.7327    0.0526    0.0632
   15.0000    1.2459    0.7588    0.9214   -0.7104   -0.7569    0.0412    0.7327    0.0522    0.0632
   15.5000    1.2565    0.7588    0.9200   -0.7082   -0.7552    0.0428    0.7327    0.0531    0.0625
   16.0000    1.2674    0.7588    0.9210   -0.7067   -0.7536    0.0444    0.7327    0.0525    0.0628
   16.5000    1.2786    0.7588    0.9223   -0.7058   -0.7520    0.0459    0.7327    0.0515    0.0634
   17.0000    1.2902    0.7588    0.9223   -0.7052   -0.7507    0.0473    0.7327    0.0515    0.0634
   17.5000    1.3017    0.7588    0.9223   -0.7049   -0.7493    0.0486    0.7327    0.0515    0.0634
