         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    0.5000    1.0108    0.6886    0.9084   -0.8098   -0.8085    0.0013    0.6568    0.0611    0.0942
    1.0000    1.0213    0.6958    0.9101   -0.8098   -0.8072    0.0026    0.6645    0.0599    0.0920
    1.5000    1.0318    0.7037    0.9120   -0.8098   -0.8059    0.0039    0.6731    0.0586    0.0895
    2.0000    1.0424    0.7129    0.9143   -0.8098   -0.8046    0.0052    0.6830    0.0571    0.0866
    2.5000    1.0533    0.7233    0.9168   -0.8098   -0.8033    0.0065    0.6942    0.0553    0.0834
    3.0000    1.0645    0.7344    0.9196   -0.8098   -0.8020    0.0078    0.7062    0.0534    0.0799
    3.5000    1.0760    0.7454    0.9224   -0.8098   -0.8007    0.0091    0.7181    0.0515    0.0764
    4.0000    1.0877    0.7553    0.9250   -0.8098   -0.7994    0.0104    0.7289    0.0497    0.0733
    4.5000    1.0995    0.7636    0.9271   -0.8098   -0.7981    0.0118    0.7379    0.0482    0.0707
    5.0000    1.1115    0.7697    0.9287   -0.8098   -0.7968    0.0131    0.7446    0.0471    0.0688
    5.5000    1.1236    0.7739    0.9298   -0.8098   -0.7955    0.0144    0.7492    0.0463    0.0674
    6.0000    1.1357    0.7765    0.9305   -0.8098   -0.7942    0.0157    0.7520    0.0458    0.0666
    6.5000    1.1479    0.7780    0.9309   -0.8098   -0.7929    0.0170    0.7537    0.0456    0.0661
    7.0000    1.1601    0.7788    0.9311   -0.8098   -0.7916    0.0183    0.7546    0.0454    0.0659
    7.5000    1.1722    0.7792    0.9312   -0.8098   -0.7903    0.0196    0.7550    0.0453    0.0658
    8.0000    1.1844    0.7794    0.9313   -0.8098   -0.7889    0.0209    0.7552    0.0453    0.0657
    8.5000    1.1966    0.7795    0.9313   -0.8098   -0.7876    0.0222    0.7553    0.0453    0.0657
    9.0000    1.2088    0.7796    0.9313   -0.8098   -0.7863    0.0235    0.7553    0.0453    0.0657
    9.5000    1.2209    0.7796    0.9313   -0.8098   -0.7850    0.0248    0.7553    0.0453    0.0657
   10.0000    1.2331    0.7796    0.9313   -0.8098   -0.7837    0.0261    0.7553    0.0453    0.0657
   10.5000    1.2453    0.7796    0.9313   -0.8098   -0.7824    0.0274    0.7553    0.0453    0.0657
   11.0000    1.2575    0.7796    0.9313   -0.8098   -0.7811    0.0287    0.7554    0.0453    0.0657
   11.5000    1.2697    0.7796    0.9313   -0.8098   -0.7798    0.0300    0.7554    0.0453    0.0657
   12.0000    1.2818    0.7796    0.9313   -0.8098   -0.7785    0.0313    0.7554    0.0453    0.0657
   12.5000    1.2940    0.7796    0.9313   -0.8098   -0.7772    0.0327    0.7554    0.0453    0.0657
   13.0000    1.3062    0.7796    0.9313   -0.8098   -0.7759    0.0340    0.7554    0.0453    0.0657
   13.5000    1.3184    0.7796    0.9313   -0.8098   -0.7746    0.0353    0.7554    0.0453    0.0657
   14.0000    1.3306    0.7796    0.9313   -0.8098   -0.7733    0.0366    0.7554    0.0453    0.0657
   14.5000    1.3427    0.7796    0.9313   -0.8098   -0.7720    0.0379    0.7554    0.0453    0.0657
   15.0000    1.3549    0.7796    0.9313   -0.8098   -0.7707    0.0392    0.7554    0.0453    0.0657
   15.5000    1.3671    0.7796    0.9313   -0.8098   -0.7694    0.0405    0.7554    0.0453    0.0657
   16.0000    1.3793    0.7796    0.9313   -0.8098   -0.7680    0.0418    0.7554    0.0453    0.0657
   16.5000    1.3915    0.7796    0.9313   -0.8098   -0.7667    0.0431    0.7554    0.0453    0.0657
   17.0000    1.4036    0.7796    0.9313   -0.8098   -0.7654    0.0444    0.7554    0.0453    0.0657
   17.5000    1.4158    0.7796    0.9313   -0.8098   -0.7641    0.0457    0.7554    0.0453    0.0657
   18.0000    1.4280    0.7796    0.9313   -0.8098   -0.7628    0.0470    0.7554    0.0453    0.0657
   18.5000    1.4402    0.7796    0.9313   -0.8098   -0.7615    0.0483    0.7554    0.0453    0.0657
   19.0000    1.4524    0.7796    0.9313   -0.8098   -0.7602    0.0496    0.7554    0.0453    0.0657
   19.5000    1.4645    0.7796    0.9313   -0.8098   -0.7589    0.0509    0.7554    0.0453    0.0657
   20.0000    1.4767    0.7796    0.9313   -0.8098   -0.7576    0.0522    0.7554    0.0453    0.0657
   20.5000    1.4889    0.7796    0.9313   -0.8098   -0.7563    0.0536    0.7554    0.0453    0.0657
   21.0000    1.5011    0.7796    0.9313   -0.8098   -0.7550    0.0549    0.7554    0.0453    0.0657
   21.5000    1.5133    0.7796    0.9313   -0.8098   -0.7537    0.0562    0.7554    0.0453    0.0657
   22.0000    1.5254    0.7796    0.9313   -0.8098   -0.7524    0.0575    0.7554    0.0453    0.0657
   22.5000    1.5376    0.7796    0.9313   -0.8098   -0.7511    0.0588    0.7554    0.0453    0.0657
   23.0000    1.5498    0.7796    0.9313   -0.8098   -0.7498    0.0601    0.7554    0.0453    0.0657
   23.5000    1.5620    0.7796    0.9313   -0.8098   -0.7485    0.0614    0.7554    0.0453    0.0657
   24.0000    1.5742    0.7796    0.9313   -0.8098   -0.7472    0.0627    0.7554    0.0453    0.0657
   24.5000    1.5863    0.7796    0.9313   -0.8098   -0.7458    0.0640    0.7554    0.0453    0.0657
   25.0000    1.5985    0.7796    0.9313   -0.8098   -0.7445    0.0653    0.7554    0.0453    0.0657
   25.5000    1.6107    0.7796    0.9313   -0.8098   -0.7432    0.0666    0.7554    0.0453    0.0657
   26.0000    1.6229    0.7796    0.9313   -0.8098   -0.7419    0.0679    0.7554    0.0453    0.0657
   26.5000    1.6351    0.7796    0.9313   -0.8098   -0.7406    0.0692    0.7554    0.0453    0.0657
   27.0000    1.6472    0.7796    0.9313   -0.8098   -0.7393    0.0705    0.7554    0.0453    0.0657
   27.5000    1.6594    0.7796    0.9313   -0.8098   -0.7380    0.0718    0.7554    0.0453    0.0657
   28.0000    1.6716    0.7796    0.9313   -0.8098   -0.7367    0.0731    0.7554    0.0453    0.0657
   28.5000    1.6838    0.7796    0.9313   -0.8098   -0.7354    0.0745    0.7554    0.0453    0.0657
   29.0000    1.6960    0.7796    0.9313   -0.8098   -0.7341    0.0758    0.7554    0.0453    0.0657
   29.5000    1.7081    0.7796    0.9313   -0.8098   -0.7328    0.0771    0.7554    0.0453    0.0657
   30.0000    1.7203    0.7796    0.9313   -0.8098   -0.7315    0.0784    0.7554    0.0453    0.0657
   30.5000    1.7325    0.7796    0.9313   -0.8098   -0.7302    0.0797    0.7554    0.0453    0.0657
   31.0000    1.7447    0.7796    0.9313   -0.8098   -0.7289    0.0810    0.7554    0.0453    0.0657
   31.5000    1.7569    0.7796    0.9313   -0.8098   -0.7276    0.0823    0.7554    0.0453    0.0657
   32.0000    1.7690    0.7796    0.9313   -0.8098   -0.7263    0.0836    0.7554    0.0453    0.0657
   32.5000    1.7812    0.7796    0.9313   -0.8098   -0.7249    0.0849    0.7554    0.0453    0.0657
   33.0000    1.7934    0.7796    0.9313   -0.8098   -0.7236    0.0862    0.7554    0.0453    0.0657
   33.5000    1.8056    0.7796    0.9313   -0.8098   -0.7223    0.0875    0.7554    0.0453    0.0657
   34.0000    1.8178    0.7796    0.9313   -0.8098   -0.7210    0.0888    0.7554    0.0453    0.0657
   34.5000    1.8299    0.7796    0.9313   -0.8098   -0.7197    0.0901    0.7554    0.0453    0.0657
   35.0000    1.8421    0.7796    0.9313   -0.8098   -0.7184    0.0914    0.7554    0.0453    0.0657
   35.5000    1.8543    0.7796    0.9313   -0.8098   -0.7171    0.0927    0.7554    0.0453    0.0657
   36.0000    1.8665    0.7796    0.9313   -0.8098   -0.7158    0.0940    0.7554    0.0453    0.0657
   36.5000    1.8787    0.7796    0.9313   -0.8098   -0.7145    0.0954    0.7554    0.0453    0.0657
   37.0000    1.8908    0.7796    0.9313   -0.8098   -0.7132    0.0967    0.7554    0.0453    0.0657
   37.5000    1.9030    0.7796    0.9313   -0.8098   -0.7119    0.0980    0.7554    0.0453    0.0657
   38.0000    1.9152    0.7796    0.9313   -0.8098   -0.7106    0.0993    0.7554    0.0453    0.0657
   38.5000    1.9274    0.7796    0.9313   -0.8098   -0.7093    0.1006    0.7554    0.0453    0.0657
