         t         g       g_N       g_I      g_hH      g_hL
    0.0000    2.9795    2.7411    2.7411    0.2384    0.2384
    1.0000    3.0629    2.8245    5.0253    0.2384    0.2384
    2.0000    3.1478    2.9094    5.0250    0.2384    0.2384
    3.0000    3.2266    2.9882    5.0226    0.2384    0.2384
    4.0000    3.2998    3.0614    5.0243    0.2384    0.2384
    5.0000    3.3679    3.1295    5.0241    0.2384    0.2384
    6.0000    3.4311    3.1927    5.0204    0.2384    0.2384
    7.0000    3.4897    3.2514    5.0192    0.2384    0.2384
    8.0000    3.5443    3.3059    5.0089    0.2384    0.2384
    9.0000    3.5962    3.3578    4.4593    0.2384    0.2384
   10.0000    3.6324    3.3940    4.3748    0.2384    0.2384
   11.0000    3.6621    3.4237    4.0392    0.2384    0.2384
   12.0000    3.6817    3.4433    4.0542    0.2384    0.2384
   13.0000    3.7012    3.4628    4.1171    0.2384    0.2384
   14.0000    3.7216    3.4832    4.1825    0.2384    0.2384
   15.0000    3.7432    3.5048    4.2596    0.2384    0.2384
   16.0000    3.7660    3.5276    4.3525    0.2384    0.2384
   17.0000    3.7895    3.5511    4.2804    0.2384    0.2384
   18.0000    3.8095    3.5711    4.1605    0.2384    0.2384
   19.0000    3.8250    3.5866    4.0134    0.2384    0.2384
   20.0000    3.8368    3.5984    4.0322    0.2384    0.2384
   21.0000    3.8517    3.6133    4.6692    0.2384    0.2384
   22.0000    3.8770    3.6386    4.1588    0.2384    0.2384
   23.0000    3.8911    3.6527    4.2618    0.2384    0.2384
   24.0000    3.9059    3.6675    4.2074    0.2384    0.2384
   25.0000    3.9184    3.6800    4.0948    0.2384    0.2384
   26.0000    3.9282    3.6898    4.0070    0.2384    0.2384
   27.0000    3.9368    3.6984    4.1696    0.2384    0.2384
   28.0000    3.9497    3.7113    4.5029    0.2384    0.2384
   29.0000    3.9663    3.7279    4.1098    0.2384    0.2384
   30.0000    3.9761    3.7377    4.2308    0.2384    0.2384
   31.0000    3.9874    3.7491    4.1629    0.2384    0.2384
   32.0000    3.9972    3.7588    4.0824    0.2384    0.2384
   33.0000    4.0058    3.7674    4.0644    0.2384    0.2384
   34.0000    4.0156    3.7772    4.2667    0.2384    0.2384
   35.0000    4.0300    3.7916    4.4394    0.2384    0.2384
   36.0000    4.0459    3.8075    4.0797    0.2384    0.2384
   37.0000    4.0583    3.8199    4.2779    0.2384    0.2384
   38.0000    4.0739    3.8355    4.1403    0.2384    0.2384
   39.0000    4.0892    3.8508    4.2065    0.2384    0.2384
   40.0000    4.1095    3.8711    4.4710    0.2384    0.2384
   41.0000    4.1315    3.8931    4.4177    0.2384    0.2384
   42.0000    4.1528    3.9144    4.1173    0.2384    0.2384
   43.0000    4.1724    3.9340    4.4057    0.2384    0.2384
   44.0000    4.1944    3.9560    4.3514    0.2384    0.2384
   45.0000    4.2160    3.9776    4.7696    0.2384    0.2384
   46.0000    4.2376    3.9992    4.9534    0.2384    0.2384
   47.0000    4.2592    4.0208    4.9815    0.2384    0.2384
   48.0000    4.2793    4.0409    4.9793    0.2384    0.2384
   49.0000    4.2995    4.0611    4.9918    0.2384    0.2384
   50.0000    4.3180    4.0796    4.9829    0.2384    0.2384
   51.0000    4.3349    4.0965    4.9747    0.2384    0.2384
   52.0000    4.3504    4.1120    4.9849    0.2384    0.2384
   53.0000    4.3640    4.1256    4.9645    0.2384    0.2384
   54.0000    4.3760    4.1376    4.9411    0.2384    0.2384
   55.0000    4.3863    4.1479    4.9314    0.2384    0.2384
   56.0000    4.3948    4.1564    4.8512    0.2384    0.2384
   57.0000    4.4018    4.1634    4.8152    0.2384    0.2384
   58.0000    4.4076    4.1692    4.6791    0.2384    0.2384
   59.0000    4.4121    4.1737    4.5761    0.2384    0.2384
   60.0000    4.4156    4.1772    4.4979    0.2384    0.2384
   61.0000    4.4184    4.1800    4.4070    0.2384    0.2384
   62.0000    4.4204    4.1820    4.3128    0.2384    0.2384
   63.0000    4.4219    4.1835    4.2888    0.2384    0.2384
   64.0000    4.4231    4.1847    4.2423    0.2384    0.2384
   65.0000    4.4239    4.1855    4.2005    0.2384    0.2384
   66.0000    4.4246    4.1862    4.1738    0.2384    0.2384
   67.0000    4.4251    4.1867    4.1451    0.2384    0.2384
   68.0000    4.4254    4.1870    4.1319    0.2384    0.2384
   69.0000    4.4257    4.1873    4.1293    0.2384    0.2384
   70.0000    4.4260    4.1876    4.1313    0.2384    0.2384
   71.0000    4.4262    4.1878    4.1303    0.2384    0.2384
   72.0000    4.4263    4.1879    4.1508    0.2384    0.2384
   73.0000    4.4264    4.1880    4.1488    0.2384    0.2384
   74.0000    4.4265    4.1881    4.1541    0.2384    0.2384
   75.0000    4.4266    4.1882    4.1649    0.2384    0.2384
   76.0000    4.4266    4.1882    4.1744    0.2384    0.2384
   77.0000    4.4266    4.1882    4.1809    0.2384    0.2384
   78.0000    4.4267    4.1883    4.1789    0.2384    0.2384
   79.0000    4.4267    4.1883    4.1736    0.2384    0.2384
   80.0000    4.4267    4.1883    4.1970    0.2384    0.2384
   81.0000    4.4267    4.1883    4.1808    0.2384    0.2384
   82.0000    4.4267    4.1883    4.1975    0.2384    0.2384
   83.0000    4.4267    4.1883    4.1757    0.2384    0.2384
   84.0000    4.4267    4.1883    4.1874    0.2384    0.2384
   85.0000    4.4267    4.1883    4.1782    0.2384    0.2384
   86.0000    4.4267    4.1883    4.1905    0.2384    0.2384
   87.0000    4.4267    4.1883    4.1805    0.2384    0.2384
   88.0000    4.4267    4.1883    4.1886    0.2384    0.2384
   89.0000    4.4267    4.1883    4.1816    0.2384    0.2384
   90.0000    4.4266    4.1882    4.1746    0.2384    0.2384
   91.0000    4.4267    4.1883    4.1847    0.2384    0.2384
   92.0000    4.4267    4.1883    4.1880    0.2384    0.2384
   93.0000    4.4267    4.1883    4.1781    0.2384    0.2384
   94.0000    4.4267    4.1883    4.1969    0.2384    0.2384
   95.0000    4.4267    4.1883    4.1854    0.2384    0.2384
   96.0000    4.4267    4.1883    4.1931    0.2384    0.2384
   97.0000    4.4267    4.1883    4.1813    0.2384    0.2384
   98.0000    4.4267    4.1883    4.1775    0.2384    0.2384
   99.0000    4.4267    4.1883    4.1630    0.2384    0.2384
  100.0000    4.4267    4.1883    4.1883    0.2384    0.2384
