         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.5750    0.8764   -0.7433   -0.7433    0.0000    0.5356    0.0826    0.1202
    1.0000    1.0126    0.5852    0.8786   -0.7433   -0.7410    0.0024    0.5464    0.0811    0.1173
    2.0000    1.0256    0.5950    0.8808   -0.7433   -0.7386    0.0048    0.5567    0.0796    0.1145
    3.0000    1.0390    0.6045    0.8829   -0.7433   -0.7362    0.0072    0.5667    0.0782    0.1119
    4.0000    1.0526    0.6136    0.8850   -0.7433   -0.7338    0.0095    0.5764    0.0768    0.1093
    5.0000    1.0666    0.6224    0.8870   -0.7433   -0.7314    0.0119    0.5857    0.0755    0.1068
    6.0000    1.0809    0.6308    0.8890   -0.7433   -0.7290    0.0143    0.5946    0.0741    0.1044
    7.0000    1.0954    0.6390    0.8909   -0.7433   -0.7267    0.0167    0.6033    0.0728    0.1020
    8.0000    1.1102    0.6469    0.8928   -0.7433   -0.7243    0.0191    0.6117    0.0716    0.0997
    9.0000    1.1252    0.6545    0.8946   -0.7433   -0.7219    0.0215    0.6199    0.0703    0.0976
   10.0000    1.1404    0.6594    0.8958   -0.7433   -0.7195    0.0238    0.6251    0.0695    0.0961
   11.0000    1.1557    0.6638    0.8969   -0.7433   -0.7171    0.0262    0.6298    0.0688    0.0949
   12.0000    1.1710    0.6665    0.8976   -0.7433   -0.7147    0.0286    0.6328    0.0683    0.0941
   13.0000    1.1865    0.6693    0.8982   -0.7433   -0.7124    0.0310    0.6357    0.0679    0.0933
   14.0000    1.2021    0.6722    0.8989   -0.7433   -0.7100    0.0334    0.6388    0.0674    0.0924
   15.0000    1.2177    0.6753    0.8997   -0.7433   -0.7076    0.0358    0.6421    0.0669    0.0915
   16.0000    1.2335    0.6787    0.9006   -0.7433   -0.7052    0.0381    0.6458    0.0663    0.0906
   17.0000    1.2494    0.6823    0.9015   -0.7433   -0.7028    0.0405    0.6497    0.0657    0.0895
   18.0000    1.2653    0.6856    0.9023   -0.7433   -0.7004    0.0429    0.6532    0.0651    0.0885
   19.0000    1.2814    0.6882    0.9030   -0.7433   -0.6981    0.0453    0.6560    0.0647    0.0878
   20.0000    1.2974    0.6901    0.9034   -0.7433   -0.6957    0.0477    0.6581    0.0644    0.0872
   21.0000    1.3136    0.6921    0.9039   -0.7433   -0.6933    0.0501    0.6602    0.0640    0.0867
   22.0000    1.3298    0.6968    0.9051   -0.7433   -0.6909    0.0524    0.6653    0.0632    0.0853
   23.0000    1.3462    0.6991    0.9057   -0.7433   -0.6885    0.0548    0.6678    0.0628    0.0846
   24.0000    1.3625    0.7019    0.9064   -0.7433   -0.6861    0.0572    0.6708    0.0623    0.0838
   25.0000    1.3790    0.7043    0.9070   -0.7433   -0.6838    0.0596    0.6733    0.0619    0.0831
   26.0000    1.3955    0.7061    0.9075   -0.7433   -0.6814    0.0620    0.6753    0.0616    0.0826
   27.0000    1.4120    0.7076    0.9079   -0.7433   -0.6790    0.0644    0.6769    0.0613    0.0821
   28.0000    1.4286    0.7097    0.9084   -0.7433   -0.6766    0.0668    0.6792    0.0609    0.0815
   29.0000    1.4452    0.7133    0.9094   -0.7433   -0.6742    0.0691    0.6830    0.0603    0.0805
   30.0000    1.4619    0.7150    0.9098   -0.7433   -0.6718    0.0715    0.6849    0.0600    0.0800
   31.0000    1.4787    0.7172    0.9104   -0.7433   -0.6694    0.0739    0.6873    0.0596    0.0793
   32.0000    1.4955    0.7190    0.9109   -0.7433   -0.6671    0.0763    0.6893    0.0593    0.0788
   33.0000    1.5123    0.7204    0.9112   -0.7433   -0.6647    0.0787    0.6908    0.0590    0.0784
   34.0000    1.5292    0.7217    0.9116   -0.7433   -0.6623    0.0811    0.6922    0.0588    0.0780
   35.0000    1.5461    0.7239    0.9121   -0.7433   -0.6599    0.0834    0.6945    0.0584    0.0774
   36.0000    1.5631    0.7267    0.9129   -0.7433   -0.6575    0.0858    0.6976    0.0579    0.0765
   37.0000    1.5802    0.7278    0.9132   -0.7433   -0.6551    0.0882    0.6987    0.0577    0.0762
   38.0000    1.5973    0.7297    0.9137   -0.7433   -0.6528    0.0906    0.7009    0.0573    0.0756
   39.0000    1.6145    0.7309    0.9140   -0.7433   -0.6504    0.0930    0.7022    0.0571    0.0753
   40.0000    1.6318    0.7324    0.9144   -0.7433   -0.6480    0.0954    0.7037    0.0569    0.0749
   41.0000    1.6492    0.7353    0.9152   -0.7433   -0.6456    0.0977    0.7069    0.0563    0.0740
