         t         g       g_N       g_I      g_hH      g_hL
    0.0000    2.9795    2.7411    2.7411    0.2384    0.2384
    1.0000    2.9400    2.6383    4.5239    0.3017    0.2492
    2.0000    3.0103    2.7085    4.5234    0.3018    0.2496
    3.0000    3.0761    2.7744    4.5140    0.3017    0.2498
    4.0000    3.1379    2.8362    4.4033    0.3017    0.2497
    5.0000    3.1924    2.8907    4.2170    0.3017    0.2497
    6.0000    3.2374    2.9357    4.0585    0.3017    0.2494
    7.0000    3.2740    2.9723    3.9335    0.3017    0.2488
    8.0000    3.3052    3.0034    3.8364    0.3017    0.2487
    9.0000    3.3313    3.0296    3.7801    0.3017    0.2488
   10.0000    3.3559    3.0542    3.7383    0.3016    0.2486
   11.0000    3.3777    3.0760    3.7115    0.3017    0.2488
   12.0000    3.3978    3.0960    3.6921    0.3017    0.2484
   13.0000    3.4153    3.1136    3.6740    0.3017    0.2489
   14.0000    3.4341    3.1324    3.6648    0.3017    0.2483
   15.0000    3.4495    3.1478    3.6568    0.3017    0.2480
   16.0000    3.4647    3.1630    3.6415    0.3017    0.2484
   17.0000    3.4781    3.1764    3.6343    0.3017    0.2482
   18.0000    3.4917    3.1900    3.6258    0.3017    0.2483
   19.0000    3.5038    3.2021    3.6202    0.3017    0.2483
   20.0000    3.5171    3.2154    3.6488    0.3017    0.2482
   21.0000    3.5295    3.2279    3.6400    0.3016    0.2481
   22.0000    3.5406    3.2390    3.6353    0.3016    0.2479
   23.0000    3.5506    3.2489    3.6329    0.3017    0.2485
   24.0000    3.5622    3.2605    3.6270    0.3017    0.2476
   25.0000    3.5715    3.2698    3.6249    0.3017    0.2477
   26.0000    3.5808    3.2791    3.6230    0.3016    0.2478
   27.0000    3.5894    3.2878    3.6194    0.3016    0.2479
   28.0000    3.5964    3.2947    3.6190    0.3017    0.2483
   29.0000    3.6054    3.3038    3.6253    0.3016    0.2479
   30.0000    3.6130    3.3113    3.6183    0.3017    0.2480
   31.0000    3.6209    3.3192    3.6179    0.3017    0.2477
   32.0000    3.6277    3.3261    3.6142    0.3016    0.2475
   33.0000    3.6335    3.3318    3.6135    0.3017    0.2480
   34.0000    3.6402    3.3385    3.6173    0.3017    0.2478
   35.0000    3.6458    3.3441    3.6113    0.3017    0.2475
   36.0000    3.6523    3.3506    3.6141    0.3017    0.2480
   37.0000    3.6578    3.3560    3.6142    0.3017    0.2478
   38.0000    3.6638    3.3622    3.6121    0.3017    0.2478
   39.0000    3.6674    3.3657    3.6107    0.3017    0.2480
   40.0000    3.6730    3.3712    3.6108    0.3017    0.2479
   41.0000    3.6783    3.3767    3.6116    0.3017    0.2476
   42.0000    3.6835    3.3820    3.6071    0.3016    0.2473
   43.0000    3.6882    3.3865    3.6104    0.3017    0.2471
   44.0000    3.6925    3.3908    3.6120    0.3017    0.2472
   45.0000    3.6959    3.3942    3.6075    0.3017    0.2476
   46.0000    3.7008    3.3993    3.6136    0.3015    0.2473
   47.0000    3.7028    3.4012    3.6058    0.3017    0.2481
   48.0000    3.7081    3.4064    3.6111    0.3017    0.2475
   49.0000    3.7117    3.4100    3.6086    0.3017    0.2473
   50.0000    3.7154    3.4138    3.6106    0.3016    0.2472
   51.0000    3.7189    3.4172    3.6207    0.3017    0.2474
   52.0000    3.7212    3.4195    3.6183    0.3017    0.2480
   53.0000    3.7257    3.4241    3.6183    0.3017    0.2473
