         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    1.0000    0.0363    2.3305    0.0019    0.0265
    2.0000    0.0907    2.2309    0.0019    0.0265
    3.0000   -6.8047    8.5176    0.0019    0.0265
    4.0000   -6.0099    7.7082    0.0019    0.0265
    5.0000   -5.5564    7.2216    0.0019    0.0265
    6.0000   -5.2016    6.8383    0.0019    0.0265
    7.0000   -4.7741    6.4675    0.0019    0.0265
    8.0000   -3.4471    5.9497    0.0019    0.0264
    9.0000   -2.9860    5.4405    0.0019    0.0265
   10.0000   -2.4630    4.8867    0.0019    0.0265
   11.0000   -1.8504    4.2492    0.0019    0.0265
   12.0000   -1.2740    3.6464    0.0019    0.0265
   13.0000   -0.3264    2.6945    0.0019    0.0265
   14.0000    0.1566    2.1541    0.0019    0.0265
   15.0000    0.1600    2.0397    0.0020    0.0265
   16.0000    0.1619    1.9341    0.0021    0.0264
   17.0000    0.1664    1.9122    0.0022    0.0260
   18.0000    0.1720    1.9692    0.0023    0.0263
   19.0000    0.1772    2.0186    0.0024    0.0265
   20.0000    0.1837    2.0487    0.0025    0.0265
   21.0000    0.1876    2.0301    0.0026    0.0265
   22.0000    0.1918    2.0042    0.0027    0.0265
   23.0000    0.1944    1.9770    0.0028    0.0265
   24.0000    0.1974    1.9479    0.0028    0.0265
   25.0000    0.1992    1.9167    0.0029    0.0264
   26.0000    0.1998    1.8899    0.0029    0.0263
   27.0000    0.1985    1.8694    0.0029    0.0259
   28.0000    0.2784    1.7802    0.0030    0.0253
   29.0000    0.4344    1.6265    0.0030    0.0241
   30.0000    0.4974    1.5544    0.0030    0.0228
   31.0000    0.5382    1.5029    0.0030    0.0220
   32.0000    0.5788    1.4529    0.0030    0.0211
   33.0000    0.5912    1.4265    0.0030    0.0208
   34.0000    0.5137    1.4897    0.0030    0.0209
   35.0000    0.5502    1.4480    0.0030    0.0211
   36.0000    0.4878    1.4983    0.0030    0.0211
   37.0000    0.5407    1.4519    0.0030    0.0214
   38.0000    0.5177    1.4777    0.0030    0.0211
   39.0000    0.4915    1.4971    0.0030    0.0211
   40.0000    0.5014    1.4958    0.0030    0.0211
   41.0000    0.5822    1.4188    0.0030    0.0209
   42.0000    0.5684    1.4311    0.0030    0.0207
   43.0000    0.6032    1.4010    0.0030    0.0209
   44.0000    0.4588    1.5284    0.0030    0.0206
   45.0000    0.5669    1.4260    0.0030    0.0212
   46.0000    0.5822    1.4200    0.0030    0.0208
   47.0000    0.5808    1.4116    0.0030    0.0206
   48.0000    0.5657    1.4377    0.0030    0.0202
   49.0000    0.6197    1.3835    0.0030    0.0202
   50.0000    0.5452    1.4487    0.0030    0.0202
   51.0000    0.5677    1.4227    0.0030    0.0204
   52.0000    0.5348    1.4516    0.0030    0.0207
   53.0000    0.6018    1.3918    0.0030    0.0211
   54.0000    0.5903    1.4051    0.0030    0.0207
   55.0000    0.5140    1.4731    0.0030    0.0207
   56.0000    0.5393    1.4595    0.0030    0.0209
   57.0000    0.5081    1.4812    0.0030    0.0209
   58.0000    0.5296    1.4600    0.0030    0.0208
   59.0000    0.6535    1.3551    0.0030    0.0203
   60.0000    0.5608    1.4359    0.0030    0.0204
   61.0000    0.5765    1.4224    0.0030    0.0206
   62.0000    0.5657    1.4273    0.0030    0.0204
   63.0000    0.5865    1.4055    0.0030    0.0206
   64.0000    0.5485    1.4456    0.0030    0.0205
   65.0000    0.4783    1.5029    0.0030    0.0208
   66.0000    0.6035    1.3966    0.0030    0.0211
   67.0000    0.4909    1.4936    0.0030    0.0205
   68.0000    0.5918    1.4061    0.0030    0.0206
   69.0000    0.4956    1.4986    0.0030    0.0205
   70.0000    0.5487    1.4430    0.0030    0.0208
   71.0000    0.5577    1.4373    0.0030    0.0207
   72.0000    0.5669    1.4249    0.0030    0.0208
   73.0000    0.5191    1.4729    0.0030    0.0212
   74.0000    0.5745    1.4215    0.0030    0.0211
   75.0000    0.5526    1.4419    0.0030    0.0207
   76.0000    0.5095    1.4834    0.0030    0.0208
   77.0000    0.5190    1.4776    0.0030    0.0212
   78.0000    0.5931    1.4054    0.0030    0.0211
   79.0000    0.5689    1.4272    0.0030    0.0207
   80.0000    0.5945    1.4084    0.0030    0.0207
   81.0000    0.5556    1.4459    0.0030    0.0205
   82.0000    0.5671    1.4271    0.0030    0.0206
   83.0000    0.5131    1.4765    0.0030    0.0210
   84.0000    0.5746    1.4208    0.0030    0.0211
   85.0000    0.5559    1.4356    0.0030    0.0210
   86.0000    0.5530    1.4430    0.0030    0.0207
   87.0000    0.5693    1.4306    0.0030    0.0209
   88.0000    0.5209    1.4746    0.0030    0.0209
   89.0000    0.5191    1.4702    0.0030    0.0211
   90.0000    0.6170    1.3871    0.0030    0.0206
   91.0000    0.5434    1.4508    0.0030    0.0203
   92.0000    0.5532    1.4466    0.0030    0.0207
   93.0000    0.5383    1.4557    0.0030    0.0209
   94.0000    0.5039    1.4777    0.0030    0.0209
   95.0000    0.5483    1.4463    0.0030    0.0207
   96.0000    0.5314    1.4610    0.0030    0.0209
   97.0000    0.5473    1.4497    0.0030    0.0208
   98.0000    0.5891    1.4074    0.0030    0.0208
   99.0000    0.5861    1.4146    0.0030    0.0206
  100.0000    0.2016    1.8111    0.0030    0.0265
