         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    1.0000   26.6849  -28.6386    0.0019    0.0252
    2.0000  -10.4062   15.9604    0.0019    0.0255
    3.0000  -10.1147   15.6152    0.0019    0.0265
    4.0000   -9.0348   14.5072    0.0019    0.0264
    5.0000   -8.1905   13.6282    0.0019    0.0264
    6.0000   -8.4319   12.9172    0.0019    0.0265
    7.0000   -9.5944   12.3193    0.0019    0.0265
    8.0000   -9.1068   11.7624    0.0019    0.0265
    9.0000   -8.6384   11.2403    0.0019    0.0264
   10.0000   -8.5472   11.0987    0.0019    0.0265
   11.0000   -8.1967   10.7079    0.0019    0.0265
   12.0000   -7.8808   10.3530    0.0019    0.0265
   13.0000   -7.6580   10.0899    0.0019    0.0265
   14.0000   -7.5324    9.9340    0.0019    0.0265
   15.0000   -7.4655    9.8207    0.0019    0.0265
   16.0000   -7.3641    9.6826    0.0019    0.0265
   17.0000   -7.4232    9.6953    0.0019    0.0265
   18.0000   -7.4047    9.6414    0.0019    0.0265
   19.0000   -7.5222    9.7756    0.0019    0.0265
   20.0000   -7.4633    9.7968    0.0019    0.0265
   21.0000   -7.0740    9.5078    0.0019    0.0265
   22.0000   -6.0074    8.5752    0.0019    0.0265
   23.0000   -3.4562    6.2521    0.0019    0.0265
   24.0000   -2.3004    5.1731    0.0019    0.0265
   25.0000   -0.2235    3.2467    0.0020    0.0265
   26.0000    0.0560    2.8625    0.0021    0.0265
   27.0000    0.0358    2.5956    0.0022    0.0265
   28.0000    0.0733    2.4619    0.0023    0.0265
   29.0000    0.0497    2.3536    0.0023    0.0265
   30.0000    0.0282    2.3304    0.0024    0.0265
   31.0000    0.0597    2.2417    0.0026    0.0265
   32.0000    0.0723    2.2273    0.0026    0.0264
   33.0000    0.1051    2.1647    0.0027    0.0262
   34.0000    0.1461    2.0941    0.0028    0.0256
   35.0000    0.1912    1.9768    0.0029    0.0244
   36.0000    1.0173    1.1752    0.0030    0.0208
   37.0000    1.5220    0.6723    0.0030    0.0177
   38.0000    1.9112    0.2782    0.0030    0.0177
   39.0000    1.3935    0.6394    0.0030    0.0200
   40.0000    2.1683   -0.1334    0.0030    0.0208
   41.0000    1.3189    0.5426    0.0030    0.0232
   42.0000    2.2544   -0.3121    0.0030    0.0230
   43.0000    1.3641    0.5028    0.0030    0.0227
   44.0000    2.3608   -0.3960    0.0030    0.0231
   45.0000    2.0916   -0.2036    0.0030    0.0240
   46.0000    2.5850   -0.5586    0.0030    0.0221
   47.0000    1.7839    0.0701    0.0030    0.0252
   48.0000    2.5747   -0.5911    0.0030    0.0223
   49.0000    2.5407   -0.5187    0.0030    0.0248
   50.0000    2.3532   -0.4535    0.0030    0.0245
   51.0000    2.6332   -0.6254    0.0030    0.0243
   52.0000    2.2657   -0.3715    0.0030    0.0252
   53.0000    2.3852   -0.4569    0.0030    0.0237
   54.0000    2.6439   -0.6528    0.0030    0.0242
   55.0000    1.7426    0.0431    0.0030    0.0254
   56.0000    2.2526   -0.3314    0.0030    0.0230
   57.0000    1.2500    0.4941    0.0030    0.0235
   58.0000    1.6253    0.1360    0.0030    0.0247
   59.0000    2.4877   -0.5303    0.0030    0.0228
   60.0000    1.3228    0.4512    0.0030    0.0247
   61.0000    2.5215   -0.5892    0.0030    0.0240
   62.0000    1.5147    0.2799    0.0030    0.0250
   63.0000    2.3586   -0.4336    0.0030    0.0235
   64.0000    2.5712   -0.6083    0.0030    0.0241
   65.0000    1.4855    0.2696    0.0030    0.0254
   66.0000    2.3198   -0.4006    0.0030    0.0229
   67.0000    2.4544   -0.5001    0.0030    0.0239
   68.0000    2.4967   -0.5712    0.0030    0.0244
   69.0000    2.4297   -0.4640    0.0030    0.0248
   70.0000    1.1309    0.6160    0.0030    0.0242
   71.0000    2.5189   -0.5580    0.0030    0.0236
   72.0000    1.6199    0.1626    0.0030    0.0248
   73.0000    1.5704    0.2290    0.0030    0.0237
   74.0000    1.9978   -0.1175    0.0030    0.0230
   75.0000    1.7372    0.0812    0.0030    0.0224
   76.0000    2.0460   -0.1816    0.0030    0.0255
   77.0000    2.4730   -0.5084    0.0030    0.0228
   78.0000    2.5667   -0.5695    0.0030    0.0248
   79.0000    1.1528    0.5427    0.0030    0.0249
   80.0000    2.6618   -0.6547    0.0030    0.0237
   81.0000    0.2675    1.3197    0.0030    0.0254
   82.0000    1.5297    0.2401    0.0030    0.0227
   83.0000    2.4440   -0.4841    0.0030    0.0227
   84.0000    1.1453    0.5418    0.0030    0.0241
   85.0000    2.6181   -0.5902    0.0030    0.0244
   86.0000    2.6666   -0.6461    0.0030    0.0249
   87.0000    1.4419    0.3394    0.0030    0.0253
   88.0000    1.4201    0.3369    0.0030    0.0239
   89.0000    1.8269   -0.0122    0.0030    0.0247
   90.0000    1.5104    0.2374    0.0030    0.0220
   91.0000    1.4177    0.3360    0.0030    0.0250
   92.0000    2.3742   -0.4601    0.0030    0.0231
   93.0000    2.2532   -0.3186    0.0030    0.0232
   94.0000    1.0758    0.6125    0.0030    0.0234
   95.0000    1.2059    0.5495    0.0030    0.0240
   96.0000    0.7671    0.9428    0.0030    0.0222
   97.0000    2.2256   -0.3101    0.0030    0.0227
   98.0000    2.5610   -0.6022    0.0030    0.0265
   99.0000    2.9503   -0.8446    0.0030    0.0265
  100.0000    0.2016    1.8111    0.0030    0.0265
