         t         g       g_N       g_I      g_hH      g_hL
    0.0000    4.4648    4.2036    4.2036    0.2612    0.2612
    1.0000    4.6161    4.2048    5.1108    0.4113    0.2705
    2.0000    4.6135    4.2036    5.2064    0.4099    0.2674
    3.0000    4.6145    4.2036    5.1990    0.4110    0.2684
    4.0000    4.6144    4.2036    5.2039    0.4108    0.2676
    5.0000    4.6149    4.2036    5.2102    0.4113    0.2665
    6.0000    4.6149    4.2036    5.2086    0.4113    0.2660
    7.0000    4.6149    4.2036    5.2046    0.4113    0.2654
    8.0000    4.6149    4.2036    5.1985    0.4113    0.2647
    9.0000    4.6148    4.2036    5.2091    0.4113    0.2637
   10.0000    4.6143    4.2036    5.2074    0.4107    0.2643
   11.0000    4.6148    4.2036    5.2087    0.4113    0.2630
   12.0000    4.6149    4.2036    5.2099    0.4113    0.2618
   13.0000    4.6148    4.2036    5.2088    0.4113    0.2607
   14.0000    4.6148    4.2036    5.2089    0.4113    0.2598
   15.0000    4.6145    4.2036    5.2078    0.4110    0.2591
   16.0000    4.6149    4.2036    5.2081    0.4113    0.2574
   17.0000    4.6149    4.2036    5.2107    0.4112    0.2565
   18.0000    4.6150    4.2038    5.2081    0.4112    0.2550
   19.0000    4.6152    4.2040    5.2072    0.4111    0.2545
   20.0000    4.6155    4.2046    5.2087    0.4109    0.2540
   21.0000    4.6179    4.2078    5.2100    0.4101    0.2522
   22.0000    4.6207    4.2126    5.2093    0.4081    0.2472
   23.0000    4.6341    4.2339    5.2098    0.4002    0.2328
   24.0000    4.6519    4.2576    5.2089    0.3943    0.2293
   25.0000    4.7248    4.3430    5.2110    0.3818    0.2154
   26.0000    4.8309    4.4760    5.2113    0.3548    0.1672
   27.0000    4.9034    4.5606    5.2079    0.3429    0.1650
   28.0000    4.9617    4.6361    5.2108    0.3256    0.1548
   29.0000    5.0499    4.7326    5.2095    0.3173    0.1581
   30.0000    5.1543    4.8434    5.2064    0.3109    0.1556
   31.0000    5.2236    4.9258    5.1977    0.2978    0.1606
   32.0000    5.2917    5.0005    5.1784    0.2912    0.1655
   33.0000    5.3456    5.0574    5.1188    0.2882    0.1509
   34.0000    5.4606    5.1854    4.9952    0.2752    0.1312
   35.0000    5.4870    5.2122    4.6139    0.2749    0.1312
   36.0000    5.4871    5.2122    4.2574    0.2749    0.1316
   37.0000    5.4880    5.2122    4.2543    0.2758    0.1334
   38.0000    5.4887    5.2122    4.5233    0.2766    0.1380
   39.0000    5.4983    5.2122    4.6104    0.2862    0.1528
   40.0000    5.4908    5.2122    4.8746    0.2786    0.1380
   41.0000    5.5041    5.2122    4.8557    0.2919    0.1644
   42.0000    5.4910    5.2105    4.8250    0.2806    0.1399
   43.0000    5.5065    5.2122    4.8654    0.2943    0.1690
   44.0000    5.4941    5.2122    4.9610    0.2819    0.1430
   45.0000    5.4984    5.2122    4.7541    0.2862    0.1527
   46.0000    5.4918    5.2122    5.0806    0.2796    0.1444
   47.0000    5.5030    5.2122    4.7821    0.2909    0.1622
   48.0000    5.4916    5.2122    5.0368    0.2795    0.1415
   49.0000    5.4935    5.2122    5.0084    0.2814    0.1440
   50.0000    5.4947    5.2122    4.9853    0.2825    0.1473
   51.0000    5.4914    5.2122    5.0783    0.2793    0.1436
   52.0000    5.4965    5.2122    4.9258    0.2843    0.1490
   53.0000    5.4950    5.2122    4.9787    0.2829    0.1446
   54.0000    5.4910    5.2122    5.0969    0.2788    0.1419
   55.0000    5.5038    5.2122    4.8499    0.2916    0.1534
   56.0000    5.4969    5.2122    4.9055    0.2848    0.1503
   57.0000    5.5097    5.2122    5.0283    0.2976    0.1730
   58.0000    5.5048    5.2122    4.8305    0.2926    0.1638
   59.0000    5.4935    5.2122    5.0291    0.2813    0.1434
   60.0000    5.5091    5.2122    4.9585    0.2969    0.1728
   61.0000    5.4920    5.2122    5.0633    0.2798    0.1445
   62.0000    5.5070    5.2122    4.9060    0.2948    0.1609
   63.0000    5.4950    5.2122    4.9692    0.2828    0.1498
   64.0000    5.4925    5.2122    5.0975    0.2803    0.1408
   65.0000    5.5065    5.2122    4.8459    0.2943    0.1668
   66.0000    5.4959    5.2122    4.9445    0.2837    0.1487
   67.0000    5.4946    5.2122    4.9973    0.2824    0.1399
   68.0000    5.4925    5.2122    5.0434    0.2803    0.1449
   69.0000    5.4949    5.2122    4.9795    0.2827    0.1450
   70.0000    5.5099    5.2122    4.9125    0.2977    0.1779
   71.0000    5.4932    5.2122    5.0355    0.2810    0.1436
   72.0000    5.5058    5.2122    4.9280    0.2936    0.1583
   73.0000    5.5067    5.2122    4.8572    0.2946    0.1570
   74.0000    5.5010    5.2122    4.7936    0.2888    0.1495
   75.0000    5.4979    5.2122    5.1064    0.2858    0.1646
   76.0000    5.4997    5.2122    4.8332    0.2875    0.1556
   77.0000    5.4933    5.2122    5.0440    0.2811    0.1491
   78.0000    5.4926    5.2122    5.0476    0.2804    0.1428
   79.0000    5.5103    5.2122    4.9251    0.2981    0.1657
   80.0000    5.4914    5.2122    5.0961    0.2792    0.1382
   81.0000    5.5159    5.2107    4.8250    0.3052    0.1839
   82.0000    5.5062    5.2122    4.8200    0.2941    0.1685
   83.0000    5.4946    5.2122    4.9697    0.2825    0.1417
   84.0000    5.5101    5.2122    4.9983    0.2979    0.1757
   85.0000    5.4921    5.2122    5.0516    0.2799    0.1433
   86.0000    5.4908    5.2122    5.0891    0.2786    0.1405
   87.0000    5.5075    5.2122    4.9500    0.2954    0.1604
   88.0000    5.5048    5.2122    5.0306    0.2927    0.1590
   89.0000    5.5028    5.2122    4.7428    0.2906    0.1534
   90.0000    5.5037    5.2122    5.0621    0.2916    0.1538
   91.0000    5.5080    5.2122    4.8682    0.2958    0.1600
   92.0000    5.4950    5.2122    4.8758    0.2828    0.1417
   93.0000    5.4980    5.2122    4.8947    0.2858    0.1447
   94.0000    5.5040    5.2121    4.9533    0.2919    0.1708
   95.0000    5.5095    5.2122    4.7639    0.2974    0.1694
   96.0000    5.5159    5.2118    4.8198    0.3041    0.1815
   97.0000    5.5013    5.2122    5.2122    0.2891    0.1682
   98.0000    5.4938    5.2122    5.2122    0.2816    0.1539
   99.0000    5.4869    5.2122    5.2122    0.2748    0.1307
  100.0000    5.4864    5.2122    5.2122    0.2743    0.2743
