         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    1.0000   -7.7568   12.5199    0.0019    0.0475
    2.0000   -4.7600    9.4596    0.0019    0.0519
    3.0000   -3.1279    7.7126    0.0019    0.0520
    4.0000   -2.0175    6.4551    0.0019    0.0520
    5.0000   -3.2479    5.5233    0.0019    0.0520
    6.0000   -3.0122    5.0673    0.0019    0.0520
    7.0000   -2.5967    4.7199    0.0019    0.0520
    8.0000   -2.0922    4.3400    0.0019    0.0519
    9.0000   -1.8667    4.2501    0.0019    0.0519
   10.0000   -1.6589    4.1943    0.0019    0.0519
   11.0000   -1.7752    4.2641    0.0019    0.0518
   12.0000   -1.8091    4.2662    0.0019    0.0519
   13.0000   -2.2994    4.7048    0.0019    0.0518
   14.0000   -2.5693    4.9494    0.0019    0.0519
   15.0000   -2.8379    5.2115    0.0019    0.0519
   16.0000   -3.3236    5.6673    0.0019    0.0519
   17.0000   -3.7003    6.0678    0.0019    0.0519
   18.0000   -4.2350    6.5877    0.0019    0.0516
   19.0000   -4.3486    6.7362    0.0019    0.0518
   20.0000   -4.6714    7.0649    0.0019    0.0519
   21.0000   -4.8965    7.2993    0.0019    0.0514
   22.0000   -5.0007    7.4457    0.0019    0.0518
   23.0000   -5.3444    7.7718    0.0019    0.0519
   24.0000   -5.1912    7.6409    0.0019    0.0519
   25.0000   -5.4582    7.9224    0.0019    0.0518
   26.0000   -5.5364    8.0029    0.0019    0.0518
   27.0000   -6.1896    8.6457    0.0019    0.0520
   28.0000   -5.6263    8.1089    0.0019    0.0519
   29.0000   -5.7840    8.2851    0.0019    0.0519
   30.0000   -5.3550    7.8812    0.0019    0.0519
   31.0000   -5.0727    7.6599    0.0019    0.0518
   32.0000   -4.7435    7.3059    0.0019    0.0520
   33.0000   -4.1006    6.7089    0.0019    0.0519
   34.0000   -3.2608    5.9011    0.0019    0.0519
   35.0000   -2.4604    5.1284    0.0019    0.0520
   36.0000   -1.4965    4.2128    0.0019    0.0519
   37.0000   -0.3519    3.1295    0.0019    0.0516
   38.0000    0.0274    2.7204    0.0020    0.0512
   39.0000    0.1125    2.5397    0.0021    0.0496
   40.0000    0.1014    2.4692    0.0021    0.0454
   41.0000    0.0313    2.4235    0.0023    0.0427
   42.0000    0.0306    2.3637    0.0024    0.0384
   43.0000    0.1149    2.2594    0.0024    0.0352
   44.0000    0.1172    2.1703    0.0026    0.0341
   45.0000    0.2492    1.9378    0.0026    0.0311
   46.0000    0.1250    2.0599    0.0025    0.0278
   47.0000    0.1439    1.9991    0.0026    0.0282
   48.0000    0.1113    2.0276    0.0026    0.0275
   49.0000    0.1030    2.0657    0.0026    0.0270
   50.0000    0.0457    2.1045    0.0027    0.0280
   51.0000    0.0482    2.0829    0.0028    0.0274
   52.0000    0.1021    2.0047    0.0028    0.0270
   53.0000    0.2689    1.8148    0.0029    0.0267
   54.0000    0.2293    1.8156    0.0030    0.0265
   55.0000    0.2194    1.8162    0.0030    0.0265
   56.0000    0.2043    1.8165    0.0030    0.0265
   57.0000    0.2034    1.8167    0.0030    0.0265
   58.0000    0.2032    1.8170    0.0030    0.0265
   59.0000    0.2031    1.8172    0.0030    0.0265
   60.0000    0.2029    1.8174    0.0030    0.0265
   61.0000    0.2027    1.8175    0.0030    0.0265
   62.0000    0.2026    1.8177    0.0030    0.0265
   63.0000    0.2026    1.8178    0.0030    0.0266
   64.0000    0.2025    1.8178    0.0030    0.0266
   65.0000    0.2025    1.8179    0.0030    0.0266
   66.0000    0.2025    1.8179    0.0030    0.0266
   67.0000    0.2024    1.8179    0.0030    0.0266
   68.0000    0.2024    1.8180    0.0030    0.0266
   69.0000    0.2024    1.8180    0.0030    0.0266
   70.0000    0.2024    1.8180    0.0030    0.0266
   71.0000    0.2024    1.8180    0.0030    0.0266
   72.0000    0.2024    1.8180    0.0030    0.0266
   73.0000    0.2024    1.8180    0.0030    0.0266
   74.0000    0.2024    1.8180    0.0030    0.0266
   75.0000    0.2024    1.8180    0.0030    0.0266
   76.0000    0.2024    1.8180    0.0030    0.0266
   77.0000    0.2024    1.8180    0.0030    0.0266
   78.0000    0.2024    1.8180    0.0030    0.0266
   79.0000    0.2024    1.8180    0.0030    0.0266
   80.0000    0.2024    1.8180    0.0030    0.0266
   81.0000    0.2024    1.8180    0.0030    0.0266
   82.0000    0.2024    1.8180    0.0030    0.0266
   83.0000    0.2024    1.8180    0.0030    0.0266
   84.0000    0.2024    1.8180    0.0030    0.0266
   85.0000    0.2024    1.8180    0.0030    0.0266
   86.0000    0.2024    1.8180    0.0030    0.0266
   87.0000    0.2024    1.8180    0.0030    0.0266
   88.0000    0.2024    1.8180    0.0030    0.0266
   89.0000    0.2024    1.8180    0.0030    0.0266
   90.0000    0.2024    1.8180    0.0030    0.0266
   91.0000    0.2024    1.8180    0.0030    0.0266
   92.0000    0.2024    1.8180    0.0030    0.0266
   93.0000    0.2024    1.8180    0.0030    0.0266
   94.0000    0.2024    1.8180    0.0030    0.0266
   95.0000    0.2024    1.8180    0.0030    0.0266
   96.0000    0.2024    1.8180    0.0030    0.0266
   97.0000    0.2024    1.8180    0.0030    0.0266
   98.0000    0.2024    1.8180    0.0030    0.0266
   99.0000    0.2024    1.8180    0.0030    0.0266
  100.0000    0.2024    1.8180    0.0030    0.0266
