         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   41.0000    1.7673    0.7623    0.9292   -0.7261   -0.6535    0.1091    0.7366    0.0467    0.0666
   42.0000    1.7881    0.7623    0.9277   -0.7222   -0.6500    0.1119    0.7366    0.0478    0.0656
   43.0000    1.8096    0.7623    0.9268   -0.7187   -0.6468    0.1146    0.7366    0.0484    0.0649
   44.0000    1.8313    0.7623    0.9247   -0.7156   -0.6436    0.1174    0.7366    0.0499    0.0637
   45.0000    1.8529    0.7623    0.9243   -0.7129   -0.6404    0.1203    0.7366    0.0501    0.0634
   46.0000    1.8744    0.7623    0.9246   -0.7105   -0.6370    0.1232    0.7366    0.0500    0.0633
   47.0000    1.8959    0.7623    0.9236   -0.7085   -0.6338    0.1262    0.7366    0.0506    0.0627
   48.0000    1.9173    0.7623    0.9238   -0.7069   -0.6305    0.1292    0.7366    0.0505    0.0627
   49.0000    1.9391    0.7623    0.9240   -0.7058   -0.6273    0.1322    0.7366    0.0504    0.0627
   50.0000    1.9612    0.7623    0.9229   -0.7050   -0.6241    0.1353    0.7366    0.0511    0.0622
   51.0000    1.9840    0.7623    0.9232   -0.7047   -0.6211    0.1382    0.7366    0.0509    0.0623
   52.0000    2.0070    0.7623    0.9233   -0.7046   -0.6184    0.1409    0.7366    0.0509    0.0623
   53.0000    2.0300    0.7623    0.9233   -0.7046   -0.6157    0.1437    0.7366    0.0509    0.0623
   54.0000    2.0530    0.7623    0.9233   -0.7045   -0.6129    0.1464    0.7366    0.0509    0.0623
   55.0000    2.0760    0.7623    0.9233   -0.7045   -0.6102    0.1491    0.7366    0.0509    0.0623
   56.0000    2.0991    0.7623    0.9233   -0.7045   -0.6074    0.1519    0.7366    0.0509    0.0623
   57.0000    2.1221    0.7623    0.9233   -0.7045   -0.6047    0.1546    0.7366    0.0509    0.0623
   58.0000    2.1451    0.7623    0.9233   -0.7045   -0.6019    0.1574    0.7366    0.0509    0.0623
   59.0000    2.1681    0.7623    0.9233   -0.7045   -0.5992    0.1601    0.7366    0.0509    0.0623
   60.0000    2.1911    0.7623    0.9233   -0.7045   -0.5965    0.1629    0.7366    0.0509    0.0623
   61.0000    2.2141    0.7623    0.9233   -0.7045   -0.5937    0.1656    0.7366    0.0509    0.0623
   62.0000    2.2371    0.7623    0.9233   -0.7045   -0.5910    0.1683    0.7366    0.0509    0.0623
   63.0000    2.2601    0.7623    0.9233   -0.7045   -0.5882    0.1711    0.7366    0.0509    0.0623
   64.0000    2.2831    0.7623    0.9233   -0.7045   -0.5855    0.1738    0.7366    0.0509    0.0623
   65.0000    2.3061    0.7623    0.9233   -0.7045   -0.5827    0.1766    0.7366    0.0509    0.0623
   66.0000    2.3292    0.7623    0.9233   -0.7045   -0.5800    0.1793    0.7366    0.0509    0.0623
   67.0000    2.3522    0.7623    0.9233   -0.7045   -0.5773    0.1821    0.7366    0.0509    0.0623
   68.0000    2.3752    0.7623    0.9233   -0.7045   -0.5745    0.1848    0.7366    0.0509    0.0623
   69.0000    2.3982    0.7623    0.9233   -0.7045   -0.5718    0.1875    0.7366    0.0509    0.0623
   70.0000    2.4212    0.7623    0.9233   -0.7045   -0.5690    0.1903    0.7366    0.0509    0.0623
   71.0000    2.4442    0.7623    0.9233   -0.7045   -0.5663    0.1930    0.7366    0.0509    0.0623
   72.0000    2.4672    0.7623    0.9233   -0.7045   -0.5635    0.1958    0.7366    0.0509    0.0623
   73.0000    2.4902    0.7623    0.9233   -0.7045   -0.5608    0.1985    0.7366    0.0509    0.0623
   74.0000    2.5132    0.7623    0.9233   -0.7045   -0.5581    0.2013    0.7366    0.0509    0.0623
   75.0000    2.5363    0.7623    0.9233   -0.7045   -0.5553    0.2040    0.7366    0.0509    0.0623
   76.0000    2.5593    0.7623    0.9233   -0.7045   -0.5526    0.2067    0.7366    0.0509    0.0623
   77.0000    2.5823    0.7623    0.9233   -0.7045   -0.5498    0.2095    0.7366    0.0509    0.0623
   78.0000    2.6053    0.7623    0.9233   -0.7045   -0.5471    0.2122    0.7366    0.0509    0.0623
   79.0000    2.6283    0.7623    0.9233   -0.7045   -0.5443    0.2150    0.7366    0.0509    0.0623
   80.0000    2.6513    0.7623    0.9233   -0.7045   -0.5416    0.2177    0.7366    0.0509    0.0623
   81.0000    2.6743    0.7623    0.9233   -0.7045   -0.5389    0.2205    0.7366    0.0509    0.0623
   82.0000    2.6973    0.7623    0.9233   -0.7045   -0.5361    0.2232    0.7366    0.0509    0.0623
   83.0000    2.7203    0.7623    0.9233   -0.7045   -0.5334    0.2259    0.7366    0.0509    0.0623
   84.0000    2.7434    0.7623    0.9233   -0.7045   -0.5306    0.2287    0.7366    0.0509    0.0623
   85.0000    2.7664    0.7623    0.9233   -0.7045   -0.5279    0.2314    0.7366    0.0509    0.0623
   86.0000    2.7894    0.7623    0.9233   -0.7045   -0.5251    0.2342    0.7366    0.0509    0.0623
   87.0000    2.8124    0.7623    0.9233   -0.7045   -0.5224    0.2369    0.7366    0.0509    0.0623
   88.0000    2.8354    0.7623    0.9233   -0.7045   -0.5197    0.2396    0.7366    0.0509    0.0623
   89.0000    2.8584    0.7623    0.9233   -0.7045   -0.5169    0.2424    0.7366    0.0509    0.0623
   90.0000    2.8814    0.7623    0.9233   -0.7045   -0.5142    0.2451    0.7366    0.0509    0.0623
   91.0000    2.9044    0.7623    0.9233   -0.7045   -0.5114    0.2479    0.7366    0.0509    0.0623
   92.0000    2.9274    0.7623    0.9233   -0.7045   -0.5087    0.2506    0.7366    0.0509    0.0623
   93.0000    2.9504    0.7623    0.9233   -0.7045   -0.5059    0.2534    0.7366    0.0509    0.0623
   94.0000    2.9735    0.7623    0.9233   -0.7045   -0.5032    0.2561    0.7366    0.0509    0.0623
   95.0000    2.9965    0.7623    0.9233   -0.7045   -0.5005    0.2588    0.7366    0.0509    0.0623
   96.0000    3.0195    0.7623    0.9233   -0.7045   -0.4977    0.2616    0.7366    0.0509    0.0623
   97.0000    3.0425    0.7623    0.9233   -0.7045   -0.4950    0.2643    0.7366    0.0509    0.0623
   98.0000    3.0655    0.7623    0.9233   -0.7045   -0.4922    0.2671    0.7366    0.0509    0.0623
   99.0000    3.0885    0.7623    0.9233   -0.7045   -0.4895    0.2698    0.7366    0.0509    0.0623
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
