         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   42.0000    1.7878    0.7588    0.9266   -0.7237   -0.6502    0.1121    0.7327    0.0486    0.0666
   43.0000    1.8093    0.7588    0.9262   -0.7200   -0.6468    0.1147    0.7327    0.0488    0.0662
   44.0000    1.8308    0.7588    0.9252   -0.7166   -0.6435    0.1175    0.7327    0.0495    0.0655
   45.0000    1.8522    0.7588    0.9245   -0.7136   -0.6401    0.1203    0.7327    0.0500    0.0649
   46.0000    1.8737    0.7588    0.9237   -0.7111   -0.6368    0.1233    0.7327    0.0506    0.0644
   47.0000    1.8953    0.7588    0.9237   -0.7089   -0.6335    0.1262    0.7327    0.0506    0.0643
   48.0000    1.9171    0.7588    0.9226   -0.7071   -0.6302    0.1293    0.7327    0.0513    0.0636
   49.0000    1.9391    0.7588    0.9227   -0.7058   -0.6270    0.1322    0.7327    0.0513    0.0636
   50.0000    1.9614    0.7588    0.9225   -0.7050   -0.6239    0.1352    0.7327    0.0514    0.0634
   51.0000    1.9839    0.7588    0.9218   -0.7046   -0.6209    0.1382    0.7327    0.0518    0.0631
   52.0000    2.0068    0.7588    0.9221   -0.7044   -0.6180    0.1411    0.7327    0.0517    0.0632
   53.0000    2.0299    0.7588    0.9223   -0.7043   -0.6152    0.1438    0.7327    0.0515    0.0633
   54.0000    2.0529    0.7588    0.9223   -0.7043   -0.6125    0.1465    0.7327    0.0515    0.0633
   55.0000    2.0759    0.7588    0.9223   -0.7043   -0.6097    0.1493    0.7327    0.0515    0.0633
   56.0000    2.0989    0.7588    0.9223   -0.7043   -0.6070    0.1520    0.7327    0.0515    0.0633
   57.0000    2.1219    0.7588    0.9223   -0.7043   -0.6043    0.1548    0.7327    0.0515    0.0633
   58.0000    2.1450    0.7588    0.9223   -0.7043   -0.6015    0.1575    0.7327    0.0515    0.0633
   59.0000    2.1680    0.7588    0.9223   -0.7043   -0.5988    0.1603    0.7327    0.0515    0.0633
   60.0000    2.1910    0.7588    0.9223   -0.7043   -0.5960    0.1630    0.7327    0.0515    0.0633
   61.0000    2.2140    0.7588    0.9223   -0.7043   -0.5933    0.1657    0.7327    0.0515    0.0633
   62.0000    2.2370    0.7588    0.9223   -0.7043   -0.5905    0.1685    0.7327    0.0515    0.0633
   63.0000    2.2601    0.7588    0.9223   -0.7043   -0.5878    0.1712    0.7327    0.0515    0.0633
   64.0000    2.2831    0.7588    0.9223   -0.7043   -0.5851    0.1740    0.7327    0.0515    0.0633
   65.0000    2.3061    0.7588    0.9223   -0.7043   -0.5823    0.1767    0.7327    0.0515    0.0633
   66.0000    2.3291    0.7588    0.9223   -0.7043   -0.5796    0.1795    0.7327    0.0515    0.0633
   67.0000    2.3521    0.7588    0.9223   -0.7043   -0.5768    0.1822    0.7327    0.0515    0.0633
   68.0000    2.3752    0.7588    0.9223   -0.7043   -0.5741    0.1849    0.7327    0.0515    0.0633
   69.0000    2.3982    0.7588    0.9223   -0.7043   -0.5713    0.1877    0.7327    0.0515    0.0633
   70.0000    2.4212    0.7588    0.9223   -0.7043   -0.5686    0.1904    0.7327    0.0515    0.0633
   71.0000    2.4442    0.7588    0.9223   -0.7043   -0.5659    0.1932    0.7327    0.0515    0.0633
   72.0000    2.4672    0.7588    0.9223   -0.7043   -0.5631    0.1959    0.7327    0.0515    0.0633
   73.0000    2.4903    0.7588    0.9223   -0.7043   -0.5604    0.1987    0.7327    0.0515    0.0633
   74.0000    2.5133    0.7588    0.9223   -0.7043   -0.5576    0.2014    0.7327    0.0515    0.0633
   75.0000    2.5363    0.7588    0.9223   -0.7043   -0.5549    0.2041    0.7327    0.0515    0.0633
   76.0000    2.5593    0.7588    0.9223   -0.7043   -0.5521    0.2069    0.7327    0.0515    0.0633
   77.0000    2.5823    0.7588    0.9223   -0.7043   -0.5494    0.2096    0.7327    0.0515    0.0633
   78.0000    2.6054    0.7588    0.9223   -0.7043   -0.5467    0.2124    0.7327    0.0515    0.0633
   79.0000    2.6284    0.7588    0.9223   -0.7043   -0.5439    0.2151    0.7327    0.0515    0.0633
   80.0000    2.6514    0.7588    0.9223   -0.7043   -0.5412    0.2179    0.7327    0.0515    0.0633
   81.0000    2.6744    0.7588    0.9223   -0.7043   -0.5384    0.2206    0.7327    0.0515    0.0633
   82.0000    2.6974    0.7588    0.9223   -0.7043   -0.5357    0.2233    0.7327    0.0515    0.0633
   83.0000    2.7205    0.7588    0.9223   -0.7043   -0.5329    0.2261    0.7327    0.0515    0.0633
   84.0000    2.7435    0.7588    0.9223   -0.7043   -0.5302    0.2288    0.7327    0.0515    0.0633
   85.0000    2.7665    0.7588    0.9223   -0.7043   -0.5275    0.2316    0.7327    0.0515    0.0633
   86.0000    2.7895    0.7588    0.9223   -0.7043   -0.5247    0.2343    0.7327    0.0515    0.0633
   87.0000    2.8125    0.7588    0.9223   -0.7043   -0.5220    0.2371    0.7327    0.0515    0.0633
   88.0000    2.8356    0.7588    0.9223   -0.7043   -0.5192    0.2398    0.7327    0.0515    0.0633
   89.0000    2.8586    0.7588    0.9223   -0.7043   -0.5165    0.2425    0.7327    0.0515    0.0633
   90.0000    2.8816    0.7588    0.9223   -0.7043   -0.5137    0.2453    0.7327    0.0515    0.0633
   91.0000    2.9046    0.7588    0.9223   -0.7043   -0.5110    0.2480    0.7327    0.0515    0.0633
   92.0000    2.9276    0.7588    0.9223   -0.7043   -0.5083    0.2508    0.7327    0.0515    0.0633
   93.0000    2.9507    0.7588    0.9223   -0.7043   -0.5055    0.2535    0.7327    0.0515    0.0633
   94.0000    2.9737    0.7588    0.9223   -0.7043   -0.5028    0.2563    0.7327    0.0515    0.0633
   95.0000    2.9967    0.7588    0.9223   -0.7043   -0.5000    0.2590    0.7327    0.0515    0.0633
   96.0000    3.0197    0.7588    0.9223   -0.7043   -0.4973    0.2618    0.7327    0.0515    0.0633
   97.0000    3.0427    0.7588    0.9223   -0.7043   -0.4945    0.2645    0.7327    0.0515    0.0633
   98.0000    3.0658    0.7588    0.9223   -0.7043   -0.4918    0.2672    0.7327    0.0515    0.0633
   99.0000    3.0888    0.7588    0.9223   -0.7043   -0.4891    0.2700    0.7327    0.0515    0.0633
  100.0000    1.0000    0.7588    0.9223   -0.7043   -0.8098    0.0000    0.7327    0.0515    0.0633
