         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   18.0000    1.3475    0.7679    0.9287   -0.7612   -0.7428    0.0481    0.7427    0.0471    0.0663
   19.0000    1.3694    0.7680    0.9274   -0.7576   -0.7396    0.0509    0.7427    0.0480    0.0654
   20.0000    1.3914    0.7681    0.9270   -0.7547   -0.7363    0.0539    0.7428    0.0483    0.0649
   21.0000    1.4135    0.7681    0.9266   -0.7526   -0.7330    0.0569    0.7428    0.0486    0.0646
   22.0000    1.4359    0.7681    0.9264   -0.7511   -0.7298    0.0599    0.7428    0.0487    0.0644
   23.0000    1.4586    0.7681    0.9264   -0.7502   -0.7267    0.0629    0.7428    0.0487    0.0644
   24.0000    1.4819    0.7681    0.9257   -0.7498   -0.7237    0.0658    0.7428    0.0492    0.0640
   25.0000    1.5053    0.7681    0.9263   -0.7496   -0.7210    0.0686    0.7428    0.0488    0.0643
   26.0000    1.5288    0.7681    0.9263   -0.7496   -0.7182    0.0713    0.7428    0.0488    0.0643
   27.0000    1.5522    0.7681    0.9263   -0.7496   -0.7154    0.0741    0.7428    0.0488    0.0643
   28.0000    1.5757    0.7681    0.9263   -0.7496   -0.7127    0.0768    0.7428    0.0488    0.0642
   29.0000    1.5991    0.7681    0.9263   -0.7495   -0.7099    0.0796    0.7428    0.0488    0.0642
   30.0000    1.6225    0.7681    0.9263   -0.7495   -0.7072    0.0823    0.7428    0.0488    0.0642
   31.0000    1.6460    0.7681    0.9263   -0.7495   -0.7044    0.0851    0.7428    0.0488    0.0642
   32.0000    1.6694    0.7681    0.9263   -0.7495   -0.7017    0.0879    0.7428    0.0488    0.0642
   33.0000    1.6929    0.7681    0.9263   -0.7495   -0.6989    0.0906    0.7428    0.0488    0.0642
   34.0000    1.7163    0.7681    0.9263   -0.7495   -0.6962    0.0934    0.7428    0.0488    0.0642
   35.0000    1.7398    0.7681    0.9263   -0.7495   -0.6934    0.0961    0.7428    0.0488    0.0642
   36.0000    1.7632    0.7681    0.9263   -0.7495   -0.6906    0.0989    0.7428    0.0488    0.0642
   37.0000    1.7866    0.7681    0.9263   -0.7495   -0.6879    0.1016    0.7428    0.0488    0.0642
   38.0000    1.8101    0.7681    0.9263   -0.7495   -0.6851    0.1044    0.7428    0.0488    0.0642
   39.0000    1.8335    0.7681    0.9263   -0.7495   -0.6824    0.1072    0.7428    0.0488    0.0642
   40.0000    1.8570    0.7681    0.9263   -0.7495   -0.6796    0.1099    0.7428    0.0488    0.0642
   41.0000    1.8804    0.7681    0.9263   -0.7495   -0.6769    0.1127    0.7428    0.0488    0.0642
   42.0000    1.9039    0.7681    0.9263   -0.7495   -0.6741    0.1154    0.7428    0.0488    0.0642
   43.0000    1.9273    0.7681    0.9263   -0.7495   -0.6713    0.1182    0.7428    0.0488    0.0642
   44.0000    1.9508    0.7681    0.9263   -0.7495   -0.6686    0.1209    0.7428    0.0488    0.0642
   45.0000    1.9742    0.7681    0.9263   -0.7495   -0.6658    0.1237    0.7428    0.0488    0.0642
   46.0000    1.9976    0.7681    0.9263   -0.7495   -0.6631    0.1265    0.7428    0.0488    0.0642
   47.0000    2.0211    0.7681    0.9263   -0.7495   -0.6603    0.1292    0.7428    0.0488    0.0642
   48.0000    2.0445    0.7681    0.9263   -0.7495   -0.6576    0.1320    0.7428    0.0488    0.0642
   49.0000    2.0680    0.7681    0.9263   -0.7495   -0.6548    0.1347    0.7428    0.0488    0.0642
   50.0000    2.0914    0.7681    0.9263   -0.7495   -0.6520    0.1375    0.7428    0.0488    0.0642
   51.0000    2.1149    0.7681    0.9263   -0.7495   -0.6493    0.1402    0.7428    0.0488    0.0642
   52.0000    2.1383    0.7681    0.9263   -0.7495   -0.6465    0.1430    0.7428    0.0488    0.0642
   53.0000    2.1617    0.7681    0.9263   -0.7495   -0.6438    0.1458    0.7428    0.0488    0.0642
   54.0000    2.1852    0.7681    0.9263   -0.7495   -0.6410    0.1485    0.7428    0.0488    0.0642
   55.0000    2.2086    0.7681    0.9263   -0.7495   -0.6383    0.1513    0.7428    0.0488    0.0642
   56.0000    2.2321    0.7681    0.9263   -0.7495   -0.6355    0.1540    0.7428    0.0488    0.0642
   57.0000    2.2555    0.7681    0.9263   -0.7495   -0.6328    0.1568    0.7428    0.0488    0.0642
   58.0000    2.2790    0.7681    0.9263   -0.7495   -0.6300    0.1595    0.7428    0.0488    0.0642
   59.0000    2.3024    0.7681    0.9263   -0.7495   -0.6272    0.1623    0.7428    0.0488    0.0642
   60.0000    2.3259    0.7681    0.9263   -0.7495   -0.6245    0.1650    0.7428    0.0488    0.0642
   61.0000    2.3493    0.7681    0.9263   -0.7495   -0.6217    0.1678    0.7428    0.0488    0.0642
   62.0000    2.3727    0.7681    0.9263   -0.7495   -0.6190    0.1706    0.7428    0.0488    0.0642
   63.0000    2.3962    0.7681    0.9263   -0.7495   -0.6162    0.1733    0.7428    0.0488    0.0642
   64.0000    2.4196    0.7681    0.9263   -0.7495   -0.6135    0.1761    0.7428    0.0488    0.0642
   65.0000    2.4431    0.7681    0.9263   -0.7495   -0.6107    0.1788    0.7428    0.0488    0.0642
   66.0000    2.4665    0.7681    0.9263   -0.7495   -0.6079    0.1816    0.7428    0.0488    0.0642
   67.0000    2.4900    0.7681    0.9263   -0.7495   -0.6052    0.1843    0.7428    0.0488    0.0642
   68.0000    2.5134    0.7681    0.9263   -0.7495   -0.6024    0.1871    0.7428    0.0488    0.0642
   69.0000    2.5368    0.7681    0.9263   -0.7495   -0.5997    0.1899    0.7428    0.0488    0.0642
   70.0000    2.5603    0.7681    0.9263   -0.7495   -0.5969    0.1926    0.7428    0.0488    0.0642
   71.0000    2.5837    0.7681    0.9263   -0.7495   -0.5942    0.1954    0.7428    0.0488    0.0642
   72.0000    2.6072    0.7681    0.9263   -0.7495   -0.5914    0.1981    0.7428    0.0488    0.0642
   73.0000    2.6306    0.7681    0.9263   -0.7495   -0.5886    0.2009    0.7428    0.0488    0.0642
   74.0000    2.6541    0.7681    0.9263   -0.7495   -0.5859    0.2036    0.7428    0.0488    0.0642
   75.0000    2.6775    0.7681    0.9263   -0.7495   -0.5831    0.2064    0.7428    0.0488    0.0642
   76.0000    2.7010    0.7681    0.9263   -0.7495   -0.5804    0.2092    0.7428    0.0488    0.0642
   77.0000    2.7244    0.7681    0.9263   -0.7495   -0.5776    0.2119    0.7428    0.0488    0.0642
   78.0000    2.7478    0.7681    0.9263   -0.7495   -0.5749    0.2147    0.7428    0.0488    0.0642
   79.0000    2.7713    0.7681    0.9263   -0.7495   -0.5721    0.2174    0.7428    0.0488    0.0642
   80.0000    2.7947    0.7681    0.9263   -0.7495   -0.5694    0.2202    0.7428    0.0488    0.0642
   81.0000    2.8182    0.7681    0.9263   -0.7495   -0.5666    0.2229    0.7428    0.0488    0.0642
   82.0000    2.8416    0.7681    0.9263   -0.7495   -0.5638    0.2257    0.7428    0.0488    0.0642
   83.0000    2.8651    0.7681    0.9263   -0.7495   -0.5611    0.2284    0.7428    0.0488    0.0642
   84.0000    2.8885    0.7681    0.9263   -0.7495   -0.5583    0.2312    0.7428    0.0488    0.0642
   85.0000    2.9119    0.7681    0.9263   -0.7495   -0.5556    0.2340    0.7428    0.0488    0.0642
   86.0000    2.9354    0.7681    0.9263   -0.7495   -0.5528    0.2367    0.7428    0.0488    0.0642
   87.0000    2.9588    0.7681    0.9263   -0.7495   -0.5501    0.2395    0.7428    0.0488    0.0642
   88.0000    2.9823    0.7681    0.9263   -0.7495   -0.5473    0.2422    0.7428    0.0488    0.0642
   89.0000    3.0057    0.7681    0.9263   -0.7495   -0.5445    0.2450    0.7428    0.0488    0.0642
   90.0000    3.0292    0.7681    0.9263   -0.7495   -0.5418    0.2477    0.7428    0.0488    0.0642
   91.0000    3.0526    0.7681    0.9263   -0.7495   -0.5390    0.2505    0.7428    0.0488    0.0642
   92.0000    3.0761    0.7681    0.9263   -0.7495   -0.5363    0.2533    0.7428    0.0488    0.0642
   93.0000    3.0995    0.7681    0.9263   -0.7495   -0.5335    0.2560    0.7428    0.0488    0.0642
   94.0000    3.1229    0.7681    0.9263   -0.7495   -0.5308    0.2588    0.7428    0.0488    0.0642
   95.0000    3.1464    0.7681    0.9263   -0.7495   -0.5280    0.2615    0.7428    0.0488    0.0642
   96.0000    3.1698    0.7681    0.9263   -0.7495   -0.5252    0.2643    0.7428    0.0488    0.0642
   97.0000    3.1933    0.7681    0.9263   -0.7495   -0.5225    0.2670    0.7428    0.0488    0.0642
   98.0000    3.2167    0.7681    0.9263   -0.7495   -0.5197    0.2698    0.7428    0.0488    0.0642
   99.0000    3.2402    0.7681    0.9263   -0.7495   -0.5170    0.2726    0.7428    0.0488    0.0642
  100.0000    1.0000    0.7681    0.9263   -0.7495   -0.8098    0.0000    0.7428    0.0488    0.0642
