         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    1.0000    0.2234    2.0967    0.0019    0.0294
    2.0000    0.0053    2.2231    0.0019    0.0297
    3.0000    0.1546    2.0254    0.0020    0.0297
    4.0000    0.1555    1.9568    0.0020    0.0297
    5.0000    0.1557    1.8871    0.0020    0.0296
    6.0000    0.1528    1.8558    0.0020    0.0297
    7.0000    0.1606    1.8168    0.0021    0.0296
    8.0000    0.1568    1.7879    0.0021    0.0295
    9.0000    0.1594    1.7598    0.0022    0.0294
   10.0000    0.1564    1.7957    0.0023    0.0294
   11.0000    0.1244    1.8122    0.0024    0.0293
   12.0000    0.1256    1.8040    0.0025    0.0291
   13.0000    0.1856    1.7390    0.0027    0.0288
   14.0000    0.1793    1.7342    0.0028    0.0282
   15.0000    0.1711    1.7051    0.0029    0.0274
   16.0000    0.0915    1.7340    0.0030    0.0261
   17.0000    0.1345    1.6615    0.0031    0.0258
   18.0000    0.2052    1.6319    0.0032    0.0265
   19.0000    0.2086    1.6445    0.0032    0.0269
   20.0000    0.1915    1.6757    0.0033    0.0275
   21.0000    0.2116    1.6752    0.0033    0.0282
   22.0000    0.1940    1.7072    0.0033    0.0286
   23.0000    0.1937    1.7190    0.0033    0.0290
   24.0000    0.1933    1.7268    0.0033    0.0294
   25.0000    0.1939    1.7312    0.0033    0.0295
   26.0000    0.1940    1.7336    0.0033    0.0295
   27.0000    0.1937    1.7342    0.0033    0.0296
   28.0000    0.1938    1.7361    0.0033    0.0295
   29.0000    0.1937    1.7371    0.0033    0.0296
   30.0000    0.1934    1.7359    0.0033    0.0296
   31.0000    0.2243    1.7094    0.0033    0.0295
   32.0000    0.1952    1.7355    0.0033    0.0296
   33.0000    0.1938    1.7365    0.0033    0.0296
   34.0000    0.2509    1.6846    0.0033    0.0296
   35.0000    0.2078    1.7237    0.0033    0.0296
   36.0000    0.2155    1.7173    0.0033    0.0296
   37.0000    0.1938    1.7368    0.0033    0.0296
   38.0000    0.1961    1.7345    0.0033    0.0296
   39.0000    0.1938    1.7362    0.0033    0.0296
   40.0000    0.1934    1.7377    0.0033    0.0296
   41.0000    0.1941    1.7336    0.0033    0.0296
   42.0000    0.1944    1.7367    0.0033    0.0295
   43.0000    0.1928    1.7369    0.0033    0.0296
   44.0000    0.2240    1.7099    0.0033    0.0295
   45.0000    0.1930    1.7379    0.0033    0.0296
   46.0000    0.2937    1.6470    0.0033    0.0296
   47.0000    0.1935    1.7380    0.0033    0.0296
   48.0000    0.1946    1.7344    0.0033    0.0296
   49.0000    0.2643    1.6715    0.0033    0.0295
   50.0000    0.1943    1.7371    0.0033    0.0295
   51.0000    0.1935    1.7371    0.0033    0.0296
   52.0000    0.1929    1.7377    0.0033    0.0296
   53.0000    0.4906    1.4705    0.0033    0.0296
   54.0000    0.2344    1.7008    0.0033    0.0295
   55.0000    0.1936    1.7355    0.0033    0.0296
   56.0000    0.3146    1.6275    0.0033    0.0296
   57.0000    0.1938    1.7350    0.0033    0.0296
   58.0000    0.1935    1.7361    0.0033    0.0296
   59.0000    0.1905    1.7379    0.0033    0.0296
   60.0000    0.1920    1.7343    0.0033    0.0296
   61.0000    0.1934    1.7373    0.0033    0.0296
   62.0000    0.1938    1.7360    0.0033    0.0296
   63.0000    0.1991    1.7329    0.0033    0.0296
   64.0000    0.1928    1.7378    0.0033    0.0296
   65.0000    0.1935    1.7376    0.0033    0.0296
   66.0000    0.1937    1.7359    0.0033    0.0296
   67.0000    0.1937    1.7356    0.0033    0.0295
   68.0000    0.2562    1.6807    0.0033    0.0296
   69.0000    0.1931    1.7366    0.0033    0.0296
   70.0000    0.1934    1.7377    0.0033    0.0296
   71.0000    0.2198    1.7137    0.0033    0.0296
   72.0000    0.1937    1.7365    0.0033    0.0296
   73.0000    0.1939    1.7366    0.0033    0.0295
   74.0000    0.1933    1.7373    0.0033    0.0296
   75.0000    0.2395    1.6963    0.0033    0.0296
   76.0000    0.1943    1.7341    0.0033    0.0297
   77.0000    0.2066    1.7248    0.0033    0.0296
   78.0000    0.1938    1.7368    0.0033    0.0296
   79.0000    0.1933    1.7375    0.0033    0.0296
   80.0000    0.1938    1.7372    0.0033    0.0296
   81.0000    0.1931    1.7372    0.0033    0.0296
   82.0000    0.2567    1.6812    0.0033    0.0296
   83.0000    0.2066    1.7237    0.0033    0.0296
   84.0000    0.1938    1.7374    0.0033    0.0295
   85.0000    0.2070    1.7253    0.0033    0.0296
   86.0000    0.1936    1.7373    0.0033    0.0296
   87.0000    0.1935    1.7370    0.0033    0.0296
   88.0000    0.1939    1.7367    0.0033    0.0296
   89.0000    0.1936    1.7377    0.0033    0.0296
   90.0000    0.2320    1.7027    0.0033    0.0296
   91.0000    0.1974    1.7323    0.0033    0.0296
   92.0000    0.3421    1.6036    0.0033    0.0296
   93.0000    0.2742    1.6655    0.0033    0.0296
   94.0000    0.3492    1.5976    0.0033    0.0297
   95.0000    0.1938    1.7354    0.0033    0.0296
   96.0000    0.1934    1.7378    0.0033    0.0296
   97.0000    0.2053    1.7266    0.0033    0.0296
   98.0000    0.1939    1.7372    0.0033    0.0296
   99.0000    0.1937    1.7352    0.0033    0.0297
  100.0000    0.1936    1.7387    0.0033    0.0297
