         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    1.0000    1.0186    0.6861    0.9078   -0.8098   -0.8071    0.0027    0.6541    0.0615    0.0950
    2.0000    1.0371    0.6904    0.9089   -0.8098   -0.8044    0.0055    0.6587    0.0608    0.0937
    3.0000    1.0557    0.6947    0.9099   -0.8098   -0.8016    0.0082    0.6633    0.0600    0.0924
    4.0000    1.0742    0.6991    0.9110   -0.8098   -0.7989    0.0109    0.6681    0.0593    0.0910
    5.0000    1.0929    0.7035    0.9121   -0.8098   -0.7961    0.0136    0.6728    0.0585    0.0896
    6.0000    1.1116    0.7079    0.9132   -0.8097   -0.7934    0.0163    0.6776    0.0578    0.0883
    7.0000    1.1304    0.7122    0.9143   -0.8097   -0.7907    0.0190    0.6822    0.0570    0.0870
    8.0000    1.1492    0.7164    0.9154   -0.8097   -0.7879    0.0217    0.6868    0.0563    0.0857
    9.0000    1.1681    0.7206    0.9165   -0.8096   -0.7852    0.0244    0.6912    0.0555    0.0844
   10.0000    1.1871    0.7247    0.9176   -0.8096   -0.7824    0.0271    0.6957    0.0548    0.0832
   11.0000    1.2061    0.7287    0.9186   -0.8095   -0.7797    0.0298    0.7000    0.0541    0.0819
   12.0000    1.2252    0.7326    0.9197   -0.8094   -0.7769    0.0324    0.7043    0.0534    0.0807
   13.0000    1.2444    0.7365    0.9207   -0.8094   -0.7742    0.0351    0.7085    0.0526    0.0795
   14.0000    1.2635    0.7404    0.9217   -0.8093   -0.7715    0.0377    0.7127    0.0519    0.0783
   15.0000    1.2828    0.7442    0.9227   -0.8092   -0.7687    0.0404    0.7169    0.0512    0.0771
   16.0000    1.3020    0.7480    0.9237   -0.8091   -0.7660    0.0430    0.7209    0.0506    0.0759
   17.0000    1.3213    0.7517    0.9247   -0.8090   -0.7632    0.0456    0.7249    0.0499    0.0748
   18.0000    1.3407    0.7553    0.9256   -0.8089   -0.7605    0.0483    0.7289    0.0492    0.0736
   19.0000    1.3600    0.7590    0.9266   -0.8088   -0.7578    0.0509    0.7329    0.0486    0.0724
   20.0000    1.3794    0.7623    0.9274   -0.8086   -0.7550    0.0535    0.7366    0.0480    0.0714
   21.0000    1.3987    0.7623    0.9275   -0.8085   -0.7523    0.0562    0.7366    0.0480    0.0714
   22.0000    1.4181    0.7623    0.9274   -0.8084   -0.7495    0.0588    0.7366    0.0480    0.0713
   23.0000    1.4375    0.7623    0.9274   -0.8083   -0.7468    0.0614    0.7366    0.0480    0.0713
   24.0000    1.4570    0.7623    0.9274   -0.8082   -0.7440    0.0640    0.7366    0.0480    0.0713
   25.0000    1.4764    0.7623    0.9274   -0.8081   -0.7413    0.0667    0.7366    0.0480    0.0713
   26.0000    1.4958    0.7623    0.9274   -0.8080   -0.7386    0.0693    0.7366    0.0480    0.0713
   27.0000    1.5152    0.7623    0.9274   -0.8078   -0.7358    0.0719    0.7366    0.0480    0.0713
   28.0000    1.5347    0.7623    0.9274   -0.8077   -0.7331    0.0745    0.7366    0.0480    0.0713
   29.0000    1.5541    0.7623    0.9274   -0.8076   -0.7303    0.0772    0.7366    0.0480    0.0712
   30.0000    1.5735    0.7623    0.9274   -0.8075   -0.7276    0.0798    0.7366    0.0480    0.0713
   31.0000    1.5930    0.7623    0.9274   -0.8074   -0.7249    0.0824    0.7366    0.0480    0.0712
   32.0000    1.6124    0.7623    0.9274   -0.8073   -0.7221    0.0850    0.7366    0.0480    0.0712
   33.0000    1.6318    0.7623    0.9274   -0.8071   -0.7194    0.0877    0.7366    0.0480    0.0712
   34.0000    1.6512    0.7623    0.9274   -0.8070   -0.7166    0.0903    0.7366    0.0480    0.0712
   35.0000    1.6706    0.7623    0.9274   -0.8069   -0.7139    0.0929    0.7366    0.0480    0.0712
   36.0000    1.6900    0.7623    0.9274   -0.8068   -0.7111    0.0955    0.7366    0.0480    0.0712
   37.0000    1.7095    0.7623    0.9274   -0.8066   -0.7084    0.0982    0.7366    0.0480    0.0712
   38.0000    1.7289    0.7623    0.9274   -0.8065   -0.7057    0.1008    0.7366    0.0480    0.0712
   39.0000    1.7483    0.7623    0.9274   -0.8064   -0.7029    0.1034    0.7366    0.0480    0.0712
   40.0000    1.7677    0.7623    0.9274   -0.8062   -0.7002    0.1060    0.7366    0.0480    0.0712
   41.0000    1.7871    0.7623    0.9274   -0.8061   -0.6974    0.1087    0.7366    0.0480    0.0711
   42.0000    1.8066    0.7623    0.9274   -0.8059   -0.6947    0.1113    0.7366    0.0480    0.0711
   43.0000    1.8260    0.7623    0.9273   -0.8057   -0.6920    0.1139    0.7366    0.0481    0.0711
   44.0000    1.8454    0.7623    0.9274   -0.8054   -0.6892    0.1165    0.7366    0.0480    0.0711
   45.0000    1.8648    0.7623    0.9273   -0.8051   -0.6865    0.1192    0.7366    0.0480    0.0711
   46.0000    1.8843    0.7623    0.9273   -0.8046   -0.6837    0.1218    0.7366    0.0481    0.0710
   47.0000    1.9037    0.7623    0.9273   -0.8041   -0.6810    0.1244    0.7366    0.0481    0.0710
   48.0000    1.9232    0.7623    0.9273   -0.8034   -0.6783    0.1270    0.7366    0.0481    0.0709
   49.0000    1.9427    0.7623    0.9273   -0.8025   -0.6755    0.1297    0.7366    0.0481    0.0708
   50.0000    1.9622    0.7623    0.9272   -0.8013   -0.6728    0.1323    0.7366    0.0481    0.0707
   51.0000    1.9818    0.7623    0.9272   -0.7999   -0.6700    0.1349    0.7366    0.0481    0.0706
   52.0000    2.0015    0.7623    0.9271   -0.7982   -0.6673    0.1375    0.7366    0.0482    0.0705
   53.0000    2.0212    0.7623    0.9271   -0.7961   -0.6645    0.1401    0.7366    0.0482    0.0703
   54.0000    2.0410    0.7623    0.9270   -0.7937   -0.6618    0.1428    0.7366    0.0483    0.0700
   55.0000    2.0609    0.7623    0.9269   -0.7908   -0.6591    0.1454    0.7366    0.0484    0.0698
   56.0000    2.0809    0.7623    0.9268   -0.7876   -0.6563    0.1480    0.7366    0.0484    0.0695
   57.0000    2.1010    0.7623    0.9267   -0.7839   -0.6536    0.1507    0.7366    0.0485    0.0692
   58.0000    2.1212    0.7623    0.9266   -0.7798   -0.6508    0.1533    0.7366    0.0486    0.0689
   59.0000    2.1417    0.7623    0.9264   -0.7754   -0.6481    0.1559    0.7366    0.0487    0.0685
   60.0000    2.1623    0.7623    0.9263   -0.7707   -0.6454    0.1585    0.7366    0.0488    0.0681
   61.0000    2.1830    0.7623    0.9261   -0.7658   -0.6426    0.1612    0.7366    0.0489    0.0677
   62.0000    2.2040    0.7623    0.9259   -0.7607   -0.6399    0.1638    0.7366    0.0491    0.0672
   63.0000    2.2252    0.7623    0.9258   -0.7556   -0.6371    0.1664    0.7366    0.0491    0.0668
   64.0000    2.2465    0.7623    0.9256   -0.7505   -0.6344    0.1690    0.7366    0.0493    0.0664
   65.0000    2.2681    0.7623    0.9254   -0.7456   -0.6317    0.1717    0.7366    0.0494    0.0660
   66.0000    2.2899    0.7623    0.9252   -0.7409   -0.6289    0.1743    0.7366    0.0495    0.0656
   67.0000    2.3120    0.7623    0.9248   -0.7364   -0.6263    0.1769    0.7366    0.0498    0.0651
   68.0000    2.3342    0.7623    0.9244   -0.7323   -0.6236    0.1795    0.7366    0.0500    0.0647
   69.0000    2.3566    0.7623    0.9241   -0.7285   -0.6210    0.1822    0.7366    0.0503    0.0642
   70.0000    2.3791    0.7623    0.9238   -0.7250   -0.6183    0.1848    0.7366    0.0505    0.0639
   71.0000    2.4017    0.7623    0.9235   -0.7218   -0.6157    0.1875    0.7366    0.0507    0.0635
   72.0000    2.4244    0.7623    0.9233   -0.7189   -0.6131    0.1902    0.7365    0.0509    0.0632
   73.0000    2.4472    0.7623    0.9230   -0.7164   -0.6105    0.1929    0.7365    0.0510    0.0630
   74.0000    2.4701    0.7623    0.9228   -0.7141   -0.6079    0.1956    0.7365    0.0512    0.0627
   75.0000    2.4930    0.7622    0.9226   -0.7122   -0.6053    0.1983    0.7364    0.0513    0.0626
   76.0000    2.5160    0.7621    0.9225   -0.7106   -0.6027    0.2011    0.7363    0.0514    0.0625
   77.0000    2.5390    0.7620    0.9225   -0.7093   -0.6000    0.2038    0.7362    0.0514    0.0624
   78.0000    2.5620    0.7620    0.9225   -0.7082   -0.5974    0.2065    0.7362    0.0514    0.0623
   79.0000    2.5850    0.7620    0.9224   -0.7074   -0.5948    0.2093    0.7362    0.0515    0.0622
   80.0000    2.6080    0.7620    0.9224   -0.7067   -0.5922    0.2120    0.7362    0.0515    0.0622
   81.0000    2.6310    0.7621    0.9224   -0.7061   -0.5896    0.2147    0.7363    0.0515    0.0621
   82.0000    2.6540    0.7621    0.9224   -0.7057   -0.5870    0.2175    0.7363    0.0515    0.0621
   83.0000    2.6771    0.7621    0.9224   -0.7054   -0.5844    0.2202    0.7363    0.0515    0.0621
   84.0000    2.7001    0.7622    0.9224   -0.7051   -0.5817    0.2229    0.7364    0.0515    0.0620
   85.0000    2.7231    0.7622    0.9224   -0.7050   -0.5791    0.2257    0.7364    0.0515    0.0620
   86.0000    2.7461    0.7622    0.9224   -0.7048   -0.5765    0.2284    0.7365    0.0515    0.0620
   87.0000    2.7691    0.7623    0.9224   -0.7047   -0.5739    0.2312    0.7365    0.0515    0.0620
   88.0000    2.7921    0.7623    0.9224   -0.7047   -0.5713    0.2339    0.7365    0.0515    0.0620
