         t         g       g_N       g_I      g_hH      g_hL
    0.0000    4.4648    4.2036    4.2036    0.2612    0.2612
    1.0000    4.4892    4.2279    5.5136    0.2612    0.2612
    2.0000    4.5119    4.2507    5.5128    0.2612    0.2612
    3.0000    4.5341    4.2729    5.5128    0.2612    0.2612
    4.0000    4.5578    4.2965    5.5090    0.2612    0.2612
    5.0000    4.5865    4.3253    5.5113    0.2612    0.2612
    6.0000    4.6282    4.3670    5.5068    0.2612    0.2612
    7.0000    4.6843    4.4231    5.5008    0.2612    0.2612
    8.0000    4.7593    4.4980    5.4906    0.2612    0.2612
    9.0000    4.8548    4.5935    5.4860    0.2612    0.2612
   10.0000    4.9701    4.7088    5.4785    0.2612    0.2612
   11.0000    5.0956    4.8343    5.4590    0.2612    0.2612
   12.0000    5.2260    4.9648    5.4298    0.2612    0.2612
   13.0000    5.3514    5.0902    5.3768    0.2612    0.2612
   14.0000    5.4636    5.2024    5.2940    0.2612    0.2612
   15.0000    5.5559    5.2947    5.1725    0.2612    0.2612
   16.0000    5.6281    5.3668    5.1419    0.2612    0.2612
   17.0000    5.6822    5.4210    5.2130    0.2612    0.2612
   18.0000    5.7187    5.4575    5.2495    0.2612    0.2612
   19.0000    5.7430    5.4818    5.3099    0.2612    0.2612
   20.0000    5.7583    5.4971    5.3700    0.2612    0.2612
   21.0000    5.7675    5.5063    5.4118    0.2612    0.2612
   22.0000    5.7728    5.5115    5.4505    0.2612    0.2612
   23.0000    5.7757    5.5145    5.4825    0.2612    0.2612
   24.0000    5.7773    5.5161    5.4927    0.2612    0.2612
   25.0000    5.7781    5.5168    5.4933    0.2612    0.2612
   26.0000    5.7784    5.5172    5.5015    0.2612    0.2612
   27.0000    5.7786    5.5174    5.4998    0.2612    0.2612
   28.0000    5.7787    5.5175    5.5014    0.2612    0.2612
   29.0000    5.7788    5.5175    5.5057    0.2612    0.2612
   30.0000    5.7787    5.5175    5.4993    0.2612    0.2612
   31.0000    5.7788    5.5175    5.5071    0.2612    0.2612
   32.0000    5.7788    5.5175    5.5010    0.2612    0.2612
   33.0000    5.7788    5.5175    5.5045    0.2612    0.2612
   34.0000    5.7787    5.5175    5.5014    0.2612    0.2612
   35.0000    5.7787    5.5175    5.5038    0.2612    0.2612
   36.0000    5.7788    5.5175    5.5059    0.2612    0.2612
   37.0000    5.7787    5.5175    5.5039    0.2612    0.2612
   38.0000    5.7787    5.5175    5.5034    0.2612    0.2612
   39.0000    5.7788    5.5176    5.5080    0.2612    0.2612
   40.0000    5.7788    5.5176    5.5039    0.2612    0.2612
   41.0000    5.7786    5.5174    5.5007    0.2612    0.2612
   42.0000    5.7788    5.5175    5.5027    0.2612    0.2612
   43.0000    5.7787    5.5174    5.5000    0.2612    0.2612
   44.0000    5.7788    5.5175    5.5053    0.2612    0.2612
   45.0000    5.7788    5.5175    5.5034    0.2612    0.2612
   46.0000    5.7788    5.5175    5.5044    0.2612    0.2612
   47.0000    5.7788    5.5176    5.5095    0.2612    0.2612
   48.0000    5.7787    5.5175    5.4990    0.2612    0.2612
   49.0000    5.7786    5.5174    5.4991    0.2612    0.2612
   50.0000    5.7788    5.5176    5.5087    0.2612    0.2612
   51.0000    5.7788    5.5175    5.5032    0.2612    0.2612
   52.0000    5.7788    5.5175    5.5011    0.2612    0.2612
   53.0000    5.7787    5.5175    5.5001    0.2612    0.2612
   54.0000    5.7788    5.5176    5.5089    0.2612    0.2612
   55.0000    5.7787    5.5175    5.5019    0.2612    0.2612
   56.0000    5.7788    5.5175    5.5035    0.2612    0.2612
   57.0000    5.7787    5.5174    5.5028    0.2612    0.2612
   58.0000    5.7788    5.5175    5.5033    0.2612    0.2612
   59.0000    5.7787    5.5175    5.5053    0.2612    0.2612
   60.0000    5.7787    5.5175    5.5043    0.2612    0.2612
   61.0000    5.7788    5.5175    5.5011    0.2612    0.2612
   62.0000    5.7787    5.5174    5.5051    0.2612    0.2612
   63.0000    5.7788    5.5176    5.5096    0.2612    0.2612
   64.0000    5.7788    5.5175    5.5024    0.2612    0.2612
   65.0000    5.7788    5.5175    5.5032    0.2612    0.2612
   66.0000    5.7787    5.5175    5.4989    0.2612    0.2612
   67.0000    5.7787    5.5175    5.5029    0.2612    0.2612
   68.0000    5.7788    5.5175    5.5051    0.2612    0.2612
   69.0000    5.7788    5.5175    5.5031    0.2612    0.2612
   70.0000    5.7788    5.5175    5.5044    0.2612    0.2612
   71.0000    5.7788    5.5175    5.5050    0.2612    0.2612
   72.0000    5.7787    5.5175    5.5009    0.2612    0.2612
   73.0000    5.7788    5.5175    5.5053    0.2612    0.2612
   74.0000    5.7788    5.5175    5.5025    0.2612    0.2612
   75.0000    5.7789    5.5176    5.5110    0.2612    0.2612
   76.0000    5.7787    5.5175    5.5031    0.2612    0.2612
