         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   19.0000    1.4131    0.7681    0.9263   -0.7495   -0.7517    0.0554    0.7428    0.0488    0.0642
   19.5000    1.4248    0.7681    0.9263   -0.7495   -0.7503    0.0568    0.7428    0.0488    0.0642
   20.0000    1.4365    0.7681    0.9263   -0.7495   -0.7489    0.0582    0.7428    0.0488    0.0642
   20.5000    1.4482    0.7681    0.9263   -0.7495   -0.7475    0.0595    0.7428    0.0488    0.0642
   21.0000    1.4599    0.7681    0.9263   -0.7495   -0.7462    0.0609    0.7428    0.0488    0.0642
   21.5000    1.4717    0.7681    0.9263   -0.7495   -0.7448    0.0623    0.7428    0.0488    0.0642
   22.0000    1.4834    0.7681    0.9263   -0.7495   -0.7434    0.0637    0.7428    0.0488    0.0642
   22.5000    1.4951    0.7681    0.9263   -0.7495   -0.7420    0.0651    0.7428    0.0488    0.0642
   23.0000    1.5068    0.7681    0.9263   -0.7495   -0.7406    0.0664    0.7428    0.0488    0.0642
   23.5000    1.5186    0.7681    0.9263   -0.7495   -0.7393    0.0678    0.7428    0.0488    0.0642
   24.0000    1.5303    0.7681    0.9263   -0.7495   -0.7379    0.0692    0.7428    0.0488    0.0642
   24.5000    1.5420    0.7681    0.9263   -0.7495   -0.7365    0.0706    0.7428    0.0488    0.0642
   25.0000    1.5537    0.7681    0.9263   -0.7495   -0.7351    0.0719    0.7428    0.0488    0.0642
   25.5000    1.5654    0.7681    0.9263   -0.7495   -0.7338    0.0733    0.7428    0.0488    0.0642
   26.0000    1.5772    0.7681    0.9263   -0.7495   -0.7324    0.0747    0.7428    0.0488    0.0642
   26.5000    1.5889    0.7681    0.9263   -0.7495   -0.7310    0.0761    0.7428    0.0488    0.0642
   27.0000    1.6006    0.7681    0.9263   -0.7495   -0.7296    0.0775    0.7428    0.0488    0.0642
   27.5000    1.6123    0.7681    0.9263   -0.7495   -0.7282    0.0788    0.7428    0.0488    0.0642
   28.0000    1.6240    0.7681    0.9263   -0.7495   -0.7269    0.0802    0.7428    0.0488    0.0642
   28.5000    1.6358    0.7681    0.9263   -0.7495   -0.7255    0.0816    0.7428    0.0488    0.0642
   29.0000    1.6475    0.7681    0.9263   -0.7495   -0.7241    0.0830    0.7428    0.0488    0.0642
   29.5000    1.6592    0.7681    0.9263   -0.7495   -0.7227    0.0844    0.7428    0.0488    0.0642
   30.0000    1.6709    0.7681    0.9263   -0.7495   -0.7214    0.0857    0.7428    0.0488    0.0642
   30.5000    1.6827    0.7681    0.9263   -0.7495   -0.7200    0.0871    0.7428    0.0488    0.0642
   31.0000    1.6944    0.7681    0.9263   -0.7495   -0.7186    0.0885    0.7428    0.0488    0.0642
   31.5000    1.7061    0.7681    0.9263   -0.7495   -0.7172    0.0899    0.7428    0.0488    0.0642
   32.0000    1.7178    0.7681    0.9263   -0.7495   -0.7158    0.0912    0.7428    0.0488    0.0642
   32.5000    1.7295    0.7681    0.9263   -0.7495   -0.7145    0.0926    0.7428    0.0488    0.0642
   33.0000    1.7413    0.7681    0.9263   -0.7495   -0.7131    0.0940    0.7428    0.0488    0.0642
   33.5000    1.7530    0.7681    0.9263   -0.7495   -0.7117    0.0954    0.7428    0.0488    0.0642
   34.0000    1.7647    0.7681    0.9263   -0.7495   -0.7103    0.0968    0.7428    0.0488    0.0642
   34.5000    1.7764    0.7681    0.9263   -0.7495   -0.7089    0.0981    0.7428    0.0488    0.0642
   35.0000    1.7882    0.7681    0.9263   -0.7495   -0.7076    0.0995    0.7428    0.0488    0.0642
   35.5000    1.7999    0.7681    0.9263   -0.7495   -0.7062    0.1009    0.7428    0.0488    0.0642
   36.0000    1.8116    0.7681    0.9263   -0.7495   -0.7048    0.1023    0.7428    0.0488    0.0642
   36.5000    1.8233    0.7681    0.9263   -0.7495   -0.7034    0.1036    0.7428    0.0488    0.0642
   37.0000    1.8350    0.7681    0.9263   -0.7495   -0.7021    0.1050    0.7428    0.0488    0.0642
   37.5000    1.8468    0.7681    0.9263   -0.7495   -0.7007    0.1064    0.7428    0.0488    0.0642
   38.0000    1.8585    0.7681    0.9263   -0.7495   -0.6993    0.1078    0.7428    0.0488    0.0642
   38.5000    1.8702    0.7681    0.9263   -0.7495   -0.6979    0.1092    0.7428    0.0488    0.0642
   39.0000    1.8819    0.7681    0.9263   -0.7495   -0.6965    0.1105    0.7428    0.0488    0.0642
   39.5000    1.8937    0.7681    0.9263   -0.7495   -0.6952    0.1119    0.7428    0.0488    0.0642
   40.0000    1.9054    0.7681    0.9263   -0.7495   -0.6938    0.1133    0.7428    0.0488    0.0642
   40.5000    1.9171    0.7681    0.9263   -0.7495   -0.6924    0.1147    0.7428    0.0488    0.0642
   41.0000    1.9288    0.7681    0.9263   -0.7495   -0.6910    0.1161    0.7428    0.0488    0.0642
   41.5000    1.9405    0.7681    0.9263   -0.7495   -0.6897    0.1174    0.7428    0.0488    0.0642
   42.0000    1.9523    0.7681    0.9263   -0.7495   -0.6883    0.1188    0.7428    0.0488    0.0642
   42.5000    1.9640    0.7681    0.9263   -0.7495   -0.6869    0.1202    0.7428    0.0488    0.0642
   43.0000    1.9757    0.7681    0.9263   -0.7495   -0.6855    0.1216    0.7428    0.0488    0.0642
   43.5000    1.9874    0.7681    0.9263   -0.7495   -0.6841    0.1229    0.7428    0.0488    0.0642
   44.0000    1.9991    0.7681    0.9263   -0.7495   -0.6828    0.1243    0.7428    0.0488    0.0642
   44.5000    2.0109    0.7681    0.9263   -0.7495   -0.6814    0.1257    0.7428    0.0488    0.0642
   45.0000    2.0226    0.7681    0.9263   -0.7495   -0.6800    0.1271    0.7428    0.0488    0.0642
   45.5000    2.0343    0.7681    0.9263   -0.7495   -0.6786    0.1285    0.7428    0.0488    0.0642
   46.0000    2.0460    0.7681    0.9263   -0.7495   -0.6772    0.1298    0.7428    0.0488    0.0642
   46.5000    2.0578    0.7681    0.9263   -0.7495   -0.6759    0.1312    0.7428    0.0488    0.0642
   47.0000    2.0695    0.7681    0.9263   -0.7495   -0.6745    0.1326    0.7428    0.0488    0.0642
   47.5000    2.0812    0.7681    0.9263   -0.7495   -0.6731    0.1340    0.7428    0.0488    0.0642
   48.0000    2.0929    0.7681    0.9263   -0.7495   -0.6717    0.1354    0.7428    0.0488    0.0642
   48.5000    2.1046    0.7681    0.9263   -0.7495   -0.6704    0.1367    0.7428    0.0488    0.0642
   49.0000    2.1164    0.7681    0.9263   -0.7495   -0.6690    0.1381    0.7428    0.0488    0.0642
   49.5000    2.1281    0.7681    0.9263   -0.7495   -0.6676    0.1395    0.7428    0.0488    0.0642
   50.0000    2.1398    0.7681    0.9263   -0.7495   -0.6662    0.1409    0.7428    0.0488    0.0642
   50.5000    2.1515    0.7681    0.9263   -0.7495   -0.6648    0.1422    0.7428    0.0488    0.0642
   51.0000    2.1633    0.7681    0.9263   -0.7495   -0.6635    0.1436    0.7428    0.0488    0.0642
   51.5000    2.1750    0.7681    0.9263   -0.7495   -0.6621    0.1450    0.7428    0.0488    0.0642
   52.0000    2.1867    0.7681    0.9263   -0.7495   -0.6607    0.1464    0.7428    0.0488    0.0642
   52.5000    2.1984    0.7681    0.9263   -0.7495   -0.6593    0.1478    0.7428    0.0488    0.0642
   53.0000    2.2101    0.7681    0.9263   -0.7495   -0.6580    0.1491    0.7428    0.0488    0.0642
   53.5000    2.2219    0.7681    0.9263   -0.7495   -0.6566    0.1505    0.7428    0.0488    0.0642
   54.0000    2.2336    0.7681    0.9263   -0.7495   -0.6552    0.1519    0.7428    0.0488    0.0642
   54.5000    2.2453    0.7681    0.9263   -0.7495   -0.6538    0.1533    0.7428    0.0488    0.0642
   55.0000    2.2570    0.7681    0.9263   -0.7495   -0.6524    0.1546    0.7428    0.0488    0.0642
   55.5000    2.2688    0.7681    0.9263   -0.7495   -0.6511    0.1560    0.7428    0.0488    0.0642
   56.0000    2.2805    0.7681    0.9263   -0.7495   -0.6497    0.1574    0.7428    0.0488    0.0642
   56.5000    2.2922    0.7681    0.9263   -0.7495   -0.6483    0.1588    0.7428    0.0488    0.0642
   57.0000    2.3039    0.7681    0.9263   -0.7495   -0.6469    0.1602    0.7428    0.0488    0.0642
   57.5000    2.3156    0.7681    0.9263   -0.7495   -0.6455    0.1615    0.7428    0.0488    0.0642
   58.0000    2.3274    0.7681    0.9263   -0.7495   -0.6442    0.1629    0.7428    0.0488    0.0642
   58.5000    2.3391    0.7681    0.9263   -0.7495   -0.6428    0.1643    0.7428    0.0488    0.0642
   59.0000    2.3508    0.7681    0.9263   -0.7495   -0.6414    0.1657    0.7428    0.0488    0.0642
   59.5000    2.3625    0.7681    0.9263   -0.7495   -0.6400    0.1671    0.7428    0.0488    0.0642
   60.0000    2.3742    0.7681    0.9263   -0.7495   -0.6387    0.1684    0.7428    0.0488    0.0642
   60.5000    2.3860    0.7681    0.9263   -0.7495   -0.6373    0.1698    0.7428    0.0488    0.0642
   61.0000    2.3977    0.7681    0.9263   -0.7495   -0.6359    0.1712    0.7428    0.0488    0.0642
   61.5000    2.4094    0.7681    0.9263   -0.7495   -0.6345    0.1726    0.7428    0.0488    0.0642
   62.0000    2.4211    0.7681    0.9263   -0.7495   -0.6331    0.1739    0.7428    0.0488    0.0642
   62.5000    2.4329    0.7681    0.9263   -0.7495   -0.6318    0.1753    0.7428    0.0488    0.0642
   63.0000    2.4446    0.7681    0.9263   -0.7495   -0.6304    0.1767    0.7428    0.0488    0.0642
   63.5000    2.4563    0.7681    0.9263   -0.7495   -0.6290    0.1781    0.7428    0.0488    0.0642
   64.0000    2.4680    0.7681    0.9263   -0.7495   -0.6276    0.1795    0.7428    0.0488    0.0642
   64.5000    2.4797    0.7681    0.9263   -0.7495   -0.6262    0.1808    0.7428    0.0488    0.0642
   65.0000    2.4915    0.7681    0.9263   -0.7495   -0.6249    0.1822    0.7428    0.0488    0.0642
   65.5000    2.5032    0.7681    0.9263   -0.7495   -0.6235    0.1836    0.7428    0.0488    0.0642
   66.0000    2.5149    0.7681    0.9263   -0.7495   -0.6221    0.1850    0.7428    0.0488    0.0642
   66.5000    2.5266    0.7681    0.9263   -0.7495   -0.6207    0.1863    0.7428    0.0488    0.0642
   67.0000    2.5384    0.7681    0.9263   -0.7495   -0.6194    0.1877    0.7428    0.0488    0.0642
   67.5000    2.5501    0.7681    0.9263   -0.7495   -0.6180    0.1891    0.7428    0.0488    0.0642
   68.0000    2.5618    0.7681    0.9263   -0.7495   -0.6166    0.1905    0.7428    0.0488    0.0642
   68.5000    2.5735    0.7681    0.9263   -0.7495   -0.6152    0.1919    0.7428    0.0488    0.0642
   69.0000    2.5852    0.7681    0.9263   -0.7495   -0.6138    0.1932    0.7428    0.0488    0.0642
   69.5000    2.5970    0.7681    0.9263   -0.7495   -0.6125    0.1946    0.7428    0.0488    0.0642
   70.0000    2.6087    0.7681    0.9263   -0.7495   -0.6111    0.1960    0.7428    0.0488    0.0642
   70.5000    2.6204    0.7681    0.9263   -0.7495   -0.6097    0.1974    0.7428    0.0488    0.0642
   71.0000    2.6321    0.7681    0.9263   -0.7495   -0.6083    0.1988    0.7428    0.0488    0.0642
   71.5000    2.6439    0.7681    0.9263   -0.7495   -0.6070    0.2001    0.7428    0.0488    0.0642
   72.0000    2.6556    0.7681    0.9263   -0.7495   -0.6056    0.2015    0.7428    0.0488    0.0642
   72.5000    2.6673    0.7681    0.9263   -0.7495   -0.6042    0.2029    0.7428    0.0488    0.0642
   73.0000    2.6790    0.7681    0.9263   -0.7495   -0.6028    0.2043    0.7428    0.0488    0.0642
   73.5000    2.6907    0.7681    0.9263   -0.7495   -0.6014    0.2056    0.7428    0.0488    0.0642
   74.0000    2.7025    0.7681    0.9263   -0.7495   -0.6001    0.2070    0.7428    0.0488    0.0642
   74.5000    2.7142    0.7681    0.9263   -0.7495   -0.5987    0.2084    0.7428    0.0488    0.0642
   75.0000    2.7259    0.7681    0.9263   -0.7495   -0.5973    0.2098    0.7428    0.0488    0.0642
   75.5000    2.7376    0.7681    0.9263   -0.7495   -0.5959    0.2112    0.7428    0.0488    0.0642
   76.0000    2.7493    0.7681    0.9263   -0.7495   -0.5945    0.2125    0.7428    0.0488    0.0642
   76.5000    2.7611    0.7681    0.9263   -0.7495   -0.5932    0.2139    0.7428    0.0488    0.0642
   77.0000    2.7728    0.7681    0.9263   -0.7495   -0.5918    0.2153    0.7428    0.0488    0.0642
   77.5000    2.7845    0.7681    0.9263   -0.7495   -0.5904    0.2167    0.7428    0.0488    0.0642
   78.0000    2.7962    0.7681    0.9263   -0.7495   -0.5890    0.2180    0.7428    0.0488    0.0642
   78.5000    2.8080    0.7681    0.9263   -0.7495   -0.5877    0.2194    0.7428    0.0488    0.0642
   79.0000    2.8197    0.7681    0.9263   -0.7495   -0.5863    0.2208    0.7428    0.0488    0.0642
   79.5000    2.8314    0.7681    0.9263   -0.7495   -0.5849    0.2222    0.7428    0.0488    0.0642
   80.0000    2.8431    0.7681    0.9263   -0.7495   -0.5835    0.2236    0.7428    0.0488    0.0642
   80.5000    2.8548    0.7681    0.9263   -0.7495   -0.5821    0.2249    0.7428    0.0488    0.0642
   81.0000    2.8666    0.7681    0.9263   -0.7495   -0.5808    0.2263    0.7428    0.0488    0.0642
   81.5000    2.8783    0.7681    0.9263   -0.7495   -0.5794    0.2277    0.7428    0.0488    0.0642
   82.0000    2.8900    0.7681    0.9263   -0.7495   -0.5780    0.2291    0.7428    0.0488    0.0642
   82.5000    2.9017    0.7681    0.9263   -0.7495   -0.5766    0.2305    0.7428    0.0488    0.0642
   83.0000    2.9135    0.7681    0.9263   -0.7495   -0.5753    0.2318    0.7428    0.0488    0.0642
   83.5000    2.9252    0.7681    0.9263   -0.7495   -0.5739    0.2332    0.7428    0.0488    0.0642
   84.0000    2.9369    0.7681    0.9263   -0.7495   -0.5725    0.2346    0.7428    0.0488    0.0642
   84.5000    2.9486    0.7681    0.9263   -0.7495   -0.5711    0.2360    0.7428    0.0488    0.0642
   85.0000    2.9603    0.7681    0.9263   -0.7495   -0.5697    0.2373    0.7428    0.0488    0.0642
   85.5000    2.9721    0.7681    0.9263   -0.7495   -0.5684    0.2387    0.7428    0.0488    0.0642
   86.0000    2.9838    0.7681    0.9263   -0.7495   -0.5670    0.2401    0.7428    0.0488    0.0642
   86.5000    2.9955    0.7681    0.9263   -0.7495   -0.5656    0.2415    0.7428    0.0488    0.0642
   87.0000    3.0072    0.7681    0.9263   -0.7495   -0.5642    0.2429    0.7428    0.0488    0.0642
   87.5000    3.0190    0.7681    0.9263   -0.7495   -0.5628    0.2442    0.7428    0.0488    0.0642
   88.0000    3.0307    0.7681    0.9263   -0.7495   -0.5615    0.2456    0.7428    0.0488    0.0642
   88.5000    3.0424    0.7681    0.9263   -0.7495   -0.5601    0.2470    0.7428    0.0488    0.0642
   89.0000    3.0541    0.7681    0.9263   -0.7495   -0.5587    0.2484    0.7428    0.0488    0.0642
   89.5000    3.0658    0.7681    0.9263   -0.7495   -0.5573    0.2497    0.7428    0.0488    0.0642
   90.0000    3.0776    0.7681    0.9263   -0.7495   -0.5560    0.2511    0.7428    0.0488    0.0642
   90.5000    3.0893    0.7681    0.9263   -0.7495   -0.5546    0.2525    0.7428    0.0488    0.0642
   91.0000    3.1010    0.7681    0.9263   -0.7495   -0.5532    0.2539    0.7428    0.0488    0.0642
   91.5000    3.1127    0.7681    0.9263   -0.7495   -0.5518    0.2553    0.7428    0.0488    0.0642
   92.0000    3.1244    0.7681    0.9263   -0.7495   -0.5504    0.2566    0.7428    0.0488    0.0642
   92.5000    3.1362    0.7681    0.9263   -0.7495   -0.5491    0.2580    0.7428    0.0488    0.0642
   93.0000    3.1479    0.7681    0.9263   -0.7495   -0.5477    0.2594    0.7428    0.0488    0.0642
   93.5000    3.1596    0.7681    0.9263   -0.7495   -0.5463    0.2608    0.7428    0.0488    0.0642
   94.0000    3.1713    0.7681    0.9263   -0.7495   -0.5449    0.2622    0.7428    0.0488    0.0642
   94.5000    3.1831    0.7681    0.9263   -0.7495   -0.5436    0.2635    0.7428    0.0488    0.0642
   95.0000    3.1948    0.7681    0.9263   -0.7495   -0.5422    0.2649    0.7428    0.0488    0.0642
   95.5000    3.2065    0.7681    0.9263   -0.7495   -0.5408    0.2663    0.7428    0.0488    0.0642
   96.0000    3.2182    0.7681    0.9263   -0.7495   -0.5394    0.2677    0.7428    0.0488    0.0642
   96.5000    3.2299    0.7681    0.9263   -0.7495   -0.5380    0.2690    0.7428    0.0488    0.0642
   97.0000    3.2417    0.7681    0.9263   -0.7495   -0.5367    0.2704    0.7428    0.0488    0.0642
   97.5000    3.2534    0.7681    0.9263   -0.7495   -0.5353    0.2718    0.7428    0.0488    0.0642
   98.0000    3.2651    0.7681    0.9263   -0.7495   -0.5339    0.2732    0.7428    0.0488    0.0642
   98.5000    3.2768    0.7681    0.9263   -0.7495   -0.5325    0.2746    0.7428    0.0488    0.0642
   99.0000    3.2886    0.7681    0.9263   -0.7495   -0.5311    0.2759    0.7428    0.0488    0.0642
   99.5000    3.3003    0.7681    0.9263   -0.7495   -0.5298    0.2773    0.7428    0.0488    0.0642
  100.0000    1.0000    0.7681    0.9263   -0.7495   -0.8098    0.0000    0.7428    0.0488    0.0642
