         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   17.5000    1.2971    0.7588    0.9223   -0.7048   -0.7475    0.0563    0.7327    0.0515    0.0633
   18.0000    1.3086    0.7588    0.9223   -0.7046   -0.7461    0.0577    0.7327    0.0515    0.0633
   18.5000    1.3201    0.7588    0.9223   -0.7045   -0.7447    0.0591    0.7327    0.0515    0.0633
   19.0000    1.3316    0.7588    0.9223   -0.7044   -0.7434    0.0604    0.7327    0.0515    0.0633
   19.5000    1.3432    0.7588    0.9223   -0.7043   -0.7420    0.0618    0.7327    0.0515    0.0633
   20.0000    1.3547    0.7588    0.9223   -0.7043   -0.7406    0.0632    0.7327    0.0515    0.0633
   20.5000    1.3662    0.7588    0.9223   -0.7043   -0.7392    0.0645    0.7327    0.0515    0.0633
   21.0000    1.3777    0.7588    0.9223   -0.7043   -0.7379    0.0659    0.7327    0.0515    0.0633
   21.5000    1.3892    0.7588    0.9223   -0.7043   -0.7365    0.0673    0.7327    0.0515    0.0633
   22.0000    1.4007    0.7588    0.9223   -0.7043   -0.7351    0.0687    0.7327    0.0515    0.0633
   22.5000    1.4122    0.7588    0.9223   -0.7043   -0.7338    0.0700    0.7327    0.0515    0.0633
   23.0000    1.4237    0.7588    0.9223   -0.7043   -0.7324    0.0714    0.7327    0.0515    0.0633
   23.5000    1.4352    0.7588    0.9223   -0.7043   -0.7310    0.0728    0.7327    0.0515    0.0633
   24.0000    1.4467    0.7588    0.9223   -0.7043   -0.7296    0.0741    0.7327    0.0515    0.0633
   24.5000    1.4583    0.7588    0.9223   -0.7043   -0.7283    0.0755    0.7327    0.0515    0.0633
   25.0000    1.4698    0.7588    0.9223   -0.7043   -0.7269    0.0769    0.7327    0.0515    0.0633
   25.5000    1.4813    0.7588    0.9223   -0.7043   -0.7255    0.0783    0.7327    0.0515    0.0633
   26.0000    1.4928    0.7588    0.9223   -0.7043   -0.7242    0.0796    0.7327    0.0515    0.0633
   26.5000    1.5043    0.7588    0.9223   -0.7043   -0.7228    0.0810    0.7327    0.0515    0.0633
   27.0000    1.5158    0.7588    0.9223   -0.7043   -0.7214    0.0824    0.7327    0.0515    0.0633
   27.5000    1.5273    0.7588    0.9223   -0.7043   -0.7200    0.0837    0.7327    0.0515    0.0633
   28.0000    1.5388    0.7588    0.9223   -0.7043   -0.7187    0.0851    0.7327    0.0515    0.0633
   28.5000    1.5503    0.7588    0.9223   -0.7043   -0.7173    0.0865    0.7327    0.0515    0.0633
   29.0000    1.5618    0.7588    0.9223   -0.7043   -0.7159    0.0879    0.7327    0.0515    0.0633
   29.5000    1.5734    0.7588    0.9223   -0.7043   -0.7146    0.0892    0.7327    0.0515    0.0633
   30.0000    1.5849    0.7588    0.9223   -0.7043   -0.7132    0.0906    0.7327    0.0515    0.0633
   30.5000    1.5964    0.7588    0.9223   -0.7043   -0.7118    0.0920    0.7327    0.0515    0.0633
   31.0000    1.6079    0.7588    0.9223   -0.7043   -0.7104    0.0933    0.7327    0.0515    0.0633
   31.5000    1.6194    0.7588    0.9223   -0.7043   -0.7091    0.0947    0.7327    0.0515    0.0633
   32.0000    1.6309    0.7588    0.9223   -0.7043   -0.7077    0.0961    0.7327    0.0515    0.0633
   32.5000    1.6424    0.7588    0.9223   -0.7043   -0.7063    0.0975    0.7327    0.0515    0.0633
   33.0000    1.6539    0.7588    0.9223   -0.7043   -0.7050    0.0988    0.7327    0.0515    0.0633
   33.5000    1.6654    0.7588    0.9223   -0.7043   -0.7036    0.1002    0.7327    0.0515    0.0633
   34.0000    1.6769    0.7588    0.9223   -0.7043   -0.7022    0.1016    0.7327    0.0515    0.0633
   34.5000    1.6885    0.7588    0.9223   -0.7043   -0.7008    0.1029    0.7327    0.0515    0.0633
   35.0000    1.7000    0.7588    0.9223   -0.7043   -0.6995    0.1043    0.7327    0.0515    0.0633
   35.5000    1.7115    0.7588    0.9223   -0.7043   -0.6981    0.1057    0.7327    0.0515    0.0633
   36.0000    1.7230    0.7588    0.9223   -0.7043   -0.6967    0.1071    0.7327    0.0515    0.0633
   36.5000    1.7345    0.7588    0.9223   -0.7043   -0.6954    0.1084    0.7327    0.0515    0.0633
   37.0000    1.7460    0.7588    0.9223   -0.7043   -0.6940    0.1098    0.7327    0.0515    0.0633
   37.5000    1.7575    0.7588    0.9223   -0.7043   -0.6926    0.1112    0.7327    0.0515    0.0633
   38.0000    1.7690    0.7588    0.9223   -0.7043   -0.6912    0.1125    0.7327    0.0515    0.0633
   38.5000    1.7805    0.7588    0.9223   -0.7043   -0.6899    0.1139    0.7327    0.0515    0.0633
   39.0000    1.7920    0.7588    0.9223   -0.7043   -0.6885    0.1153    0.7327    0.0515    0.0633
   39.5000    1.8036    0.7588    0.9223   -0.7043   -0.6871    0.1167    0.7327    0.0515    0.0633
   40.0000    1.8151    0.7588    0.9223   -0.7043   -0.6858    0.1180    0.7327    0.0515    0.0633
   40.5000    1.8266    0.7588    0.9223   -0.7043   -0.6844    0.1194    0.7327    0.0515    0.0633
   41.0000    1.8381    0.7588    0.9223   -0.7043   -0.6830    0.1208    0.7327    0.0515    0.0633
   41.5000    1.8496    0.7588    0.9223   -0.7043   -0.6816    0.1221    0.7327    0.0515    0.0633
   42.0000    1.8611    0.7588    0.9223   -0.7043   -0.6803    0.1235    0.7327    0.0515    0.0633
   42.5000    1.8726    0.7588    0.9223   -0.7043   -0.6789    0.1249    0.7327    0.0515    0.0633
   43.0000    1.8841    0.7588    0.9223   -0.7043   -0.6775    0.1263    0.7327    0.0515    0.0633
   43.5000    1.8956    0.7588    0.9223   -0.7043   -0.6762    0.1276    0.7327    0.0515    0.0633
   44.0000    1.9071    0.7588    0.9223   -0.7043   -0.6748    0.1290    0.7327    0.0515    0.0633
   44.5000    1.9187    0.7588    0.9223   -0.7043   -0.6734    0.1304    0.7327    0.0515    0.0633
   45.0000    1.9302    0.7588    0.9223   -0.7043   -0.6720    0.1317    0.7327    0.0515    0.0633
   45.5000    1.9417    0.7588    0.9223   -0.7043   -0.6707    0.1331    0.7327    0.0515    0.0633
   46.0000    1.9532    0.7588    0.9223   -0.7043   -0.6693    0.1345    0.7327    0.0515    0.0633
   46.5000    1.9647    0.7588    0.9223   -0.7043   -0.6679    0.1359    0.7327    0.0515    0.0633
   47.0000    1.9762    0.7588    0.9223   -0.7043   -0.6666    0.1372    0.7327    0.0515    0.0633
   47.5000    1.9877    0.7588    0.9223   -0.7043   -0.6652    0.1386    0.7327    0.0515    0.0633
   48.0000    1.9992    0.7588    0.9223   -0.7043   -0.6638    0.1400    0.7327    0.0515    0.0633
   48.5000    2.0107    0.7588    0.9223   -0.7043   -0.6624    0.1413    0.7327    0.0515    0.0633
   49.0000    2.0222    0.7588    0.9223   -0.7043   -0.6611    0.1427    0.7327    0.0515    0.0633
   49.5000    2.0338    0.7588    0.9223   -0.7043   -0.6597    0.1441    0.7327    0.0515    0.0633
   50.0000    2.0453    0.7588    0.9223   -0.7043   -0.6583    0.1455    0.7327    0.0515    0.0633
   50.5000    2.0568    0.7588    0.9223   -0.7043   -0.6570    0.1468    0.7327    0.0515    0.0633
   51.0000    2.0683    0.7588    0.9223   -0.7043   -0.6556    0.1482    0.7327    0.0515    0.0633
   51.5000    2.0798    0.7588    0.9223   -0.7043   -0.6542    0.1496    0.7327    0.0515    0.0633
   52.0000    2.0913    0.7588    0.9223   -0.7043   -0.6528    0.1509    0.7327    0.0515    0.0633
   52.5000    2.1028    0.7588    0.9223   -0.7043   -0.6515    0.1523    0.7327    0.0515    0.0633
   53.0000    2.1143    0.7588    0.9223   -0.7043   -0.6501    0.1537    0.7327    0.0515    0.0633
   53.5000    2.1258    0.7588    0.9223   -0.7043   -0.6487    0.1551    0.7327    0.0515    0.0633
   54.0000    2.1373    0.7588    0.9223   -0.7043   -0.6474    0.1564    0.7327    0.0515    0.0633
   54.5000    2.1488    0.7588    0.9223   -0.7043   -0.6460    0.1578    0.7327    0.0515    0.0633
   55.0000    2.1604    0.7588    0.9223   -0.7043   -0.6446    0.1592    0.7327    0.0515    0.0633
   55.5000    2.1719    0.7588    0.9223   -0.7043   -0.6432    0.1606    0.7327    0.0515    0.0633
   56.0000    2.1834    0.7588    0.9223   -0.7043   -0.6419    0.1619    0.7327    0.0515    0.0633
   56.5000    2.1949    0.7588    0.9223   -0.7043   -0.6405    0.1633    0.7327    0.0515    0.0633
   57.0000    2.2064    0.7588    0.9223   -0.7043   -0.6391    0.1647    0.7327    0.0515    0.0633
   57.5000    2.2179    0.7588    0.9223   -0.7043   -0.6378    0.1660    0.7327    0.0515    0.0633
   58.0000    2.2294    0.7588    0.9223   -0.7043   -0.6364    0.1674    0.7327    0.0515    0.0633
   58.5000    2.2409    0.7588    0.9223   -0.7043   -0.6350    0.1688    0.7327    0.0515    0.0633
   59.0000    2.2524    0.7588    0.9223   -0.7043   -0.6336    0.1702    0.7327    0.0515    0.0633
   59.5000    2.2639    0.7588    0.9223   -0.7043   -0.6323    0.1715    0.7327    0.0515    0.0633
   60.0000    2.2755    0.7588    0.9223   -0.7043   -0.6309    0.1729    0.7327    0.0515    0.0633
   60.5000    2.2870    0.7588    0.9223   -0.7043   -0.6295    0.1743    0.7327    0.0515    0.0633
   61.0000    2.2985    0.7588    0.9223   -0.7043   -0.6282    0.1756    0.7327    0.0515    0.0633
   61.5000    2.3100    0.7588    0.9223   -0.7043   -0.6268    0.1770    0.7327    0.0515    0.0633
   62.0000    2.3215    0.7588    0.9223   -0.7043   -0.6254    0.1784    0.7327    0.0515    0.0633
   62.5000    2.3330    0.7588    0.9223   -0.7043   -0.6240    0.1798    0.7327    0.0515    0.0633
   63.0000    2.3445    0.7588    0.9223   -0.7043   -0.6227    0.1811    0.7327    0.0515    0.0633
   63.5000    2.3560    0.7588    0.9223   -0.7043   -0.6213    0.1825    0.7327    0.0515    0.0633
   64.0000    2.3675    0.7588    0.9223   -0.7043   -0.6199    0.1839    0.7327    0.0515    0.0633
   64.5000    2.3790    0.7588    0.9223   -0.7043   -0.6186    0.1852    0.7327    0.0515    0.0633
   65.0000    2.3906    0.7588    0.9223   -0.7043   -0.6172    0.1866    0.7327    0.0515    0.0633
   65.5000    2.4021    0.7588    0.9223   -0.7043   -0.6158    0.1880    0.7327    0.0515    0.0633
   66.0000    2.4136    0.7588    0.9223   -0.7043   -0.6144    0.1894    0.7327    0.0515    0.0633
   66.5000    2.4251    0.7588    0.9223   -0.7043   -0.6131    0.1907    0.7327    0.0515    0.0633
   67.0000    2.4366    0.7588    0.9223   -0.7043   -0.6117    0.1921    0.7327    0.0515    0.0633
   67.5000    2.4481    0.7588    0.9223   -0.7043   -0.6103    0.1935    0.7327    0.0515    0.0633
   68.0000    2.4596    0.7588    0.9223   -0.7043   -0.6090    0.1948    0.7327    0.0515    0.0633
   68.5000    2.4711    0.7588    0.9223   -0.7043   -0.6076    0.1962    0.7327    0.0515    0.0633
   69.0000    2.4826    0.7588    0.9223   -0.7043   -0.6062    0.1976    0.7327    0.0515    0.0633
   69.5000    2.4941    0.7588    0.9223   -0.7043   -0.6048    0.1990    0.7327    0.0515    0.0633
   70.0000    2.5057    0.7588    0.9223   -0.7043   -0.6035    0.2003    0.7327    0.0515    0.0633
   70.5000    2.5172    0.7588    0.9223   -0.7043   -0.6021    0.2017    0.7327    0.0515    0.0633
   71.0000    2.5287    0.7588    0.9223   -0.7043   -0.6007    0.2031    0.7327    0.0515    0.0633
   71.5000    2.5402    0.7588    0.9223   -0.7043   -0.5993    0.2044    0.7327    0.0515    0.0633
   72.0000    2.5517    0.7588    0.9223   -0.7043   -0.5980    0.2058    0.7327    0.0515    0.0633
   72.5000    2.5632    0.7588    0.9223   -0.7043   -0.5966    0.2072    0.7327    0.0515    0.0633
   73.0000    2.5747    0.7588    0.9223   -0.7043   -0.5952    0.2086    0.7327    0.0515    0.0633
   73.5000    2.5862    0.7588    0.9223   -0.7043   -0.5939    0.2099    0.7327    0.0515    0.0633
   74.0000    2.5977    0.7588    0.9223   -0.7043   -0.5925    0.2113    0.7327    0.0515    0.0633
   74.5000    2.6092    0.7588    0.9223   -0.7043   -0.5911    0.2127    0.7327    0.0515    0.0633
   75.0000    2.6208    0.7588    0.9223   -0.7043   -0.5897    0.2140    0.7327    0.0515    0.0633
   75.5000    2.6323    0.7588    0.9223   -0.7043   -0.5884    0.2154    0.7327    0.0515    0.0633
   76.0000    2.6438    0.7588    0.9223   -0.7043   -0.5870    0.2168    0.7327    0.0515    0.0633
   76.5000    2.6553    0.7588    0.9223   -0.7043   -0.5856    0.2182    0.7327    0.0515    0.0633
   77.0000    2.6668    0.7588    0.9223   -0.7043   -0.5843    0.2195    0.7327    0.0515    0.0633
   77.5000    2.6783    0.7588    0.9223   -0.7043   -0.5829    0.2209    0.7327    0.0515    0.0633
   78.0000    2.6898    0.7588    0.9223   -0.7043   -0.5815    0.2223    0.7327    0.0515    0.0633
   78.5000    2.7013    0.7588    0.9223   -0.7043   -0.5801    0.2236    0.7327    0.0515    0.0633
   79.0000    2.7128    0.7588    0.9223   -0.7043   -0.5788    0.2250    0.7327    0.0515    0.0633
   79.5000    2.7243    0.7588    0.9223   -0.7043   -0.5774    0.2264    0.7327    0.0515    0.0633
   80.0000    2.7359    0.7588    0.9223   -0.7043   -0.5760    0.2278    0.7327    0.0515    0.0633
   80.5000    2.7474    0.7588    0.9223   -0.7043   -0.5747    0.2291    0.7327    0.0515    0.0633
   81.0000    2.7589    0.7588    0.9223   -0.7043   -0.5733    0.2305    0.7327    0.0515    0.0633
   81.5000    2.7704    0.7588    0.9223   -0.7043   -0.5719    0.2319    0.7327    0.0515    0.0633
   82.0000    2.7819    0.7588    0.9223   -0.7043   -0.5705    0.2332    0.7327    0.0515    0.0633
   82.5000    2.7934    0.7588    0.9223   -0.7043   -0.5692    0.2346    0.7327    0.0515    0.0633
   83.0000    2.8049    0.7588    0.9223   -0.7043   -0.5678    0.2360    0.7327    0.0515    0.0633
   83.5000    2.8164    0.7588    0.9223   -0.7043   -0.5664    0.2374    0.7327    0.0515    0.0633
   84.0000    2.8279    0.7588    0.9223   -0.7043   -0.5651    0.2387    0.7327    0.0515    0.0633
   84.5000    2.8394    0.7588    0.9223   -0.7043   -0.5637    0.2401    0.7327    0.0515    0.0633
   85.0000    2.8510    0.7588    0.9223   -0.7043   -0.5623    0.2415    0.7327    0.0515    0.0633
   85.5000    2.8625    0.7588    0.9223   -0.7043   -0.5609    0.2428    0.7327    0.0515    0.0633
   86.0000    2.8740    0.7588    0.9223   -0.7043   -0.5596    0.2442    0.7327    0.0515    0.0633
   86.5000    2.8855    0.7588    0.9223   -0.7043   -0.5582    0.2456    0.7327    0.0515    0.0633
   87.0000    2.8970    0.7588    0.9223   -0.7043   -0.5568    0.2470    0.7327    0.0515    0.0633
   87.5000    2.9085    0.7588    0.9223   -0.7043   -0.5555    0.2483    0.7327    0.0515    0.0633
   88.0000    2.9200    0.7588    0.9223   -0.7043   -0.5541    0.2497    0.7327    0.0515    0.0633
   88.5000    2.9315    0.7588    0.9223   -0.7043   -0.5527    0.2511    0.7327    0.0515    0.0633
   89.0000    2.9430    0.7588    0.9223   -0.7043   -0.5513    0.2524    0.7327    0.0515    0.0633
   89.5000    2.9545    0.7588    0.9223   -0.7043   -0.5500    0.2538    0.7327    0.0515    0.0633
   90.0000    2.9661    0.7588    0.9223   -0.7043   -0.5486    0.2552    0.7327    0.0515    0.0633
   90.5000    2.9776    0.7588    0.9223   -0.7043   -0.5472    0.2566    0.7327    0.0515    0.0633
   91.0000    2.9891    0.7588    0.9223   -0.7043   -0.5459    0.2579    0.7327    0.0515    0.0633
   91.5000    3.0006    0.7588    0.9223   -0.7043   -0.5445    0.2593    0.7327    0.0515    0.0633
   92.0000    3.0121    0.7588    0.9223   -0.7043   -0.5431    0.2607    0.7327    0.0515    0.0633
   92.5000    3.0236    0.7588    0.9223   -0.7043   -0.5417    0.2620    0.7327    0.0515    0.0633
   93.0000    3.0351    0.7588    0.9223   -0.7043   -0.5404    0.2634    0.7327    0.0515    0.0633
   93.5000    3.0466    0.7588    0.9223   -0.7043   -0.5390    0.2648    0.7327    0.0515    0.0633
   94.0000    3.0581    0.7588    0.9223   -0.7043   -0.5376    0.2662    0.7327    0.0515    0.0633
   94.5000    3.0696    0.7588    0.9223   -0.7043   -0.5363    0.2675    0.7327    0.0515    0.0633
   95.0000    3.0812    0.7588    0.9223   -0.7043   -0.5349    0.2689    0.7327    0.0515    0.0633
   95.5000    3.0927    0.7588    0.9223   -0.7043   -0.5335    0.2703    0.7327    0.0515    0.0633
   96.0000    3.1042    0.7588    0.9223   -0.7043   -0.5321    0.2716    0.7327    0.0515    0.0633
   96.5000    3.1157    0.7588    0.9223   -0.7043   -0.5308    0.2730    0.7327    0.0515    0.0633
   97.0000    3.1272    0.7588    0.9223   -0.7043   -0.5294    0.2744    0.7327    0.0515    0.0633
   97.5000    3.1387    0.7588    0.9223   -0.7043   -0.5280    0.2758    0.7327    0.0515    0.0633
   98.0000    3.1502    0.7588    0.9223   -0.7043   -0.5267    0.2771    0.7327    0.0515    0.0633
   98.5000    3.1617    0.7588    0.9223   -0.7043   -0.5253    0.2785    0.7327    0.0515    0.0633
   99.0000    3.1732    0.7588    0.9223   -0.7043   -0.5239    0.2799    0.7327    0.0515    0.0633
   99.5000    3.1847    0.7588    0.9223   -0.7043   -0.5225    0.2812    0.7327    0.0515    0.0633
  100.0000    1.0000    0.7588    0.9223   -0.7043   -0.8098    0.0000    0.7327    0.0515    0.0633
