         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    0.5000    0.5260    1.9929    0.0012    0.0312
    1.0000    0.5373    1.9639    0.0012    0.0295
    1.5000    0.5542    1.9356    0.0012    0.0280
    2.0000    0.5492    1.9065    0.0012    0.0269
    2.5000    0.5413    1.8775    0.0012    0.0262
    3.0000    0.5240    1.8489    0.0012    0.0256
    3.5000    0.4977    1.8216    0.0012    0.0251
    4.0000    0.4867    1.7958    0.0012    0.0245
    4.5000    0.4759    1.7704    0.0012    0.0241
    5.0000    0.4574    1.7462    0.0012    0.0237
    5.5000    0.4379    1.7234    0.0012    0.0232
    6.0000    0.4171    1.7019    0.0012    0.0228
    6.5000    0.4019    1.6820    0.0012    0.0224
    7.0000    0.3788    1.6629    0.0012    0.0220
    7.5000    0.3521    1.6460    0.0012    0.0217
    8.0000    0.3304    1.6319    0.0012    0.0214
    8.5000    0.2985    1.6226    0.0012    0.0212
    9.0000    0.2635    1.6390    0.0012    0.0210
    9.5000    0.2290    1.6596    0.0012    0.0212
   10.0000    0.1867    1.6804    0.0012    0.0213
   10.5000    0.1539    1.7018    0.0013    0.0213
   11.0000    0.1543    1.7229    0.0014    0.0212
   11.5000    0.1646    1.7410    0.0016    0.0210
   12.0000    0.1749    1.7552    0.0018    0.0208
   12.5000    0.1832    1.7665    0.0019    0.0206
   13.0000    0.1884    1.7763    0.0020    0.0204
   13.5000    0.1892    1.7858    0.0021    0.0204
   14.0000    0.1893    1.7947    0.0021    0.0205
   14.5000    0.1978    1.8024    0.0021    0.0207
   15.0000    0.1930    1.8091    0.0022    0.0209
   15.5000    0.1987    1.8150    0.0022    0.0214
   16.0000    0.1959    1.8180    0.0024    0.0224
   16.5000    0.1974    1.8190    0.0026    0.0239
   17.0000    0.2006    1.8179    0.0029    0.0260
   17.5000    0.2015    1.8179    0.0030    0.0266
   18.0000    0.2020    1.8180    0.0030    0.0266
   18.5000    0.2023    1.8180    0.0030    0.0266
   19.0000    0.2023    1.8180    0.0030    0.0266
   19.5000    0.2023    1.8180    0.0030    0.0266
   20.0000    0.2024    1.8180    0.0030    0.0266
   20.5000    0.2024    1.8180    0.0030    0.0266
   21.0000    0.2024    1.8180    0.0030    0.0266
   21.5000    0.2024    1.8180    0.0030    0.0266
   22.0000    0.2024    1.8180    0.0030    0.0266
   22.5000    0.2024    1.8180    0.0030    0.0266
   23.0000    0.2024    1.8180    0.0030    0.0266
   23.5000    0.2024    1.8180    0.0030    0.0266
   24.0000    0.2024    1.8180    0.0030    0.0266
   24.5000    0.2024    1.8180    0.0030    0.0266
   25.0000    0.2024    1.8180    0.0030    0.0266
   25.5000    0.2024    1.8180    0.0030    0.0266
   26.0000    0.2024    1.8180    0.0030    0.0266
   26.5000    0.2024    1.8180    0.0030    0.0266
   27.0000    0.2024    1.8180    0.0030    0.0266
   27.5000    0.2024    1.8180    0.0030    0.0266
   28.0000    0.2024    1.8180    0.0030    0.0266
   28.5000    0.2024    1.8180    0.0030    0.0266
   29.0000    0.2024    1.8180    0.0030    0.0266
   29.5000    0.2024    1.8180    0.0030    0.0266
   30.0000    0.2024    1.8180    0.0030    0.0266
   30.5000    0.2024    1.8180    0.0030    0.0266
   31.0000    0.2024    1.8180    0.0030    0.0266
   31.5000    0.2024    1.8180    0.0030    0.0266
