         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    0.5000    1.0107    0.6887    0.9084   -0.8098   -0.8085    0.0013    0.6569    0.0611    0.0942
    1.0000    1.0213    0.6960    0.9102   -0.8098   -0.8072    0.0026    0.6648    0.0599    0.0919
    1.5000    1.0318    0.7044    0.9122   -0.8098   -0.8059    0.0039    0.6738    0.0585    0.0893
    2.0000    1.0425    0.7141    0.9145   -0.8098   -0.8046    0.0052    0.6842    0.0569    0.0863
    2.5000    1.0535    0.7250    0.9173   -0.8098   -0.8033    0.0065    0.6961    0.0550    0.0828
    3.0000    1.0648    0.7366    0.9202   -0.8098   -0.8020    0.0078    0.7086    0.0530    0.0792
    3.5000    1.0763    0.7478    0.9230   -0.8098   -0.8007    0.0091    0.7208    0.0510    0.0757
    4.0000    1.0881    0.7577    0.9256   -0.8098   -0.7994    0.0104    0.7315    0.0493    0.0726
    4.5000    1.1000    0.7656    0.9276   -0.8098   -0.7981    0.0118    0.7401    0.0479    0.0701
    5.0000    1.1121    0.7712    0.9291   -0.8098   -0.7968    0.0131    0.7463    0.0468    0.0683
    5.5000    1.1242    0.7749    0.9301   -0.8098   -0.7955    0.0144    0.7503    0.0461    0.0671
    6.0000    1.1363    0.7772    0.9307   -0.8098   -0.7942    0.0157    0.7527    0.0457    0.0664
    6.5000    1.1485    0.7784    0.9310   -0.8098   -0.7929    0.0170    0.7541    0.0455    0.0660
    7.0000    1.1607    0.7790    0.9312   -0.8098   -0.7916    0.0183    0.7548    0.0454    0.0658
    7.5000    1.1728    0.7793    0.9313   -0.8098   -0.7903    0.0196    0.7551    0.0453    0.0657
    8.0000    1.1850    0.7795    0.9313   -0.8098   -0.7889    0.0209    0.7552    0.0453    0.0657
    8.5000    1.1972    0.7795    0.9313   -0.8098   -0.7876    0.0222    0.7553    0.0453    0.0657
    9.0000    1.2094    0.7796    0.9313   -0.8098   -0.7863    0.0235    0.7553    0.0453    0.0657
    9.5000    1.2216    0.7796    0.9313   -0.8098   -0.7850    0.0248    0.7553    0.0453    0.0657
   10.0000    1.2337    0.7796    0.9313   -0.8098   -0.7837    0.0261    0.7553    0.0453    0.0657
   10.5000    1.2459    0.7796    0.9313   -0.8098   -0.7824    0.0274    0.7554    0.0453    0.0657
   11.0000    1.2581    0.7796    0.9313   -0.8098   -0.7811    0.0287    0.7554    0.0453    0.0657
   11.5000    1.2703    0.7796    0.9313   -0.8098   -0.7798    0.0300    0.7554    0.0453    0.0657
   12.0000    1.2825    0.7796    0.9313   -0.8098   -0.7785    0.0313    0.7554    0.0453    0.0657
   12.5000    1.2946    0.7796    0.9313   -0.8098   -0.7772    0.0327    0.7554    0.0453    0.0657
   13.0000    1.3068    0.7796    0.9313   -0.8098   -0.7759    0.0340    0.7554    0.0453    0.0657
   13.5000    1.3190    0.7796    0.9313   -0.8098   -0.7746    0.0353    0.7554    0.0453    0.0657
   14.0000    1.3312    0.7796    0.9313   -0.8098   -0.7733    0.0366    0.7554    0.0453    0.0657
   14.5000    1.3434    0.7796    0.9313   -0.8098   -0.7720    0.0379    0.7554    0.0453    0.0657
   15.0000    1.3555    0.7796    0.9313   -0.8098   -0.7707    0.0392    0.7554    0.0453    0.0657
   15.5000    1.3677    0.7796    0.9313   -0.8098   -0.7694    0.0405    0.7554    0.0453    0.0657
   16.0000    1.3799    0.7796    0.9313   -0.8098   -0.7680    0.0418    0.7554    0.0453    0.0657
   16.5000    1.3921    0.7796    0.9313   -0.8098   -0.7667    0.0431    0.7554    0.0453    0.0657
   17.0000    1.4043    0.7796    0.9313   -0.8098   -0.7654    0.0444    0.7554    0.0453    0.0657
   17.5000    1.4164    0.7796    0.9313   -0.8098   -0.7641    0.0457    0.7554    0.0453    0.0657
   18.0000    1.4286    0.7796    0.9313   -0.8098   -0.7628    0.0470    0.7554    0.0453    0.0657
   18.5000    1.4408    0.7796    0.9313   -0.8098   -0.7615    0.0483    0.7554    0.0453    0.0657
   19.0000    1.4530    0.7796    0.9313   -0.8098   -0.7602    0.0496    0.7554    0.0453    0.0657
   19.5000    1.4652    0.7796    0.9313   -0.8098   -0.7589    0.0509    0.7554    0.0453    0.0657
   20.0000    1.4773    0.7796    0.9313   -0.8098   -0.7576    0.0522    0.7554    0.0453    0.0657
   20.5000    1.4895    0.7796    0.9313   -0.8098   -0.7563    0.0536    0.7554    0.0453    0.0657
   21.0000    1.5017    0.7796    0.9313   -0.8098   -0.7550    0.0549    0.7554    0.0453    0.0657
   21.5000    1.5139    0.7796    0.9313   -0.8098   -0.7537    0.0562    0.7554    0.0453    0.0657
   22.0000    1.5261    0.7796    0.9313   -0.8098   -0.7524    0.0575    0.7554    0.0453    0.0657
   22.5000    1.5382    0.7796    0.9313   -0.8098   -0.7511    0.0588    0.7554    0.0453    0.0657
   23.0000    1.5504    0.7796    0.9313   -0.8098   -0.7498    0.0601    0.7554    0.0453    0.0657
   23.5000    1.5626    0.7796    0.9313   -0.8098   -0.7485    0.0614    0.7554    0.0453    0.0657
   24.0000    1.5748    0.7796    0.9313   -0.8098   -0.7472    0.0627    0.7554    0.0453    0.0657
   24.5000    1.5870    0.7796    0.9313   -0.8098   -0.7458    0.0640    0.7554    0.0453    0.0657
   25.0000    1.5991    0.7796    0.9313   -0.8098   -0.7445    0.0653    0.7554    0.0453    0.0657
   25.5000    1.6113    0.7796    0.9313   -0.8098   -0.7432    0.0666    0.7554    0.0453    0.0657
   26.0000    1.6235    0.7796    0.9313   -0.8098   -0.7419    0.0679    0.7554    0.0453    0.0657
   26.5000    1.6357    0.7796    0.9313   -0.8098   -0.7406    0.0692    0.7554    0.0453    0.0657
   27.0000    1.6478    0.7796    0.9313   -0.8098   -0.7393    0.0705    0.7554    0.0453    0.0657
   27.5000    1.6600    0.7796    0.9313   -0.8098   -0.7380    0.0718    0.7554    0.0453    0.0657
   28.0000    1.6722    0.7796    0.9313   -0.8098   -0.7367    0.0731    0.7554    0.0453    0.0657
