         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    0.5000    0.1663    2.5032    0.0027    0.0611
    1.0000    0.1631    2.4336    0.0026    0.0586
    1.5000    0.1627    2.3599    0.0025    0.0552
    2.0000    0.1638    2.2783    0.0025    0.0514
    2.5000    0.1685    2.1884    0.0025    0.0475
    3.0000    0.1738    2.0934    0.0027    0.0434
    3.5000    0.1782    2.0010    0.0029    0.0397
    4.0000    0.1829    1.9195    0.0030    0.0364
    4.5000    0.1860    1.8545    0.0031    0.0339
    5.0000    0.1922    1.8078    0.0032    0.0322
    5.5000    0.1907    1.7766    0.0032    0.0311
    6.0000    0.1923    1.7583    0.0033    0.0304
    6.5000    0.1927    1.7482    0.0033    0.0301
    7.0000    0.1934    1.7431    0.0033    0.0299
    7.5000    0.1933    1.7406    0.0033    0.0298
    8.0000    0.1937    1.7396    0.0033    0.0297
    8.5000    0.1937    1.7390    0.0033    0.0297
    9.0000    0.1936    1.7388    0.0033    0.0297
    9.5000    0.1936    1.7387    0.0033    0.0297
   10.0000    0.1936    1.7387    0.0033    0.0297
   10.5000    0.1936    1.7387    0.0033    0.0297
   11.0000    0.1936    1.7387    0.0033    0.0297
   11.5000    0.1936    1.7387    0.0033    0.0297
   12.0000    0.1936    1.7387    0.0033    0.0297
   12.5000    0.1936    1.7387    0.0033    0.0297
   13.0000    0.1936    1.7387    0.0033    0.0297
   13.5000    0.1936    1.7387    0.0033    0.0297
   14.0000    0.1936    1.7387    0.0033    0.0297
   14.5000    0.1936    1.7387    0.0033    0.0297
   15.0000    0.1936    1.7387    0.0033    0.0297
   15.5000    0.1936    1.7387    0.0033    0.0297
   16.0000    0.1936    1.7387    0.0033    0.0297
   16.5000    0.1936    1.7387    0.0033    0.0297
   17.0000    0.1936    1.7387    0.0033    0.0297
   17.5000    0.1936    1.7387    0.0033    0.0297
   18.0000    0.1936    1.7387    0.0033    0.0297
   18.5000    0.1936    1.7387    0.0033    0.0297
   19.0000    0.1936    1.7387    0.0033    0.0297
   19.5000    0.1936    1.7387    0.0033    0.0297
   20.0000    0.1936    1.7387    0.0033    0.0297
   20.5000    0.1936    1.7387    0.0033    0.0297
   21.0000    0.1936    1.7387    0.0033    0.0297
   21.5000    0.1936    1.7387    0.0033    0.0297
   22.0000    0.1936    1.7387    0.0033    0.0297
   22.5000    0.1936    1.7387    0.0033    0.0297
