         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    0.5000    1.0093    0.6881    0.9165   -0.8093   -0.8079    0.0014    0.6562    0.0555    0.0987
    1.0000    1.0186    0.6950    0.9183   -0.8088   -0.8060    0.0028    0.6637    0.0543    0.0966
    1.5000    1.0278    0.7018    0.9198   -0.8083   -0.8041    0.0042    0.6710    0.0532    0.0944
    2.0000    1.0371    0.7086    0.9211   -0.8078   -0.8022    0.0056    0.6783    0.0524    0.0920
    2.5000    1.0464    0.7154    0.9229   -0.8073   -0.8003    0.0070    0.6856    0.0511    0.0899
    3.0000    1.0557    0.7222    0.9247   -0.8067   -0.7983    0.0084    0.6930    0.0499    0.0878
    3.5000    1.0650    0.7290    0.9263   -0.8062   -0.7964    0.0097    0.7003    0.0488    0.0855
    4.0000    1.0742    0.7358    0.9279   -0.8056   -0.7945    0.0111    0.7078    0.0476    0.0833
    4.5000    1.0835    0.7427    0.9296   -0.8051   -0.7926    0.0125    0.7152    0.0465    0.0811
    5.0000    1.0928    0.7495    0.9312   -0.8045   -0.7907    0.0138    0.7226    0.0453    0.0788
    5.5000    1.1021    0.7563    0.9329   -0.8039   -0.7887    0.0151    0.7300    0.0442    0.0766
    6.0000    1.1113    0.7588    0.9334   -0.8034   -0.7868    0.0165    0.7327    0.0438    0.0757
    6.5000    1.1206    0.7588    0.9335   -0.8028   -0.7849    0.0178    0.7327    0.0438    0.0757
    7.0000    1.1299    0.7588    0.9335   -0.8022   -0.7830    0.0191    0.7327    0.0438    0.0757
    7.5000    1.1392    0.7588    0.9335   -0.8016   -0.7811    0.0205    0.7327    0.0438    0.0756
    8.0000    1.1485    0.7588    0.9334   -0.8010   -0.7792    0.0218    0.7327    0.0438    0.0755
    8.5000    1.1577    0.7588    0.9335   -0.8004   -0.7772    0.0231    0.7327    0.0438    0.0755
    9.0000    1.1670    0.7588    0.9335   -0.7998   -0.7753    0.0245    0.7327    0.0438    0.0755
    9.5000    1.1763    0.7588    0.9334   -0.7993   -0.7734    0.0258    0.7327    0.0438    0.0754
   10.0000    1.1856    0.7588    0.9334   -0.7987   -0.7715    0.0271    0.7327    0.0438    0.0753
   10.5000    1.1949    0.7588    0.9334   -0.7981   -0.7696    0.0285    0.7327    0.0438    0.0753
   11.0000    1.2041    0.7588    0.9334   -0.7975   -0.7676    0.0298    0.7327    0.0438    0.0753
   11.5000    1.2134    0.7588    0.9334   -0.7969   -0.7657    0.0312    0.7327    0.0439    0.0752
   12.0000    1.2227    0.7588    0.9333   -0.7963   -0.7638    0.0325    0.7327    0.0439    0.0751
   12.5000    1.2320    0.7588    0.9333   -0.7957   -0.7619    0.0338    0.7327    0.0439    0.0751
   13.0000    1.2413    0.7588    0.9333   -0.7950   -0.7600    0.0352    0.7327    0.0439    0.0750
   13.5000    1.2505    0.7588    0.9333   -0.7944   -0.7580    0.0365    0.7327    0.0439    0.0749
   14.0000    1.2598    0.7588    0.9334   -0.7936   -0.7561    0.0378    0.7327    0.0439    0.0749
   14.5000    1.2691    0.7588    0.9332   -0.7928   -0.7542    0.0392    0.7327    0.0440    0.0748
   15.0000    1.2784    0.7588    0.9333   -0.7918   -0.7523    0.0405    0.7327    0.0439    0.0748
   15.5000    1.2876    0.7588    0.9331   -0.7906   -0.7504    0.0419    0.7327    0.0440    0.0746
   16.0000    1.2969    0.7588    0.9332   -0.7892   -0.7484    0.0432    0.7327    0.0440    0.0745
   16.5000    1.3062    0.7588    0.9332   -0.7875   -0.7465    0.0445    0.7327    0.0440    0.0744
   17.0000    1.3155    0.7588    0.9332   -0.7854   -0.7446    0.0459    0.7327    0.0440    0.0742
   17.5000    1.3248    0.7588    0.9329   -0.7828   -0.7427    0.0472    0.7327    0.0442    0.0739
   18.0000    1.3340    0.7588    0.9330   -0.7798   -0.7408    0.0485    0.7327    0.0441    0.0737
   18.5000    1.3433    0.7588    0.9330   -0.7762   -0.7389    0.0499    0.7327    0.0441    0.0735
   19.0000    1.3526    0.7588    0.9329   -0.7721   -0.7369    0.0512    0.7327    0.0442    0.0731
   19.5000    1.3619    0.7588    0.9327   -0.7676   -0.7350    0.0525    0.7327    0.0443    0.0727
   20.0000    1.3712    0.7588    0.9326   -0.7625   -0.7331    0.0539    0.7327    0.0444    0.0723
   20.5000    1.3804    0.7588    0.9333   -0.7572   -0.7312    0.0551    0.7327    0.0439    0.0722
   21.0000    1.3897    0.7588    0.9322   -0.7515   -0.7293    0.0564    0.7327    0.0447    0.0713
   21.5000    1.3990    0.7588    0.9316   -0.7459   -0.7275    0.0577    0.7327    0.0451    0.0706
   22.0000    1.4084    0.7588    0.9310   -0.7405   -0.7257    0.0590    0.7327    0.0455    0.0699
   22.5000    1.4177    0.7588    0.9302   -0.7353   -0.7239    0.0603    0.7327    0.0461    0.0691
   23.0000    1.4273    0.7588    0.9290   -0.7305   -0.7221    0.0615    0.7327    0.0469    0.0682
   23.5000    1.4372    0.7588    0.9271   -0.7261   -0.7205    0.0628    0.7327    0.0482    0.0670
   24.0000    1.4473    0.7588    0.9261   -0.7221   -0.7188    0.0641    0.7327    0.0489    0.0663
   24.5000    1.4577    0.7588    0.9254   -0.7186   -0.7171    0.0655    0.7327    0.0494    0.0657
   25.0000    1.4682    0.7588    0.9235   -0.7157   -0.7155    0.0670    0.7327    0.0507    0.0646
   25.5000    1.4788    0.7588    0.9233   -0.7130   -0.7138    0.0685    0.7327    0.0508    0.0643
   26.0000    1.4895    0.7588    0.9233   -0.7108   -0.7122    0.0700    0.7327    0.0508    0.0642
   26.5000    1.5002    0.7588    0.9224   -0.7090   -0.7105    0.0715    0.7327    0.0515    0.0636
   27.0000    1.5109    0.7588    0.9225   -0.7075   -0.7089    0.0730    0.7327    0.0514    0.0636
   27.5000    1.5216    0.7588    0.9230   -0.7063   -0.7073    0.0745    0.7327    0.0510    0.0638
   28.0000    1.5324    0.7588    0.9217   -0.7055   -0.7057    0.0761    0.7327    0.0520    0.0631
   28.5000    1.5433    0.7588    0.9222   -0.7049   -0.7041    0.0776    0.7327    0.0516    0.0633
   29.0000    1.5543    0.7588    0.9226   -0.7046   -0.7025    0.0791    0.7327    0.0513    0.0635
   29.5000    1.5658    0.7588    0.9223   -0.7044   -0.7011    0.0805    0.7327    0.0515    0.0633
   30.0000    1.5773    0.7588    0.9223   -0.7044   -0.6997    0.0818    0.7327    0.0515    0.0633
   30.5000    1.5888    0.7588    0.9223   -0.7044   -0.6983    0.0832    0.7327    0.0515    0.0633
   31.0000    1.6003    0.7588    0.9223   -0.7043   -0.6970    0.0846    0.7327    0.0515    0.0633
   31.5000    1.6119    0.7588    0.9223   -0.7043   -0.6956    0.0860    0.7327    0.0515    0.0633
   32.0000    1.6234    0.7588    0.9223   -0.7043   -0.6942    0.0873    0.7327    0.0515    0.0633
   32.5000    1.6349    0.7588    0.9223   -0.7043   -0.6929    0.0887    0.7327    0.0515    0.0633
   33.0000    1.6464    0.7588    0.9223   -0.7043   -0.6915    0.0901    0.7327    0.0515    0.0633
   33.5000    1.6579    0.7588    0.9223   -0.7043   -0.6901    0.0914    0.7327    0.0515    0.0633
   34.0000    1.6694    0.7588    0.9223   -0.7043   -0.6887    0.0928    0.7327    0.0515    0.0633
   34.5000    1.6809    0.7588    0.9223   -0.7043   -0.6874    0.0942    0.7327    0.0515    0.0633
   35.0000    1.6924    0.7588    0.9223   -0.7043   -0.6860    0.0956    0.7327    0.0515    0.0633
   35.5000    1.7039    0.7588    0.9223   -0.7043   -0.6846    0.0969    0.7327    0.0515    0.0633
   36.0000    1.7154    0.7588    0.9223   -0.7043   -0.6833    0.0983    0.7327    0.0515    0.0633
   36.5000    1.7270    0.7588    0.9223   -0.7043   -0.6819    0.0997    0.7327    0.0515    0.0633
   37.0000    1.7385    0.7588    0.9223   -0.7043   -0.6805    0.1010    0.7327    0.0515    0.0633
   37.5000    1.7500    0.7588    0.9223   -0.7043   -0.6791    0.1024    0.7327    0.0515    0.0633
   38.0000    1.7615    0.7588    0.9223   -0.7043   -0.6778    0.1038    0.7327    0.0515    0.0633
   38.5000    1.7730    0.7588    0.9223   -0.7043   -0.6764    0.1052    0.7327    0.0515    0.0633
   39.0000    1.7845    0.7588    0.9223   -0.7043   -0.6750    0.1065    0.7327    0.0515    0.0633
   39.5000    1.7960    0.7588    0.9223   -0.7043   -0.6737    0.1079    0.7327    0.0515    0.0633
   40.0000    1.8075    0.7588    0.9223   -0.7043   -0.6723    0.1093    0.7327    0.0515    0.0633
   40.5000    1.8190    0.7588    0.9223   -0.7043   -0.6709    0.1106    0.7327    0.0515    0.0633
