         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    0.5000    1.0094    0.6876    0.9081   -0.8098   -0.8085    0.0013    0.6557    0.0613    0.0945
    1.0000    1.0188    0.6929    0.9094   -0.8098   -0.8072    0.0026    0.6615    0.0604    0.0929
    1.5000    1.0282    0.6979    0.9106   -0.8098   -0.8059    0.0039    0.6668    0.0596    0.0913
    2.0000    1.0377    0.7025    0.9117   -0.8098   -0.8046    0.0052    0.6717    0.0588    0.0899
    2.5000    1.0472    0.7067    0.9127   -0.8098   -0.8033    0.0065    0.6762    0.0581    0.0886
    3.0000    1.0567    0.7106    0.9137   -0.8098   -0.8020    0.0078    0.6804    0.0575    0.0874
    3.5000    1.0663    0.7145    0.9146   -0.8098   -0.8007    0.0091    0.6847    0.0568    0.0861
    4.0000    1.0759    0.7184    0.9156   -0.8098   -0.7994    0.0104    0.6889    0.0561    0.0849
    4.5000    1.0855    0.7224    0.9166   -0.8098   -0.7981    0.0118    0.6932    0.0555    0.0837
    5.0000    1.0952    0.7265    0.9176   -0.8098   -0.7968    0.0131    0.6977    0.0548    0.0824
    5.5000    1.1048    0.7308    0.9187   -0.8098   -0.7955    0.0144    0.7023    0.0540    0.0810
    6.0000    1.1146    0.7354    0.9199   -0.8098   -0.7942    0.0157    0.7073    0.0532    0.0796
    6.5000    1.1243    0.7403    0.9211   -0.8098   -0.7929    0.0170    0.7126    0.0524    0.0780
    7.0000    1.1341    0.7456    0.9224   -0.8098   -0.7916    0.0183    0.7183    0.0514    0.0764
    7.5000    1.1440    0.7511    0.9239   -0.8098   -0.7903    0.0196    0.7243    0.0505    0.0746
    8.0000    1.1541    0.7564    0.9252   -0.8098   -0.7889    0.0209    0.7301    0.0495    0.0730
    8.5000    1.1644    0.7612    0.9265   -0.8098   -0.7876    0.0222    0.7354    0.0486    0.0714
    9.0000    1.1750    0.7655    0.9276   -0.8098   -0.7863    0.0235    0.7400    0.0479    0.0701
    9.5000    1.1859    0.7691    0.9286   -0.8098   -0.7850    0.0248    0.7439    0.0472    0.0690
   10.0000    1.1971    0.7719    0.9293   -0.8098   -0.7837    0.0261    0.7470    0.0467    0.0681
   10.5000    1.2087    0.7740    0.9298   -0.8098   -0.7824    0.0274    0.7492    0.0463    0.0674
   11.0000    1.2204    0.7753    0.9302   -0.8098   -0.7811    0.0287    0.7507    0.0461    0.0670
   11.5000    1.2324    0.7761    0.9304   -0.8098   -0.7798    0.0300    0.7515    0.0459    0.0668
   12.0000    1.2444    0.7764    0.9305   -0.8098   -0.7785    0.0313    0.7518    0.0459    0.0667
   12.5000    1.2565    0.7764    0.9305   -0.8098   -0.7772    0.0327    0.7519    0.0459    0.0667
   13.0000    1.2687    0.7764    0.9305   -0.8098   -0.7759    0.0340    0.7519    0.0459    0.0666
   13.5000    1.2808    0.7764    0.9305   -0.8098   -0.7746    0.0353    0.7519    0.0459    0.0666
   14.0000    1.2930    0.7764    0.9305   -0.8098   -0.7733    0.0366    0.7519    0.0459    0.0666
   14.5000    1.3052    0.7764    0.9305   -0.8098   -0.7720    0.0379    0.7519    0.0459    0.0666
   15.0000    1.3174    0.7764    0.9305   -0.8098   -0.7707    0.0392    0.7519    0.0459    0.0666
   15.5000    1.3296    0.7764    0.9305   -0.8098   -0.7694    0.0405    0.7519    0.0459    0.0666
   16.0000    1.3418    0.7764    0.9305   -0.8098   -0.7680    0.0418    0.7519    0.0459    0.0666
   16.5000    1.3540    0.7765    0.9305   -0.8098   -0.7667    0.0431    0.7519    0.0459    0.0666
   17.0000    1.3661    0.7765    0.9305   -0.8098   -0.7654    0.0444    0.7519    0.0459    0.0666
   17.5000    1.3783    0.7765    0.9305   -0.8098   -0.7641    0.0457    0.7519    0.0459    0.0666
   18.0000    1.3905    0.7765    0.9305   -0.8098   -0.7628    0.0470    0.7519    0.0459    0.0666
   18.5000    1.4027    0.7765    0.9305   -0.8098   -0.7615    0.0483    0.7519    0.0459    0.0666
   19.0000    1.4149    0.7765    0.9305   -0.8098   -0.7602    0.0496    0.7519    0.0459    0.0666
   19.5000    1.4271    0.7765    0.9305   -0.8098   -0.7589    0.0509    0.7519    0.0459    0.0666
   20.0000    1.4393    0.7765    0.9305   -0.8098   -0.7576    0.0522    0.7519    0.0459    0.0666
   20.5000    1.4514    0.7765    0.9305   -0.8098   -0.7563    0.0536    0.7519    0.0459    0.0666
   21.0000    1.4636    0.7765    0.9305   -0.8098   -0.7550    0.0549    0.7519    0.0459    0.0666
   21.5000    1.4758    0.7765    0.9305   -0.8098   -0.7537    0.0562    0.7519    0.0459    0.0666
   22.0000    1.4880    0.7765    0.9305   -0.8098   -0.7524    0.0575    0.7519    0.0459    0.0666
   22.5000    1.5002    0.7765    0.9305   -0.8098   -0.7511    0.0588    0.7519    0.0459    0.0666
   23.0000    1.5124    0.7765    0.9305   -0.8098   -0.7498    0.0601    0.7519    0.0459    0.0666
   23.5000    1.5246    0.7765    0.9305   -0.8098   -0.7485    0.0614    0.7519    0.0459    0.0666
   24.0000    1.5367    0.7765    0.9305   -0.8098   -0.7472    0.0627    0.7519    0.0459    0.0666
   24.5000    1.5489    0.7765    0.9305   -0.8098   -0.7458    0.0640    0.7519    0.0459    0.0666
   25.0000    1.5611    0.7765    0.9305   -0.8098   -0.7445    0.0653    0.7519    0.0459    0.0666
   25.5000    1.5733    0.7765    0.9305   -0.8098   -0.7432    0.0666    0.7519    0.0459    0.0666
   26.0000    1.5855    0.7765    0.9305   -0.8098   -0.7419    0.0679    0.7519    0.0459    0.0666
   26.5000    1.5977    0.7765    0.9305   -0.8098   -0.7406    0.0692    0.7519    0.0459    0.0666
   27.0000    1.6099    0.7765    0.9305   -0.8098   -0.7393    0.0705    0.7519    0.0459    0.0666
   27.5000    1.6220    0.7765    0.9305   -0.8098   -0.7380    0.0718    0.7519    0.0459    0.0666
   28.0000    1.6342    0.7765    0.9305   -0.8098   -0.7367    0.0731    0.7519    0.0459    0.0666
   28.5000    1.6464    0.7765    0.9305   -0.8098   -0.7354    0.0745    0.7519    0.0459    0.0666
   29.0000    1.6586    0.7765    0.9305   -0.8098   -0.7341    0.0758    0.7519    0.0459    0.0666
   29.5000    1.6708    0.7765    0.9305   -0.8098   -0.7328    0.0771    0.7519    0.0459    0.0666
   30.0000    1.6830    0.7765    0.9305   -0.8098   -0.7315    0.0784    0.7519    0.0459    0.0666
   30.5000    1.6952    0.7765    0.9305   -0.8098   -0.7302    0.0797    0.7519    0.0459    0.0666
   31.0000    1.7073    0.7765    0.9305   -0.8098   -0.7289    0.0810    0.7519    0.0459    0.0666
   31.5000    1.7195    0.7765    0.9305   -0.8098   -0.7276    0.0823    0.7519    0.0459    0.0666
   32.0000    1.7317    0.7765    0.9305   -0.8098   -0.7263    0.0836    0.7519    0.0459    0.0666
   32.5000    1.7439    0.7765    0.9305   -0.8098   -0.7249    0.0849    0.7519    0.0459    0.0666
   33.0000    1.7561    0.7765    0.9305   -0.8098   -0.7236    0.0862    0.7519    0.0459    0.0666
   33.5000    1.7683    0.7765    0.9305   -0.8098   -0.7223    0.0875    0.7519    0.0459    0.0666
   34.0000    1.7804    0.7765    0.9305   -0.8098   -0.7210    0.0888    0.7519    0.0459    0.0666
   34.5000    1.7926    0.7765    0.9305   -0.8098   -0.7197    0.0901    0.7519    0.0459    0.0666
   35.0000    1.8048    0.7765    0.9305   -0.8098   -0.7184    0.0914    0.7519    0.0459    0.0666
   35.5000    1.8170    0.7765    0.9305   -0.8098   -0.7171    0.0927    0.7519    0.0459    0.0666
   36.0000    1.8292    0.7765    0.9305   -0.8098   -0.7158    0.0940    0.7519    0.0459    0.0666
   36.5000    1.8414    0.7765    0.9305   -0.8098   -0.7145    0.0954    0.7519    0.0459    0.0666
   37.0000    1.8536    0.7765    0.9305   -0.8098   -0.7132    0.0967    0.7519    0.0459    0.0666
   37.5000    1.8657    0.7765    0.9305   -0.8098   -0.7119    0.0980    0.7519    0.0459    0.0666
   38.0000    1.8779    0.7765    0.9305   -0.8098   -0.7106    0.0993    0.7519    0.0459    0.0666
   38.5000    1.8901    0.7765    0.9305   -0.8098   -0.7093    0.1006    0.7519    0.0459    0.0666
   39.0000    1.9023    0.7765    0.9305   -0.8098   -0.7080    0.1019    0.7519    0.0459    0.0666
   39.5000    1.9145    0.7765    0.9305   -0.8098   -0.7067    0.1032    0.7519    0.0459    0.0666
   40.0000    1.9267    0.7765    0.9305   -0.8098   -0.7054    0.1045    0.7519    0.0459    0.0666
   40.5000    1.9389    0.7765    0.9305   -0.8098   -0.7040    0.1058    0.7519    0.0459    0.0666
   41.0000    1.9510    0.7765    0.9305   -0.8098   -0.7027    0.1071    0.7519    0.0459    0.0666
   41.5000    1.9632    0.7765    0.9305   -0.8098   -0.7014    0.1084    0.7519    0.0459    0.0666
   42.0000    1.9754    0.7765    0.9305   -0.8098   -0.7001    0.1097    0.7519    0.0459    0.0666
   42.5000    1.9876    0.7765    0.9305   -0.8098   -0.6988    0.1110    0.7519    0.0459    0.0666
   43.0000    1.9998    0.7765    0.9305   -0.8098   -0.6975    0.1123    0.7519    0.0459    0.0666
   43.5000    2.0120    0.7765    0.9305   -0.8098   -0.6962    0.1136    0.7519    0.0459    0.0666
   44.0000    2.0242    0.7765    0.9305   -0.8098   -0.6949    0.1149    0.7519    0.0459    0.0666
   44.5000    2.0363    0.7765    0.9305   -0.8098   -0.6936    0.1163    0.7519    0.0459    0.0666
   45.0000    2.0485    0.7765    0.9305   -0.8098   -0.6923    0.1176    0.7519    0.0459    0.0666
   45.5000    2.0607    0.7765    0.9305   -0.8098   -0.6910    0.1189    0.7519    0.0459    0.0666
   46.0000    2.0729    0.7765    0.9305   -0.8098   -0.6897    0.1202    0.7519    0.0459    0.0666
   46.5000    2.0851    0.7765    0.9305   -0.8098   -0.6884    0.1215    0.7519    0.0459    0.0666
   47.0000    2.0973    0.7765    0.9305   -0.8098   -0.6871    0.1228    0.7519    0.0459    0.0666
   47.5000    2.1095    0.7765    0.9305   -0.8098   -0.6858    0.1241    0.7519    0.0459    0.0666
   48.0000    2.1216    0.7765    0.9305   -0.8098   -0.6845    0.1254    0.7519    0.0459    0.0666
   48.5000    2.1338    0.7765    0.9305   -0.8098   -0.6831    0.1267    0.7519    0.0459    0.0666
   49.0000    2.1460    0.7765    0.9305   -0.8098   -0.6818    0.1280    0.7519    0.0459    0.0666
   49.5000    2.1582    0.7765    0.9305   -0.8098   -0.6805    0.1293    0.7519    0.0459    0.0666
   50.0000    2.1704    0.7765    0.9305   -0.8098   -0.6792    0.1306    0.7519    0.0459    0.0666
   50.5000    2.1826    0.7765    0.9305   -0.8098   -0.6779    0.1319    0.7519    0.0459    0.0666
   51.0000    2.1948    0.7765    0.9305   -0.8098   -0.6766    0.1332    0.7519    0.0459    0.0666
   51.5000    2.2069    0.7765    0.9305   -0.8098   -0.6753    0.1345    0.7519    0.0459    0.0666
   52.0000    2.2191    0.7765    0.9305   -0.8098   -0.6740    0.1358    0.7519    0.0459    0.0666
   52.5000    2.2313    0.7765    0.9305   -0.8098   -0.6727    0.1372    0.7519    0.0459    0.0666
   53.0000    2.2435    0.7765    0.9305   -0.8098   -0.6714    0.1385    0.7519    0.0459    0.0666
   53.5000    2.2557    0.7765    0.9305   -0.8098   -0.6701    0.1398    0.7519    0.0459    0.0666
   54.0000    2.2679    0.7765    0.9305   -0.8098   -0.6688    0.1411    0.7519    0.0459    0.0666
   54.5000    2.2800    0.7765    0.9305   -0.8098   -0.6675    0.1424    0.7519    0.0459    0.0666
   55.0000    2.2922    0.7765    0.9305   -0.8098   -0.6662    0.1437    0.7519    0.0459    0.0666
   55.5000    2.3044    0.7765    0.9305   -0.8098   -0.6649    0.1450    0.7519    0.0459    0.0666
   56.0000    2.3166    0.7765    0.9305   -0.8098   -0.6636    0.1463    0.7519    0.0459    0.0666
   56.5000    2.3288    0.7765    0.9305   -0.8098   -0.6622    0.1476    0.7519    0.0459    0.0666
   57.0000    2.3410    0.7765    0.9305   -0.8098   -0.6609    0.1489    0.7519    0.0459    0.0666
   57.5000    2.3532    0.7765    0.9305   -0.8098   -0.6596    0.1502    0.7519    0.0459    0.0666
   58.0000    2.3653    0.7765    0.9305   -0.8098   -0.6583    0.1515    0.7519    0.0459    0.0666
   58.5000    2.3775    0.7765    0.9305   -0.8098   -0.6570    0.1528    0.7519    0.0459    0.0666
   59.0000    2.3897    0.7765    0.9305   -0.8098   -0.6557    0.1541    0.7519    0.0459    0.0666
   59.5000    2.4019    0.7765    0.9305   -0.8098   -0.6544    0.1554    0.7519    0.0459    0.0666
   60.0000    2.4141    0.7765    0.9305   -0.8098   -0.6531    0.1567    0.7519    0.0459    0.0666
   60.5000    2.4263    0.7765    0.9305   -0.8098   -0.6518    0.1581    0.7519    0.0459    0.0666
   61.0000    2.4385    0.7765    0.9305   -0.8098   -0.6505    0.1594    0.7519    0.0459    0.0666
   61.5000    2.4506    0.7765    0.9305   -0.8098   -0.6492    0.1607    0.7519    0.0459    0.0666
   62.0000    2.4628    0.7765    0.9305   -0.8098   -0.6479    0.1620    0.7519    0.0459    0.0666
   62.5000    2.4750    0.7765    0.9305   -0.8098   -0.6466    0.1633    0.7519    0.0459    0.0666
   63.0000    2.4872    0.7765    0.9305   -0.8098   -0.6453    0.1646    0.7519    0.0459    0.0666
   63.5000    2.4994    0.7765    0.9305   -0.8098   -0.6440    0.1659    0.7519    0.0459    0.0666
   64.0000    2.5116    0.7765    0.9305   -0.8098   -0.6427    0.1672    0.7519    0.0459    0.0666
   64.5000    2.5238    0.7765    0.9305   -0.8098   -0.6413    0.1685    0.7519    0.0459    0.0666
   65.0000    2.5359    0.7765    0.9305   -0.8098   -0.6400    0.1698    0.7519    0.0459    0.0666
   65.5000    2.5481    0.7765    0.9305   -0.8098   -0.6387    0.1711    0.7519    0.0459    0.0666
   66.0000    2.5603    0.7765    0.9305   -0.8098   -0.6374    0.1724    0.7519    0.0459    0.0666
   66.5000    2.5725    0.7765    0.9305   -0.8098   -0.6361    0.1737    0.7519    0.0459    0.0666
   67.0000    2.5847    0.7765    0.9305   -0.8098   -0.6348    0.1750    0.7519    0.0459    0.0666
   67.5000    2.5969    0.7765    0.9305   -0.8098   -0.6335    0.1763    0.7519    0.0459    0.0666
   68.0000    2.6091    0.7765    0.9305   -0.8098   -0.6322    0.1776    0.7519    0.0459    0.0666
   68.5000    2.6212    0.7765    0.9305   -0.8098   -0.6309    0.1790    0.7519    0.0459    0.0666
   69.0000    2.6334    0.7765    0.9305   -0.8098   -0.6296    0.1803    0.7519    0.0459    0.0666
   69.5000    2.6456    0.7765    0.9305   -0.8098   -0.6283    0.1816    0.7519    0.0459    0.0666
   70.0000    2.6578    0.7765    0.9305   -0.8098   -0.6270    0.1829    0.7519    0.0459    0.0666
   70.5000    2.6700    0.7765    0.9305   -0.8098   -0.6257    0.1842    0.7519    0.0459    0.0666
   71.0000    2.6822    0.7765    0.9305   -0.8098   -0.6244    0.1855    0.7519    0.0459    0.0666
   71.5000    2.6944    0.7765    0.9305   -0.8098   -0.6231    0.1868    0.7519    0.0459    0.0666
   72.0000    2.7065    0.7765    0.9305   -0.8098   -0.6218    0.1881    0.7519    0.0459    0.0666
   72.5000    2.7187    0.7765    0.9305   -0.8098   -0.6204    0.1894    0.7519    0.0459    0.0666
   73.0000    2.7309    0.7765    0.9305   -0.8098   -0.6191    0.1907    0.7519    0.0459    0.0666
   73.5000    2.7431    0.7765    0.9305   -0.8098   -0.6178    0.1920    0.7519    0.0459    0.0666
   74.0000    2.7553    0.7765    0.9305   -0.8098   -0.6165    0.1933    0.7519    0.0459    0.0666
   74.5000    2.7675    0.7765    0.9305   -0.8098   -0.6152    0.1946    0.7519    0.0459    0.0666
   75.0000    2.7797    0.7765    0.9305   -0.8098   -0.6139    0.1959    0.7519    0.0459    0.0666
   75.5000    2.7918    0.7765    0.9305   -0.8098   -0.6126    0.1972    0.7519    0.0459    0.0666
   76.0000    2.8040    0.7765    0.9305   -0.8098   -0.6113    0.1985    0.7519    0.0459    0.0666
   76.5000    2.8162    0.7765    0.9305   -0.8098   -0.6100    0.1998    0.7519    0.0459    0.0666
   77.0000    2.8284    0.7765    0.9305   -0.8098   -0.6087    0.2012    0.7519    0.0459    0.0666
   77.5000    2.8406    0.7765    0.9305   -0.8098   -0.6074    0.2025    0.7519    0.0459    0.0666
   78.0000    2.8528    0.7765    0.9305   -0.8098   -0.6061    0.2038    0.7519    0.0459    0.0666
   78.5000    2.8649    0.7765    0.9305   -0.8098   -0.6048    0.2051    0.7519    0.0459    0.0666
   79.0000    2.8771    0.7765    0.9305   -0.8098   -0.6035    0.2064    0.7519    0.0459    0.0666
   79.5000    2.8893    0.7765    0.9305   -0.8098   -0.6022    0.2077    0.7519    0.0459    0.0666
   80.0000    2.9015    0.7765    0.9305   -0.8098   -0.6009    0.2090    0.7519    0.0459    0.0666
   80.5000    2.9137    0.7765    0.9305   -0.8098   -0.5995    0.2103    0.7519    0.0459    0.0666
   81.0000    2.9259    0.7765    0.9305   -0.8098   -0.5982    0.2116    0.7519    0.0459    0.0666
   81.5000    2.9381    0.7765    0.9305   -0.8098   -0.5969    0.2129    0.7519    0.0459    0.0666
   82.0000    2.9502    0.7765    0.9305   -0.8098   -0.5956    0.2142    0.7519    0.0459    0.0666
   82.5000    2.9624    0.7765    0.9305   -0.8098   -0.5943    0.2155    0.7519    0.0459    0.0666
   83.0000    2.9746    0.7765    0.9305   -0.8098   -0.5930    0.2168    0.7519    0.0459    0.0666
   83.5000    2.9868    0.7765    0.9305   -0.8098   -0.5917    0.2181    0.7519    0.0459    0.0666
   84.0000    2.9990    0.7765    0.9305   -0.8098   -0.5904    0.2194    0.7519    0.0459    0.0666
   84.5000    3.0112    0.7765    0.9305   -0.8098   -0.5891    0.2207    0.7519    0.0459    0.0666
   85.0000    3.0234    0.7765    0.9305   -0.8098   -0.5878    0.2221    0.7519    0.0459    0.0666
   85.5000    3.0355    0.7765    0.9305   -0.8098   -0.5865    0.2234    0.7519    0.0459    0.0666
   86.0000    3.0477    0.7765    0.9305   -0.8098   -0.5852    0.2247    0.7519    0.0459    0.0666
