         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    1.0000    1.0186    0.6946    0.9181   -0.8088   -0.8060    0.0028    0.6633    0.0544    0.0967
    2.0000    1.0371    0.7083    0.9213   -0.8078   -0.8022    0.0056    0.6780    0.0522    0.0922
    3.0000    1.0557    0.7219    0.9246   -0.8067   -0.7983    0.0083    0.6927    0.0500    0.0879
    4.0000    1.0742    0.7354    0.9277   -0.8057   -0.7945    0.0111    0.7073    0.0478    0.0834
    5.0000    1.0928    0.7489    0.9311   -0.8046   -0.7907    0.0138    0.7219    0.0455    0.0790
    6.0000    1.1113    0.7623    0.9344   -0.8034   -0.7868    0.0164    0.7366    0.0431    0.0746
    7.0000    1.1299    0.7623    0.9343   -0.8022   -0.7830    0.0191    0.7366    0.0432    0.0745
    8.0000    1.1485    0.7623    0.9343   -0.8011   -0.7792    0.0217    0.7366    0.0432    0.0744
    9.0000    1.1670    0.7623    0.9343   -0.7999   -0.7753    0.0244    0.7366    0.0432    0.0743
   10.0000    1.1856    0.7623    0.9343   -0.7987   -0.7715    0.0271    0.7366    0.0432    0.0742
   11.0000    1.2041    0.7623    0.9342   -0.7976   -0.7677    0.0297    0.7366    0.0433    0.0741
   12.0000    1.2227    0.7623    0.9342   -0.7964   -0.7638    0.0324    0.7366    0.0433    0.0740
   13.0000    1.2413    0.7623    0.9342   -0.7952   -0.7600    0.0351    0.7366    0.0433    0.0739
   14.0000    1.2598    0.7623    0.9342   -0.7940   -0.7561    0.0377    0.7366    0.0433    0.0738
   15.0000    1.2784    0.7623    0.9341   -0.7928   -0.7523    0.0404    0.7366    0.0433    0.0737
   16.0000    1.2969    0.7623    0.9341   -0.7916   -0.7485    0.0430    0.7366    0.0433    0.0736
   17.0000    1.3155    0.7623    0.9341   -0.7904   -0.7446    0.0457    0.7366    0.0434    0.0735
   18.0000    1.3340    0.7623    0.9341   -0.7891   -0.7408    0.0484    0.7366    0.0434    0.0734
