         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    1.0000    1.0188    0.6934    0.9095   -0.8098   -0.8072    0.0026    0.6620    0.0603    0.0927
    2.0000    1.0378    0.7033    0.9119   -0.8098   -0.8046    0.0052    0.6726    0.0587    0.0896
    3.0000    1.0569    0.7116    0.9139   -0.8098   -0.8020    0.0078    0.6816    0.0573    0.0870
    4.0000    1.0763    0.7185    0.9156   -0.8098   -0.7994    0.0104    0.6890    0.0561    0.0849
    5.0000    1.0958    0.7241    0.9170   -0.8098   -0.7968    0.0131    0.6950    0.0552    0.0831
    6.0000    1.1157    0.7285    0.9181   -0.8098   -0.7942    0.0157    0.6999    0.0544    0.0817
    7.0000    1.1362    0.7335    0.9194   -0.8098   -0.7916    0.0183    0.7052    0.0536    0.0802
    8.0000    1.1572    0.7389    0.9208   -0.8098   -0.7889    0.0209    0.7111    0.0526    0.0785
    9.0000    1.1788    0.7439    0.9220   -0.8098   -0.7863    0.0235    0.7166    0.0517    0.0769
   10.0000    1.2011    0.7484    0.9232   -0.8098   -0.7837    0.0261    0.7215    0.0509    0.0755
   11.0000    1.2239    0.7530    0.9243   -0.8098   -0.7811    0.0287    0.7264    0.0501    0.0740
   12.0000    1.2472    0.7578    0.9256   -0.8098   -0.7785    0.0313    0.7317    0.0492    0.0725
   13.0000    1.2709    0.7628    0.9269   -0.8098   -0.7759    0.0340    0.7371    0.0483    0.0709
   14.0000    1.2949    0.7673    0.9281   -0.8098   -0.7733    0.0366    0.7419    0.0475    0.0695
   15.0000    1.3190    0.7707    0.9290   -0.8098   -0.7707    0.0392    0.7456    0.0469    0.0685
   16.0000    1.3432    0.7730    0.9296   -0.8098   -0.7680    0.0418    0.7482    0.0465    0.0677
   17.0000    1.3676    0.7746    0.9300   -0.8098   -0.7654    0.0444    0.7499    0.0462    0.0672
   18.0000    1.3919    0.7755    0.9302   -0.8098   -0.7628    0.0470    0.7509    0.0460    0.0670
   19.0000    1.4163    0.7760    0.9304   -0.8098   -0.7602    0.0496    0.7514    0.0459    0.0668
   20.0000    1.4406    0.7762    0.9304   -0.8098   -0.7576    0.0522    0.7517    0.0459    0.0667
   21.0000    1.4650    0.7763    0.9305   -0.8098   -0.7550    0.0549    0.7518    0.0459    0.0667
   22.0000    1.4894    0.7764    0.9305   -0.8098   -0.7524    0.0575    0.7519    0.0459    0.0667
   23.0000    1.5137    0.7764    0.9305   -0.8098   -0.7498    0.0601    0.7519    0.0459    0.0666
   24.0000    1.5381    0.7764    0.9305   -0.8098   -0.7472    0.0627    0.7519    0.0459    0.0666
   25.0000    1.5625    0.7765    0.9305   -0.8098   -0.7445    0.0653    0.7519    0.0459    0.0666
   26.0000    1.5869    0.7765    0.9305   -0.8098   -0.7419    0.0679    0.7519    0.0459    0.0666
   27.0000    1.6112    0.7765    0.9305   -0.8098   -0.7393    0.0705    0.7519    0.0459    0.0666
   28.0000    1.6356    0.7765    0.9305   -0.8098   -0.7367    0.0731    0.7519    0.0459    0.0666
   29.0000    1.6600    0.7765    0.9305   -0.8098   -0.7341    0.0758    0.7519    0.0459    0.0666
   30.0000    1.6843    0.7765    0.9305   -0.8098   -0.7315    0.0784    0.7519    0.0459    0.0666
   31.0000    1.7087    0.7765    0.9305   -0.8098   -0.7289    0.0810    0.7519    0.0459    0.0666
   32.0000    1.7331    0.7765    0.9305   -0.8098   -0.7263    0.0836    0.7519    0.0459    0.0666
   33.0000    1.7575    0.7765    0.9305   -0.8098   -0.7236    0.0862    0.7519    0.0459    0.0666
   34.0000    1.7818    0.7765    0.9305   -0.8098   -0.7210    0.0888    0.7519    0.0459    0.0666
   35.0000    1.8062    0.7765    0.9305   -0.8098   -0.7184    0.0914    0.7519    0.0459    0.0666
   36.0000    1.8306    0.7765    0.9305   -0.8098   -0.7158    0.0940    0.7519    0.0459    0.0666
   37.0000    1.8549    0.7765    0.9305   -0.8098   -0.7132    0.0967    0.7519    0.0459    0.0666
   38.0000    1.8793    0.7765    0.9305   -0.8098   -0.7106    0.0993    0.7519    0.0459    0.0666
   39.0000    1.9037    0.7765    0.9305   -0.8098   -0.7080    0.1019    0.7519    0.0459    0.0666
   40.0000    1.9280    0.7765    0.9305   -0.8098   -0.7054    0.1045    0.7519    0.0459    0.0666
   41.0000    1.9524    0.7765    0.9305   -0.8098   -0.7027    0.1071    0.7519    0.0459    0.0666
   42.0000    1.9768    0.7765    0.9305   -0.8098   -0.7001    0.1097    0.7519    0.0459    0.0666
   43.0000    2.0012    0.7765    0.9305   -0.8098   -0.6975    0.1123    0.7519    0.0459    0.0666
   44.0000    2.0255    0.7765    0.9305   -0.8098   -0.6949    0.1149    0.7519    0.0459    0.0666
   45.0000    2.0499    0.7765    0.9305   -0.8098   -0.6923    0.1176    0.7519    0.0459    0.0666
   46.0000    2.0743    0.7765    0.9305   -0.8098   -0.6897    0.1202    0.7519    0.0459    0.0666
   47.0000    2.0986    0.7765    0.9305   -0.8098   -0.6871    0.1228    0.7519    0.0459    0.0666
   48.0000    2.1230    0.7765    0.9305   -0.8098   -0.6845    0.1254    0.7519    0.0459    0.0666
   49.0000    2.1474    0.7765    0.9305   -0.8098   -0.6818    0.1280    0.7519    0.0459    0.0666
   50.0000    2.1718    0.7765    0.9305   -0.8098   -0.6792    0.1306    0.7519    0.0459    0.0666
   51.0000    2.1961    0.7765    0.9305   -0.8098   -0.6766    0.1332    0.7519    0.0459    0.0666
   52.0000    2.2205    0.7765    0.9305   -0.8098   -0.6740    0.1358    0.7519    0.0459    0.0666
   53.0000    2.2449    0.7765    0.9305   -0.8098   -0.6714    0.1385    0.7519    0.0459    0.0666
   54.0000    2.2692    0.7765    0.9305   -0.8098   -0.6688    0.1411    0.7519    0.0459    0.0666
   55.0000    2.2936    0.7765    0.9305   -0.8098   -0.6662    0.1437    0.7519    0.0459    0.0666
   56.0000    2.3180    0.7765    0.9305   -0.8098   -0.6636    0.1463    0.7519    0.0459    0.0666
