         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    1.0000    1.0186    0.6945    0.9184   -0.8088   -0.8060    0.0028    0.6631    0.0542    0.0969
    2.0000    1.0371    0.7088    0.9218   -0.8077   -0.8021    0.0056    0.6786    0.0519    0.0923
    3.0000    1.0557    0.7229    0.9250   -0.8066   -0.7983    0.0083    0.6938    0.0497    0.0876
    4.0000    1.0742    0.7367    0.9283   -0.8055   -0.7944    0.0110    0.7087    0.0474    0.0831
    5.0000    1.0928    0.7496    0.9313   -0.8042   -0.7906    0.0137    0.7227    0.0453    0.0788
    6.0000    1.1114    0.7611    0.9341   -0.8027   -0.7867    0.0163    0.7352    0.0434    0.0750
    7.0000    1.1300    0.7665    0.9355   -0.8008   -0.7829    0.0190    0.7411    0.0424    0.0731
    8.0000    1.1487    0.7667    0.9353   -0.7983   -0.7791    0.0215    0.7413    0.0425    0.0728
    9.0000    1.1676    0.7666    0.9344   -0.7950   -0.7754    0.0242    0.7413    0.0432    0.0721
   10.0000    1.1867    0.7665    0.9345   -0.7909   -0.7717    0.0267    0.7411    0.0431    0.0719
   11.0000    1.2065    0.7663    0.9324   -0.7860   -0.7683    0.0292    0.7409    0.0445    0.0706
   12.0000    1.2267    0.7663    0.9305   -0.7806   -0.7649    0.0318    0.7409    0.0459    0.0692
   13.0000    1.2469    0.7663    0.9290   -0.7750   -0.7616    0.0346    0.7409    0.0469    0.0681
   14.0000    1.2677    0.7661    0.9264   -0.7695   -0.7584    0.0374    0.7407    0.0487    0.0665
   15.0000    1.2889    0.7660    0.9254   -0.7643   -0.7552    0.0405    0.7405    0.0494    0.0657
   16.0000    1.3105    0.7659    0.9252   -0.7599   -0.7519    0.0434    0.7404    0.0495    0.0653
   17.0000    1.3324    0.7661    0.9251   -0.7563   -0.7487    0.0464    0.7407    0.0496    0.0650
   18.0000    1.3544    0.7666    0.9251   -0.7536   -0.7455    0.0495    0.7412    0.0496    0.0646
   19.0000    1.3764    0.7674    0.9242   -0.7517   -0.7424    0.0526    0.7420    0.0502    0.0637
   20.0000    1.3985    0.7681    0.9247   -0.7506   -0.7393    0.0557    0.7428    0.0498    0.0636
   21.0000    1.4204    0.7681    0.9253   -0.7500   -0.7360    0.0588    0.7428    0.0495    0.0638
   22.0000    1.4426    0.7681    0.9245   -0.7497   -0.7329    0.0620    0.7428    0.0500    0.0634
   23.0000    1.4653    0.7681    0.9252   -0.7496   -0.7298    0.0650    0.7428    0.0496    0.0637
   24.0000    1.4879    0.7681    0.9244   -0.7495   -0.7268    0.0681    0.7428    0.0501    0.0633
   25.0000    1.5105    0.7681    0.9251   -0.7495   -0.7237    0.0711    0.7428    0.0496    0.0637
   26.0000    1.5331    0.7681    0.9256   -0.7495   -0.7205    0.0742    0.7428    0.0492    0.0639
   27.0000    1.5562    0.7681    0.9247   -0.7495   -0.7176    0.0772    0.7428    0.0499    0.0635
   28.0000    1.5793    0.7681    0.9254   -0.7495   -0.7146    0.0801    0.7428    0.0494    0.0638
   29.0000    1.6024    0.7681    0.9260   -0.7495   -0.7116    0.0831    0.7428    0.0490    0.0641
   30.0000    1.6258    0.7681    0.9263   -0.7495   -0.7086    0.0860    0.7428    0.0488    0.0643
   31.0000    1.6492    0.7681    0.9260   -0.7495   -0.7059    0.0888    0.7428    0.0489    0.0641
   32.0000    1.6726    0.7681    0.9263   -0.7495   -0.7031    0.0915    0.7428    0.0488    0.0642
   33.0000    1.6961    0.7681    0.9263   -0.7495   -0.7003    0.0943    0.7428    0.0488    0.0642
   34.0000    1.7195    0.7681    0.9263   -0.7495   -0.6976    0.0970    0.7428    0.0488    0.0642
   35.0000    1.7430    0.7681    0.9263   -0.7495   -0.6948    0.0998    0.7428    0.0488    0.0642
   36.0000    1.7664    0.7681    0.9263   -0.7495   -0.6921    0.1025    0.7428    0.0488    0.0642
   37.0000    1.7899    0.7681    0.9263   -0.7495   -0.6893    0.1053    0.7428    0.0488    0.0642
   38.0000    1.8133    0.7681    0.9263   -0.7495   -0.6866    0.1081    0.7428    0.0488    0.0642
   39.0000    1.8367    0.7681    0.9263   -0.7495   -0.6838    0.1108    0.7428    0.0488    0.0642
   40.0000    1.8602    0.7681    0.9263   -0.7495   -0.6810    0.1136    0.7428    0.0488    0.0642
   41.0000    1.8836    0.7681    0.9263   -0.7495   -0.6783    0.1163    0.7428    0.0488    0.0642
   42.0000    1.9071    0.7681    0.9263   -0.7495   -0.6755    0.1191    0.7428    0.0488    0.0642
   43.0000    1.9305    0.7681    0.9263   -0.7495   -0.6728    0.1218    0.7428    0.0488    0.0642
   44.0000    1.9540    0.7681    0.9263   -0.7495   -0.6700    0.1246    0.7428    0.0488    0.0642
   45.0000    1.9774    0.7681    0.9263   -0.7495   -0.6673    0.1273    0.7428    0.0488    0.0642
   46.0000    2.0009    0.7681    0.9263   -0.7495   -0.6645    0.1301    0.7428    0.0488    0.0642
   47.0000    2.0243    0.7681    0.9263   -0.7495   -0.6618    0.1329    0.7428    0.0488    0.0642
   48.0000    2.0477    0.7681    0.9263   -0.7495   -0.6590    0.1356    0.7428    0.0488    0.0642
   49.0000    2.0712    0.7681    0.9263   -0.7495   -0.6562    0.1384    0.7428    0.0488    0.0642
   50.0000    2.0946    0.7681    0.9263   -0.7495   -0.6535    0.1411    0.7428    0.0488    0.0642
   51.0000    2.1181    0.7681    0.9263   -0.7495   -0.6507    0.1439    0.7428    0.0488    0.0642
   52.0000    2.1415    0.7681    0.9263   -0.7495   -0.6480    0.1466    0.7428    0.0488    0.0642
   53.0000    2.1650    0.7681    0.9263   -0.7495   -0.6452    0.1494    0.7428    0.0488    0.0642
   54.0000    2.1884    0.7681    0.9263   -0.7495   -0.6425    0.1522    0.7428    0.0488    0.0642
   55.0000    2.2118    0.7681    0.9263   -0.7495   -0.6397    0.1549    0.7428    0.0488    0.0642
   56.0000    2.2353    0.7681    0.9263   -0.7495   -0.6369    0.1577    0.7428    0.0488    0.0642
