         t         r       w_H       w_L      w_HL      s_LH      s_LL
   51.0000    0.0571    0.0302    0.0190    1.5907    0.1669    0.3046
   52.0000    0.0578    0.0301    0.0189    1.5906    0.1675    0.3054
   53.0000    0.0584    0.0300    0.0188    1.5907    0.1679    0.3065
   54.0000    0.0589    0.0299    0.0188    1.5904    0.1686    0.3070
   55.0000    0.0594    0.0298    0.0187    1.5904    0.1690    0.3078
   56.0000    0.0599    0.0297    0.0187    1.5906    0.1692    0.3087
   57.0000    0.0603    0.0297    0.0186    1.5904    0.1697    0.3090
   58.0000    0.0606    0.0296    0.0186    1.5905    0.1698    0.3096
   59.0000    0.0609    0.0296    0.0186    1.5906    0.1700    0.3100
   60.0000    0.0611    0.0295    0.0186    1.5906    0.1701    0.3105
   61.0000    0.0613    0.0295    0.0185    1.5905    0.1703    0.3106
   62.0000    0.0614    0.0295    0.0185    1.5906    0.1704    0.3108
   63.0000    0.0615    0.0295    0.0185    1.5907    0.1704    0.3111
   64.0000    0.0616    0.0295    0.0185    1.5906    0.1705    0.3111
   65.0000    0.0616    0.0294    0.0185    1.5906    0.1706    0.3112
   66.0000    0.0617    0.0294    0.0185    1.5906    0.1706    0.3112
   67.0000    0.0617    0.0294    0.0185    1.5907    0.1706    0.3114
   68.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   69.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   70.0000    0.0617    0.0294    0.0185    1.5906    0.1707    0.3113
   71.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   72.0000    0.0617    0.0294    0.0185    1.5904    0.1708    0.3111
   73.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   74.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   75.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   76.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   77.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   78.0000    0.0617    0.0294    0.0185    1.5904    0.1708    0.3111
   79.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   80.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   81.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   82.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3114
   83.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   84.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   85.0000    0.0618    0.0294    0.0185    1.5906    0.1706    0.3114
   86.0000    0.0618    0.0294    0.0185    1.5905    0.1707    0.3113
   87.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   88.0000    0.0618    0.0294    0.0185    1.5905    0.1707    0.3113
   89.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   90.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   91.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3114
   92.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3115
   93.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   94.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3114
   95.0000    0.0617    0.0294    0.0185    1.5905    0.1708    0.3112
   96.0000    0.0617    0.0294    0.0185    1.5905    0.1707    0.3112
   97.0000    0.0618    0.0294    0.0185    1.5907    0.1706    0.3114
   98.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
   99.0000    0.0618    0.0294    0.0185    1.5906    0.1707    0.3113
  100.0000    0.0615    0.0295    0.0185    1.5897    0.1715    0.3099
