         t         r       w_H       w_L      w_HL      s_LH      s_LL
   34.0000    0.0596    0.0284    0.0196    1.4454    0.1598    0.3082
   35.0000    0.0604    0.0283    0.0196    1.4454    0.1604    0.3093
   36.0000    0.0611    0.0282    0.0195    1.4454    0.1609    0.3103
   37.0000    0.0617    0.0281    0.0194    1.4454    0.1614    0.3113
   38.0000    0.0622    0.0280    0.0194    1.4454    0.1618    0.3121
   39.0000    0.0627    0.0279    0.0193    1.4454    0.1622    0.3127
   40.0000    0.0630    0.0279    0.0193    1.4454    0.1625    0.3133
   41.0000    0.0633    0.0278    0.0193    1.4454    0.1627    0.3137
   42.0000    0.0636    0.0278    0.0192    1.4454    0.1628    0.3140
   43.0000    0.0637    0.0278    0.0192    1.4454    0.1630    0.3143
   44.0000    0.0638    0.0278    0.0192    1.4454    0.1631    0.3144
   45.0000    0.0639    0.0277    0.0192    1.4454    0.1631    0.3146
   46.0000    0.0640    0.0277    0.0192    1.4454    0.1632    0.3147
   47.0000    0.0640    0.0277    0.0192    1.4454    0.1632    0.3147
   48.0000    0.0641    0.0277    0.0192    1.4454    0.1632    0.3148
   49.0000    0.0641    0.0277    0.0192    1.4454    0.1632    0.3148
   50.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   51.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   52.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   53.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   54.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   55.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   56.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   57.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   58.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   59.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   60.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   61.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   62.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   63.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   64.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   65.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   66.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   67.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   68.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   69.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   70.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   71.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   72.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   73.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   74.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   75.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   76.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   77.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   78.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   79.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   80.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   81.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   82.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   83.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   84.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   85.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   86.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   87.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   88.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   89.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   90.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   91.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   92.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   93.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   94.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   95.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   96.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   97.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   98.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   99.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
  100.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
