         t         y         k       L_H       L_L       c_H       c_L       V_H       V_L      V_HL
   40.0000    0.0424    0.1215    0.2189    0.6334    0.0371    0.0170 1077.1229  996.0974    1.1859
   41.0000    0.0422    0.1205    0.2183    0.6330    0.0371    0.0170 1078.1184  997.0179    1.1859
   42.0000    0.0420    0.1194    0.2184    0.6330    0.0370    0.0169 1079.0820  997.9091    1.1859
   43.0000    0.0418    0.1181    0.2186    0.6341    0.0370    0.0169 1080.0099  998.7672    1.1859
   44.0000    0.0416    0.1166    0.2183    0.6329    0.0369    0.0169 1080.8891  999.5802    1.1859
   45.0000    0.0413    0.1150    0.2183    0.6338    0.0369    0.0169 1081.7195 1000.3482    1.1859
   46.0000    0.0410    0.1133    0.2183    0.6330    0.0368    0.0168 1082.4890 1001.0598    1.1859
   47.0000    0.0407    0.1115    0.2183    0.6333    0.0368    0.0168 1083.1970 1001.7145    1.1859
   48.0000    0.0404    0.1097    0.2183    0.6334    0.0367    0.0168 1083.8400 1002.3092    1.1859
   49.0000    0.0401    0.1079    0.2183    0.6328    0.0367    0.0168 1084.4129 1002.8390    1.1859
   50.0000    0.0398    0.1062    0.2183    0.6331    0.0367    0.0168 1084.9151 1003.3035    1.1859
   51.0000    0.0395    0.1045    0.2183    0.6339    0.0366    0.0168 1085.3499 1003.7055    1.1859
   52.0000    0.0392    0.1030    0.2183    0.6334    0.0366    0.0167 1085.7183 1004.0462    1.1859
   53.0000    0.0390    0.1016    0.2183    0.6341    0.0366    0.0167 1086.0290 1004.3335    1.1859
   54.0000    0.0387    0.1003    0.2183    0.6324    0.0366    0.0167 1086.2803 1004.5660    1.1859
   55.0000    0.0385    0.0992    0.2184    0.6325    0.0366    0.0167 1086.4899 1004.7598    1.1859
   56.0000    0.0383    0.0982    0.2183    0.6335    0.0365    0.0167 1086.6524 1004.9101    1.1859
   57.0000    0.0382    0.0974    0.2184    0.6326    0.0365    0.0167 1086.7749 1005.0233    1.1859
   58.0000    0.0381    0.0967    0.2184    0.6332    0.0365    0.0167 1086.8676 1005.1090    1.1859
   59.0000    0.0380    0.0962    0.2184    0.6334    0.0365    0.0167 1086.9305 1005.1672    1.1859
   60.0000    0.0379    0.0957    0.2184    0.6342    0.0365    0.0167 1086.9733 1005.2068    1.1859
   61.0000    0.0378    0.0954    0.2184    0.6334    0.0365    0.0167 1086.9946 1005.2265    1.1859
   62.0000    0.0378    0.0951    0.2183    0.6333    0.0365    0.0167 1087.0088 1005.2396    1.1859
   63.0000    0.0377    0.0949    0.2183    0.6339    0.0365    0.0167 1087.0181 1005.2482    1.1859
   64.0000    0.0377    0.0947    0.2183    0.6336    0.0365    0.0167 1087.0250 1005.2546    1.1859
   65.0000    0.0377    0.0946    0.2183    0.6334    0.0365    0.0167 1087.0318 1005.2609    1.1859
   66.0000    0.0377    0.0945    0.2183    0.6335    0.0365    0.0167 1087.0386 1005.2672    1.1859
   67.0000    0.0377    0.0945    0.2183    0.6339    0.0366    0.0167 1087.0453 1005.2733    1.1859
   68.0000    0.0376    0.0944    0.2183    0.6331    0.0366    0.0167 1087.0518 1005.2793    1.1859
   69.0000    0.0376    0.0944    0.2183    0.6329    0.0366    0.0167 1087.0581 1005.2852    1.1859
   70.0000    0.0376    0.0944    0.2183    0.6332    0.0366    0.0167 1087.0643 1005.2909    1.1859
   71.0000    0.0376    0.0944    0.2183    0.6328    0.0366    0.0167 1087.0703 1005.2965    1.1859
   72.0000    0.0376    0.0944    0.2183    0.6324    0.0366    0.0167 1087.0762 1005.3019    1.1859
   73.0000    0.0376    0.0944    0.2183    0.6329    0.0366    0.0167 1087.0819 1005.3072    1.1859
   74.0000    0.0376    0.0943    0.2183    0.6336    0.0366    0.0168 1087.0875 1005.3124    1.1859
   75.0000    0.0377    0.0943    0.2183    0.6340    0.0366    0.0168 1087.0928 1005.3173    1.1859
   76.0000    0.0376    0.0943    0.2183    0.6327    0.0366    0.0168 1087.0979 1005.3220    1.1859
   77.0000    0.0377    0.0943    0.2183    0.6341    0.0367    0.0168 1087.1029 1005.3266    1.1859
   78.0000    0.0376    0.0943    0.2183    0.6323    0.0367    0.0168 1087.1076 1005.3310    1.1859
   79.0000    0.0377    0.0943    0.2183    0.6342    0.0367    0.0168 1087.1121 1005.3352    1.1859
   80.0000    0.0377    0.0943    0.2183    0.6341    0.0367    0.0168 1087.1165 1005.3392    1.1859
   81.0000    0.0377    0.0943    0.2183    0.6342    0.0367    0.0168 1087.1205 1005.3430    1.1859
   82.0000    0.0376    0.0943    0.2183    0.6338    0.0367    0.0168 1087.1244 1005.3465    1.1859
   83.0000    0.0376    0.0943    0.2183    0.6329    0.0367    0.0168 1087.1280 1005.3499    1.1859
   84.0000    0.0376    0.0943    0.2183    0.6338    0.0367    0.0168 1087.1315 1005.3531    1.1859
   85.0000    0.0376    0.0943    0.2183    0.6336    0.0368    0.0168 1087.1347 1005.3560    1.1859
   86.0000    0.0376    0.0943    0.2183    0.6331    0.0368    0.0168 1087.1377 1005.3588    1.1859
   87.0000    0.0376    0.0943    0.2183    0.6328    0.0368    0.0168 1087.1405 1005.3614    1.1859
   88.0000    0.0376    0.0943    0.2183    0.6331    0.0368    0.0168 1087.1431 1005.3638    1.1859
   89.0000    0.0376    0.0943    0.2183    0.6328    0.0368    0.0168 1087.1455 1005.3660    1.1859
   90.0000    0.0376    0.0943    0.2183    0.6332    0.0368    0.0168 1087.1477 1005.3680    1.1859
   91.0000    0.0376    0.0943    0.2183    0.6335    0.0368    0.0168 1087.1497 1005.3699    1.1859
   92.0000    0.0376    0.0943    0.2183    0.6339    0.0368    0.0169 1087.1514 1005.3715    1.1859
   93.0000    0.0376    0.0943    0.2183    0.6326    0.0369    0.0169 1087.1529 1005.3729    1.1859
   94.0000    0.0376    0.0943    0.2183    0.6334    0.0369    0.0169 1087.1543 1005.3742    1.1859
   95.0000    0.0376    0.0943    0.2183    0.6326    0.0369    0.0169 1087.1554 1005.3752    1.1859
   96.0000    0.0376    0.0943    0.2183    0.6329    0.0369    0.0169 1087.1563 1005.3760    1.1859
   97.0000    0.0376    0.0943    0.2183    0.6338    0.0369    0.0169 1087.1570 1005.3766    1.1859
   98.0000    0.0376    0.0943    0.2183    0.6332    0.0369    0.0169 1087.1574 1005.3771    1.1859
   99.0000    0.0376    0.0943    0.2183    0.6332    0.0369    0.0169 1087.1576 1005.3773    1.1859
  100.0000    0.0375    0.0943    0.2183    0.6272    0.0369    0.0169 1087.1576 1005.3773    1.1859
