         t       p_N       p_I     eps_N     eps_I
    0.0000    0.1526    2.2220    0.0019    0.0280
    1.0000    0.0749    2.3057    0.0019    0.0265
    2.0000    0.1560    2.1822    0.0019    0.0265
    3.0000    0.1548    2.1285    0.0019    0.0265
    4.0000   -6.1822    7.8803    0.0019    0.0265
    5.0000   -5.6222    7.2932    0.0019    0.0265
    6.0000   -5.0981    6.7419    0.0019    0.0265
    7.0000   -4.9543    6.5646    0.0019    0.0265
    8.0000   -4.3836    6.0148    0.0019    0.0265
    9.0000   -3.3356    5.7753    0.0019    0.0265
   10.0000   -3.0910    5.4786    0.0019    0.0265
   11.0000   -2.7578    5.1149    0.0019    0.0265
   12.0000   -2.6423    4.9515    0.0019    0.0265
   13.0000   -2.4492    4.7162    0.0019    0.0265
   14.0000   -2.4154    4.6303    0.0019    0.0265
   15.0000   -2.1586    4.3391    0.0019    0.0265
   16.0000   -2.0138    4.1504    0.0019    0.0265
   17.0000   -1.9845    4.0821    0.0019    0.0265
   18.0000   -1.9759    4.0202    0.0019    0.0265
   19.0000   -1.9191    4.0062    0.0019    0.0264
   20.0000   -1.9366    4.0692    0.0019    0.0265
   21.0000   -1.7952    3.9934    0.0019    0.0265
   22.0000   -1.7048    3.9854    0.0019    0.0265
   23.0000   -1.7964    4.1350    0.0019    0.0265
   24.0000   -1.7245    4.0870    0.0019    0.0265
   25.0000   -1.5028    3.8871    0.0019    0.0265
   26.0000   -1.7675    4.1207    0.0019    0.0265
   27.0000   -1.6400    4.0004    0.0019    0.0265
   28.0000   -1.7114    4.0778    0.0019    0.0265
   29.0000   -1.6844    4.0515    0.0019    0.0265
   30.0000   -1.6692    4.0222    0.0019    0.0265
   31.0000   -1.5243    3.9025    0.0019    0.0265
   32.0000   -1.4791    3.8559    0.0019    0.0265
   33.0000   -1.4159    3.8016    0.0019    0.0265
   34.0000   -1.3014    3.6992    0.0019    0.0265
   35.0000   -1.1775    3.5881    0.0019    0.0265
   36.0000   -0.8910    3.3165    0.0019    0.0265
   37.0000   -0.6163    3.0598    0.0019    0.0265
   38.0000   -0.2853    2.7495    0.0019    0.0265
   39.0000    0.0054    2.4722    0.0019    0.0265
   40.0000    0.1554    2.3166    0.0019    0.0265
   41.0000    0.1574    2.2681    0.0019    0.0265
   42.0000    0.1595    2.2309    0.0020    0.0265
   43.0000    0.1621    2.1978    0.0020    0.0265
   44.0000    0.1630    2.1629    0.0021    0.0265
   45.0000    0.1654    2.1497    0.0021    0.0265
   46.0000    0.1681    2.1331    0.0022    0.0265
   47.0000    0.1712    2.1124    0.0022    0.0265
   48.0000    0.1740    2.0981    0.0023    0.0265
   49.0000    0.1774    2.0781    0.0024    0.0265
   50.0000    0.1805    2.0578    0.0024    0.0265
   51.0000    0.1833    2.0368    0.0025    0.0265
   52.0000    0.1861    2.0142    0.0026    0.0265
   53.0000    0.1896    1.9905    0.0026    0.0265
   54.0000    0.1910    1.9685    0.0027    0.0265
   55.0000    0.1929    1.9468    0.0027    0.0265
   56.0000    0.1951    1.9268    0.0028    0.0265
   57.0000    0.1965    1.9067    0.0028    0.0265
   58.0000    0.1975    1.8916    0.0029    0.0265
   59.0000    0.1987    1.8751    0.0029    0.0265
   60.0000    0.1996    1.8615    0.0029    0.0265
   61.0000    0.1999    1.8503    0.0029    0.0264
   62.0000    0.2002    1.8397    0.0029    0.0262
   63.0000    0.3005    1.7419    0.0030    0.0257
   64.0000    0.3799    1.6629    0.0030    0.0243
   65.0000    0.4439    1.6004    0.0030    0.0239
   66.0000    0.4943    1.5486    0.0030    0.0227
   67.0000    0.5373    1.4872    0.0030    0.0220
   68.0000    0.5183    1.5062    0.0030    0.0214
   69.0000    0.5068    1.5018    0.0030    0.0212
   70.0000    0.5320    1.4748    0.0030    0.0210
   71.0000    0.5057    1.4899    0.0030    0.0211
   72.0000    0.4847    1.5069    0.0030    0.0215
   73.0000    0.5190    1.4750    0.0030    0.0214
   74.0000    0.5680    1.4297    0.0030    0.0209
   75.0000    0.6011    1.4057    0.0030    0.0206
   76.0000    0.5187    1.4795    0.0030    0.0207
   77.0000    0.6056    1.3981    0.0030    0.0208
   78.0000    0.4780    1.5059    0.0030    0.0209
   79.0000    0.6042    1.3948    0.0030    0.0212
   80.0000    0.5996    1.4018    0.0030    0.0205
   81.0000    0.6005    1.3967    0.0030    0.0206
   82.0000    0.5910    1.4157    0.0030    0.0207
   83.0000    0.5207    1.4671    0.0030    0.0207
   84.0000    0.5809    1.4144    0.0030    0.0205
   85.0000    0.5688    1.4277    0.0030    0.0204
   86.0000    0.5336    1.4575    0.0030    0.0207
   87.0000    0.5145    1.4747    0.0030    0.0209
   88.0000    0.5301    1.4572    0.0030    0.0209
   89.0000    0.5113    1.4770    0.0030    0.0211
   90.0000    0.5454    1.4496    0.0030    0.0210
   91.0000    0.5640    1.4319    0.0030    0.0208
   92.0000    0.5885    1.4136    0.0030    0.0206
   93.0000    0.5098    1.4832    0.0030    0.0207
   94.0000    0.5591    1.4370    0.0030    0.0212
   95.0000    0.5059    1.4839    0.0030    0.0207
   96.0000    0.5196    1.4665    0.0030    0.0210
   97.0000    0.5914    1.4161    0.0030    0.0208
   98.0000    0.5368    1.4538    0.0030    0.0206
   99.0000    0.5477    1.4485    0.0030    0.0209
  100.0000    0.2016    1.8111    0.0030    0.0265
