         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   58.0000    2.1194    0.7623    0.9237   -0.7045   -0.6558    0.1554    0.7366    0.0506    0.0625
   59.0000    2.1422    0.7623    0.9237   -0.7045   -0.6531    0.1581    0.7366    0.0506    0.0625
   60.0000    2.1652    0.7623    0.9238   -0.7045   -0.6503    0.1608    0.7366    0.0505    0.0626
   61.0000    2.1882    0.7623    0.9237   -0.7045   -0.6476    0.1634    0.7366    0.0506    0.0625
   62.0000    2.2112    0.7623    0.9237   -0.7045   -0.6448    0.1661    0.7366    0.0506    0.0625
   63.0000    2.2342    0.7623    0.9238   -0.7045   -0.6421    0.1688    0.7366    0.0505    0.0626
   64.0000    2.2572    0.7623    0.9237   -0.7045   -0.6393    0.1715    0.7365    0.0505    0.0626
   65.0000    2.2802    0.7623    0.9237   -0.7045   -0.6366    0.1741    0.7365    0.0505    0.0626
   66.0000    2.3032    0.7623    0.9237   -0.7045   -0.6339    0.1768    0.7365    0.0505    0.0626
   67.0000    2.3262    0.7623    0.9238   -0.7045   -0.6311    0.1795    0.7365    0.0505    0.0626
   68.0000    2.3492    0.7623    0.9237   -0.7045   -0.6284    0.1822    0.7365    0.0506    0.0625
   69.0000    2.3723    0.7623    0.9237   -0.7045   -0.6256    0.1848    0.7365    0.0506    0.0625
   70.0000    2.3953    0.7623    0.9237   -0.7045   -0.6229    0.1875    0.7366    0.0506    0.0625
   71.0000    2.4183    0.7623    0.9237   -0.7045   -0.6201    0.1902    0.7366    0.0506    0.0625
   72.0000    2.4413    0.7623    0.9237   -0.7045   -0.6174    0.1929    0.7366    0.0506    0.0625
   73.0000    2.4643    0.7623    0.9237   -0.7045   -0.6147    0.1956    0.7366    0.0506    0.0625
   74.0000    2.4873    0.7623    0.9237   -0.7045   -0.6119    0.1982    0.7366    0.0505    0.0626
   75.0000    2.5103    0.7623    0.9238   -0.7045   -0.6092    0.2009    0.7366    0.0505    0.0626
   76.0000    2.5333    0.7623    0.9237   -0.7045   -0.6064    0.2036    0.7366    0.0506    0.0625
   77.0000    2.5563    0.7623    0.9238   -0.7045   -0.6037    0.2063    0.7366    0.0505    0.0626
   78.0000    2.5793    0.7623    0.9236   -0.7045   -0.6009    0.2089    0.7366    0.0506    0.0625
   79.0000    2.6024    0.7623    0.9238   -0.7045   -0.5982    0.2116    0.7366    0.0505    0.0626
   80.0000    2.6254    0.7623    0.9238   -0.7045   -0.5955    0.2143    0.7366    0.0505    0.0626
   81.0000    2.6484    0.7623    0.9238   -0.7045   -0.5927    0.2169    0.7366    0.0505    0.0626
   82.0000    2.6714    0.7623    0.9238   -0.7045   -0.5900    0.2196    0.7366    0.0505    0.0626
   83.0000    2.6944    0.7623    0.9237   -0.7045   -0.5872    0.2223    0.7366    0.0506    0.0625
   84.0000    2.7174    0.7623    0.9238   -0.7045   -0.5845    0.2250    0.7366    0.0505    0.0626
   85.0000    2.7404    0.7623    0.9237   -0.7045   -0.5817    0.2276    0.7366    0.0505    0.0626
   86.0000    2.7634    0.7623    0.9237   -0.7045   -0.5790    0.2303    0.7366    0.0506    0.0625
   87.0000    2.7864    0.7623    0.9237   -0.7045   -0.5763    0.2330    0.7366    0.0506    0.0625
   88.0000    2.8095    0.7623    0.9237   -0.7045   -0.5735    0.2357    0.7366    0.0506    0.0625
   89.0000    2.8325    0.7623    0.9237   -0.7045   -0.5708    0.2384    0.7366    0.0506    0.0625
   90.0000    2.8555    0.7623    0.9237   -0.7045   -0.5680    0.2410    0.7366    0.0505    0.0625
   91.0000    2.8785    0.7623    0.9237   -0.7045   -0.5653    0.2437    0.7366    0.0505    0.0626
   92.0000    2.9015    0.7623    0.9238   -0.7045   -0.5626    0.2464    0.7366    0.0505    0.0626
   93.0000    2.9245    0.7623    0.9237   -0.7045   -0.5598    0.2491    0.7366    0.0506    0.0625
   94.0000    2.9475    0.7623    0.9237   -0.7045   -0.5571    0.2517    0.7366    0.0505    0.0626
   95.0000    2.9705    0.7623    0.9237   -0.7045   -0.5543    0.2544    0.7366    0.0506    0.0625
   96.0000    2.9935    0.7623    0.9237   -0.7045   -0.5516    0.2571    0.7366    0.0506    0.0625
   97.0000    3.0166    0.7623    0.9238   -0.7045   -0.5488    0.2598    0.7366    0.0505    0.0626
   98.0000    3.0396    0.7623    0.9237   -0.7045   -0.5461    0.2624    0.7366    0.0506    0.0625
   99.0000    3.0626    0.7623    0.9237   -0.7045   -0.5434    0.2651    0.7366    0.0505    0.0625
  100.0000    1.0000    0.7623    0.9233   -0.7045   -0.8098    0.0000    0.7366    0.0509    0.0623
