         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    1.0000    1.0230    0.6818    0.9146   -0.8089   -0.8059    0.0031    0.6495    0.0568    0.1005
    2.0000    1.0416    0.6818    0.9144   -0.8079   -0.8019    0.0060    0.6495    0.0570    0.1002
    3.0000    1.0601    0.6850    0.9154   -0.8069   -0.7980    0.0090    0.6530    0.0563    0.0993
    4.0000    1.0787    0.6884    0.9166   -0.8059   -0.7940    0.0118    0.6566    0.0555    0.0983
    5.0000    1.0973    0.6923    0.9174   -0.8048   -0.7900    0.0147    0.6607    0.0549    0.0969
    6.0000    1.1158    0.6961    0.9186   -0.8037   -0.7860    0.0176    0.6649    0.0541    0.0958
    7.0000    1.1344    0.7003    0.9194   -0.8026   -0.7820    0.0205    0.6694    0.0535    0.0943
    8.0000    1.1529    0.7048    0.9205   -0.8014   -0.7780    0.0234    0.6742    0.0528    0.0928
    9.0000    1.1715    0.7094    0.9217   -0.8003   -0.7740    0.0262    0.6791    0.0519    0.0913
   10.0000    1.1901    0.7140    0.9230   -0.7991   -0.7700    0.0291    0.6841    0.0511    0.0898
   11.0000    1.2086    0.7185    0.9240   -0.7979   -0.7659    0.0319    0.6890    0.0503    0.0883
   12.0000    1.2272    0.7231    0.9250   -0.7967   -0.7619    0.0347    0.6940    0.0496    0.0867
   13.0000    1.2457    0.7276    0.9262   -0.7956   -0.7579    0.0375    0.6989    0.0488    0.0852
   14.0000    1.2643    0.7323    0.9273   -0.7944   -0.7539    0.0403    0.7039    0.0481    0.0836
   15.0000    1.2828    0.7370    0.9282   -0.7932   -0.7499    0.0431    0.7090    0.0475    0.0819
   16.0000    1.3014    0.7417    0.9292   -0.7920   -0.7459    0.0459    0.7141    0.0468    0.0803
   17.0000    1.3200    0.7463    0.9306   -0.7907   -0.7418    0.0487    0.7191    0.0458    0.0789
   18.0000    1.3385    0.7508    0.9315   -0.7895   -0.7378    0.0515    0.7241    0.0452    0.0772
   19.0000    1.3571    0.7553    0.9326   -0.7882   -0.7338    0.0542    0.7289    0.0444    0.0757
   20.0000    1.3756    0.7597    0.9335   -0.7870   -0.7298    0.0570    0.7337    0.0437    0.0741
   21.0000    1.3942    0.7623    0.9341   -0.7857   -0.7258    0.0598    0.7366    0.0433    0.0732
   22.0000    1.4127    0.7623    0.9342   -0.7845   -0.7218    0.0625    0.7366    0.0433    0.0731
   23.0000    1.4313    0.7623    0.9338   -0.7833   -0.7178    0.0653    0.7366    0.0436    0.0728
   24.0000    1.4499    0.7623    0.9335   -0.7821   -0.7139    0.0680    0.7366    0.0438    0.0726
   25.0000    1.4684    0.7623    0.9335   -0.7810   -0.7099    0.0708    0.7366    0.0438    0.0725
   26.0000    1.4870    0.7623    0.9336   -0.7797   -0.7059    0.0736    0.7366    0.0437    0.0725
   27.0000    1.5055    0.7623    0.9333   -0.7786   -0.7020    0.0763    0.7366    0.0439    0.0722
   28.0000    1.5241    0.7623    0.9328   -0.7774   -0.6980    0.0791    0.7366    0.0443    0.0719
   29.0000    1.5427    0.7623    0.9329   -0.7763   -0.6941    0.0819    0.7366    0.0442    0.0719
   30.0000    1.5612    0.7623    0.9325   -0.7751   -0.6902    0.0847    0.7366    0.0445    0.0716
   31.0000    1.5798    0.7623    0.9326   -0.7740   -0.6863    0.0875    0.7366    0.0444    0.0715
   32.0000    1.5983    0.7623    0.9326   -0.7729   -0.6823    0.0904    0.7366    0.0444    0.0714
   33.0000    1.6169    0.7623    0.9326   -0.7718   -0.6784    0.0932    0.7366    0.0444    0.0714
   34.0000    1.6355    0.7623    0.9327   -0.7708   -0.6744    0.0960    0.7366    0.0443    0.0714
   35.0000    1.6540    0.7623    0.9329   -0.7697   -0.6706    0.0989    0.7366    0.0442    0.0714
   36.0000    1.6727    0.7623    0.9313   -0.7687   -0.6667    0.1017    0.7366    0.0453    0.0705
   37.0000    1.6914    0.7623    0.9310   -0.7677   -0.6629    0.1046    0.7366    0.0455    0.0703
   38.0000    1.7101    0.7623    0.9308   -0.7667   -0.6591    0.1074    0.7366    0.0456    0.0701
   39.0000    1.7289    0.7623    0.9306   -0.7657   -0.6552    0.1103    0.7366    0.0458    0.0699
   40.0000    1.7476    0.7623    0.9303   -0.7648   -0.6514    0.1132    0.7366    0.0460    0.0697
   41.0000    1.7663    0.7623    0.9303   -0.7640   -0.6477    0.1162    0.7366    0.0460    0.0697
   42.0000    1.7851    0.7623    0.9289   -0.7631   -0.6439    0.1191    0.7366    0.0470    0.0689
   43.0000    1.8040    0.7623    0.9291   -0.7623   -0.6402    0.1221    0.7366    0.0468    0.0689
   44.0000    1.8229    0.7623    0.9293   -0.7615   -0.6364    0.1250    0.7366    0.0467    0.0690
   45.0000    1.8420    0.7623    0.9297   -0.7607   -0.6326    0.1279    0.7366    0.0464    0.0691
   46.0000    1.8612    0.7623    0.9293   -0.7598   -0.6288    0.1309    0.7366    0.0467    0.0689
   47.0000    1.8805    0.7623    0.9295   -0.7590   -0.6251    0.1339    0.7366    0.0465    0.0690
   48.0000    1.9000    0.7623    0.9276   -0.7583   -0.6215    0.1369    0.7366    0.0478    0.0679
   49.0000    1.9195    0.7623    0.9277   -0.7576   -0.6178    0.1399    0.7366    0.0478    0.0679
   50.0000    1.9392    0.7623    0.9278   -0.7569   -0.6142    0.1430    0.7366    0.0477    0.0679
   51.0000    1.9592    0.7623    0.9265   -0.7563   -0.6105    0.1461    0.7366    0.0486    0.0673
   52.0000    1.9794    0.7623    0.9268   -0.7557   -0.6068    0.1491    0.7366    0.0484    0.0674
   53.0000    1.9998    0.7623    0.9273   -0.7551   -0.6032    0.1522    0.7366    0.0481    0.0676
   54.0000    2.0206    0.7623    0.9262   -0.7545   -0.5996    0.1553    0.7366    0.0489    0.0670
   55.0000    2.0416    0.7623    0.9266   -0.7539   -0.5960    0.1584    0.7366    0.0486    0.0671
   56.0000    2.0628    0.7623    0.9270   -0.7533   -0.5923    0.1614    0.7366    0.0483    0.0673
   57.0000    2.0840    0.7623    0.9275   -0.7527   -0.5887    0.1645    0.7366    0.0480    0.0675
   58.0000    2.1052    0.7623    0.9262   -0.7521   -0.5850    0.1676    0.7366    0.0488    0.0668
   59.0000    2.1264    0.7623    0.9266   -0.7515   -0.5814    0.1707    0.7366    0.0486    0.0670
   60.0000    2.1476    0.7623    0.9271   -0.7510   -0.5778    0.1738    0.7366    0.0482    0.0672
   61.0000    2.1687    0.7623    0.9257   -0.7504   -0.5742    0.1769    0.7366    0.0492    0.0665
   62.0000    2.1898    0.7623    0.9263   -0.7499   -0.5705    0.1799    0.7366    0.0488    0.0667
   63.0000    2.2110    0.7623    0.9258   -0.7493   -0.5669    0.1830    0.7366    0.0491    0.0665
   64.0000    2.2321    0.7623    0.9271   -0.7488   -0.5633    0.1862    0.7366    0.0482    0.0670
   65.0000    2.2532    0.7623    0.9259   -0.7483   -0.5597    0.1892    0.7366    0.0491    0.0664
   66.0000    2.2742    0.7623    0.9267   -0.7477   -0.5560    0.1923    0.7366    0.0485    0.0668
   67.0000    2.2953    0.7623    0.9266   -0.7472   -0.5524    0.1954    0.7366    0.0485    0.0667
   68.0000    2.3163    0.7623    0.9253   -0.7467   -0.5488    0.1985    0.7366    0.0494    0.0660
