         t         r       w_H       w_L      w_HL      s_LH      s_LL
   34.0000    0.0531    0.0295    0.0204    1.4454    0.1543    0.2976
   35.0000    0.0531    0.0295    0.0204    1.4454    0.1544    0.2976
   36.0000    0.0531    0.0295    0.0204    1.4454    0.1544    0.2977
   37.0000    0.0531    0.0295    0.0204    1.4454    0.1544    0.2977
   38.0000    0.0531    0.0295    0.0204    1.4454    0.1544    0.2977
   39.0000    0.0531    0.0295    0.0204    1.4454    0.1544    0.2978
   40.0000    0.0532    0.0295    0.0204    1.4454    0.1544    0.2978
   41.0000    0.0532    0.0295    0.0204    1.4454    0.1545    0.2979
   42.0000    0.0532    0.0295    0.0204    1.4454    0.1545    0.2979
   43.0000    0.0533    0.0295    0.0204    1.4454    0.1546    0.2980
   44.0000    0.0534    0.0295    0.0204    1.4454    0.1546    0.2981
   45.0000    0.0534    0.0295    0.0204    1.4454    0.1547    0.2983
   46.0000    0.0535    0.0294    0.0204    1.4454    0.1547    0.2984
   47.0000    0.0536    0.0294    0.0204    1.4454    0.1548    0.2986
   48.0000    0.0537    0.0294    0.0203    1.4454    0.1549    0.2988
   49.0000    0.0539    0.0294    0.0203    1.4454    0.1551    0.2990
   50.0000    0.0540    0.0293    0.0203    1.4454    0.1552    0.2993
   51.0000    0.0542    0.0293    0.0203    1.4454    0.1553    0.2995
   52.0000    0.0544    0.0293    0.0203    1.4454    0.1555    0.2999
   53.0000    0.0547    0.0292    0.0202    1.4454    0.1557    0.3003
   54.0000    0.0549    0.0292    0.0202    1.4454    0.1559    0.3007
   55.0000    0.0552    0.0291    0.0202    1.4454    0.1562    0.3012
   56.0000    0.0555    0.0291    0.0201    1.4454    0.1565    0.3017
   57.0000    0.0559    0.0290    0.0201    1.4454    0.1568    0.3023
   58.0000    0.0563    0.0289    0.0200    1.4454    0.1571    0.3030
   59.0000    0.0568    0.0289    0.0200    1.4454    0.1575    0.3037
   60.0000    0.0574    0.0288    0.0199    1.4454    0.1580    0.3046
   61.0000    0.0580    0.0287    0.0198    1.4454    0.1585    0.3056
   62.0000    0.0587    0.0285    0.0197    1.4454    0.1591    0.3067
   63.0000    0.0595    0.0284    0.0197    1.4454    0.1597    0.3080
   64.0000    0.0605    0.0283    0.0196    1.4454    0.1605    0.3094
   65.0000    0.0615    0.0281    0.0194    1.4454    0.1612    0.3109
   66.0000    0.0625    0.0280    0.0193    1.4454    0.1620    0.3124
   67.0000    0.0634    0.0278    0.0193    1.4454    0.1627    0.3137
   68.0000    0.0639    0.0277    0.0192    1.4454    0.1631    0.3146
   69.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   70.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   71.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   72.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   73.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
   74.0000    0.0641    0.0277    0.0192    1.4454    0.1632    0.3148
   75.0000    0.0640    0.0277    0.0192    1.4454    0.1632    0.3147
   76.0000    0.0639    0.0278    0.0192    1.4454    0.1631    0.3145
   77.0000    0.0634    0.0278    0.0192    1.4454    0.1627    0.3138
   78.0000    0.0626    0.0279    0.0193    1.4454    0.1621    0.3126
   79.0000    0.0615    0.0281    0.0194    1.4454    0.1613    0.3110
   80.0000    0.0604    0.0283    0.0196    1.4454    0.1604    0.3093
   81.0000    0.0593    0.0284    0.0197    1.4454    0.1595    0.3076
   82.0000    0.0583    0.0286    0.0198    1.4454    0.1587    0.3061
   83.0000    0.0574    0.0288    0.0199    1.4454    0.1580    0.3047
   84.0000    0.0567    0.0289    0.0200    1.4454    0.1574    0.3035
   85.0000    0.0560    0.0290    0.0201    1.4454    0.1568    0.3024
   86.0000    0.0554    0.0291    0.0201    1.4454    0.1564    0.3015
   87.0000    0.0549    0.0292    0.0202    1.4454    0.1560    0.3007
   88.0000    0.0546    0.0293    0.0202    1.4454    0.1556    0.3001
   89.0000    0.0542    0.0293    0.0203    1.4454    0.1554    0.2996
   90.0000    0.0540    0.0294    0.0203    1.4454    0.1551    0.2991
   91.0000    0.0538    0.0294    0.0203    1.4454    0.1549    0.2988
   92.0000    0.0536    0.0294    0.0204    1.4454    0.1548    0.2985
   93.0000    0.0535    0.0295    0.0204    1.4454    0.1547    0.2983
   94.0000    0.0534    0.0295    0.0204    1.4454    0.1546    0.2981
   95.0000    0.0533    0.0295    0.0204    1.4454    0.1545    0.2980
   96.0000    0.0532    0.0295    0.0204    1.4454    0.1545    0.2979
   97.0000    0.0532    0.0295    0.0204    1.4454    0.1544    0.2978
   98.0000    0.0531    0.0295    0.0204    1.4454    0.1544    0.2978
   99.0000    0.0531    0.0295    0.0204    1.4454    0.1544    0.2977
  100.0000    0.0641    0.0277    0.0192    1.4454    0.1633    0.3148
