         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
    0.0000    1.0000    0.6818    0.9068   -0.8098   -0.8098    0.0000    0.6495    0.0622    0.0963
    0.5000    1.0095    0.6893    0.9086   -0.8098   -0.8085    0.0013    0.6576    0.0610    0.0940
    1.0000    1.0189    0.6977    0.9106   -0.8098   -0.8072    0.0026    0.6666    0.0596    0.0914
    1.5000    1.0283    0.7077    0.9130   -0.8098   -0.8059    0.0039    0.6773    0.0579    0.0883
    2.0000    1.0380    0.7192    0.9158   -0.8098   -0.8046    0.0052    0.6898    0.0560    0.0847
    2.5000    1.0482    0.7316    0.9189   -0.8098   -0.8033    0.0065    0.7032    0.0539    0.0808
    3.0000    1.0587    0.7437    0.9220   -0.8098   -0.8020    0.0078    0.7163    0.0518    0.0770
    3.5000    1.0697    0.7543    0.9247   -0.8098   -0.8007    0.0091    0.7278    0.0499    0.0736
    4.0000    1.0811    0.7625    0.9268   -0.8098   -0.7994    0.0104    0.7367    0.0484    0.0710
    4.5000    1.0929    0.7683    0.9283   -0.8098   -0.7981    0.0118    0.7431    0.0473    0.0692
    5.0000    1.1048    0.7720    0.9293   -0.8098   -0.7968    0.0131    0.7471    0.0467    0.0680
    5.5000    1.1169    0.7742    0.9299   -0.8098   -0.7955    0.0144    0.7495    0.0463    0.0673
    6.0000    1.1290    0.7754    0.9302   -0.8098   -0.7942    0.0157    0.7508    0.0461    0.0670
    6.5000    1.1412    0.7759    0.9304   -0.8098   -0.7929    0.0170    0.7514    0.0460    0.0668
    7.0000    1.1534    0.7762    0.9304   -0.8098   -0.7916    0.0183    0.7517    0.0459    0.0667
    7.5000    1.1656    0.7764    0.9305   -0.8098   -0.7903    0.0196    0.7518    0.0459    0.0667
    8.0000    1.1777    0.7764    0.9305   -0.8098   -0.7889    0.0209    0.7519    0.0459    0.0667
    8.5000    1.1899    0.7764    0.9305   -0.8098   -0.7876    0.0222    0.7519    0.0459    0.0666
    9.0000    1.2021    0.7764    0.9305   -0.8098   -0.7863    0.0235    0.7519    0.0459    0.0666
    9.5000    1.2143    0.7765    0.9305   -0.8098   -0.7850    0.0248    0.7519    0.0459    0.0666
   10.0000    1.2265    0.7765    0.9305   -0.8098   -0.7837    0.0261    0.7519    0.0459    0.0666
   10.5000    1.2387    0.7765    0.9305   -0.8098   -0.7824    0.0274    0.7519    0.0459    0.0666
   11.0000    1.2509    0.7765    0.9305   -0.8098   -0.7811    0.0287    0.7519    0.0459    0.0666
   11.5000    1.2630    0.7765    0.9305   -0.8098   -0.7798    0.0300    0.7519    0.0459    0.0666
   12.0000    1.2752    0.7765    0.9305   -0.8098   -0.7785    0.0313    0.7519    0.0459    0.0666
   12.5000    1.2874    0.7765    0.9305   -0.8098   -0.7772    0.0327    0.7519    0.0459    0.0666
   13.0000    1.2996    0.7765    0.9305   -0.8098   -0.7759    0.0340    0.7519    0.0459    0.0666
   13.5000    1.3118    0.7765    0.9305   -0.8098   -0.7746    0.0353    0.7519    0.0459    0.0666
   14.0000    1.3240    0.7765    0.9305   -0.8098   -0.7733    0.0366    0.7519    0.0459    0.0666
   14.5000    1.3362    0.7765    0.9305   -0.8098   -0.7720    0.0379    0.7519    0.0459    0.0666
   15.0000    1.3483    0.7765    0.9305   -0.8098   -0.7707    0.0392    0.7519    0.0459    0.0666
   15.5000    1.3605    0.7765    0.9305   -0.8098   -0.7694    0.0405    0.7519    0.0459    0.0666
   16.0000    1.3727    0.7765    0.9305   -0.8098   -0.7680    0.0418    0.7519    0.0459    0.0666
   16.5000    1.3849    0.7765    0.9305   -0.8098   -0.7667    0.0431    0.7519    0.0459    0.0666
   17.0000    1.3971    0.7765    0.9305   -0.8098   -0.7654    0.0444    0.7519    0.0459    0.0666
   17.5000    1.4093    0.7765    0.9305   -0.8098   -0.7641    0.0457    0.7519    0.0459    0.0666
   18.0000    1.4214    0.7765    0.9305   -0.8098   -0.7628    0.0470    0.7519    0.0459    0.0666
   18.5000    1.4336    0.7765    0.9305   -0.8098   -0.7615    0.0483    0.7519    0.0459    0.0666
   19.0000    1.4458    0.7765    0.9305   -0.8098   -0.7602    0.0496    0.7519    0.0459    0.0666
   19.5000    1.4580    0.7765    0.9305   -0.8098   -0.7589    0.0509    0.7519    0.0459    0.0666
   20.0000    1.4702    0.7765    0.9305   -0.8098   -0.7576    0.0522    0.7519    0.0459    0.0666
   20.5000    1.4824    0.7765    0.9305   -0.8098   -0.7563    0.0536    0.7519    0.0459    0.0666
   21.0000    1.4946    0.7765    0.9305   -0.8098   -0.7550    0.0549    0.7519    0.0459    0.0666
   21.5000    1.5067    0.7765    0.9305   -0.8098   -0.7537    0.0562    0.7519    0.0459    0.0666
   22.0000    1.5189    0.7765    0.9305   -0.8098   -0.7524    0.0575    0.7519    0.0459    0.0666
   22.5000    1.5311    0.7765    0.9305   -0.8098   -0.7511    0.0588    0.7519    0.0459    0.0666
   23.0000    1.5433    0.7765    0.9305   -0.8098   -0.7498    0.0601    0.7519    0.0459    0.0666
   23.5000    1.5555    0.7765    0.9305   -0.8098   -0.7485    0.0614    0.7519    0.0459    0.0666
   24.0000    1.5677    0.7765    0.9305   -0.8098   -0.7472    0.0627    0.7519    0.0459    0.0666
   24.5000    1.5799    0.7765    0.9305   -0.8098   -0.7458    0.0640    0.7519    0.0459    0.0666
   25.0000    1.5920    0.7765    0.9305   -0.8098   -0.7445    0.0653    0.7519    0.0459    0.0666
   25.5000    1.6042    0.7765    0.9305   -0.8098   -0.7432    0.0666    0.7519    0.0459    0.0666
   26.0000    1.6164    0.7765    0.9305   -0.8098   -0.7419    0.0679    0.7519    0.0459    0.0666
   26.5000    1.6286    0.7765    0.9305   -0.8098   -0.7406    0.0692    0.7519    0.0459    0.0666
   27.0000    1.6408    0.7765    0.9305   -0.8098   -0.7393    0.0705    0.7519    0.0459    0.0666
   27.5000    1.6530    0.7765    0.9305   -0.8098   -0.7380    0.0718    0.7519    0.0459    0.0666
   28.0000    1.6652    0.7765    0.9305   -0.8098   -0.7367    0.0731    0.7519    0.0459    0.0666
   28.5000    1.6773    0.7765    0.9305   -0.8098   -0.7354    0.0745    0.7519    0.0459    0.0666
   29.0000    1.6895    0.7765    0.9305   -0.8098   -0.7341    0.0758    0.7519    0.0459    0.0666
   29.5000    1.7017    0.7765    0.9305   -0.8098   -0.7328    0.0771    0.7519    0.0459    0.0666
   30.0000    1.7139    0.7765    0.9305   -0.8098   -0.7315    0.0784    0.7519    0.0459    0.0666
   30.5000    1.7261    0.7765    0.9305   -0.8098   -0.7302    0.0797    0.7519    0.0459    0.0666
   31.0000    1.7383    0.7765    0.9305   -0.8098   -0.7289    0.0810    0.7519    0.0459    0.0666
   31.5000    1.7505    0.7765    0.9305   -0.8098   -0.7276    0.0823    0.7519    0.0459    0.0666
   32.0000    1.7626    0.7765    0.9305   -0.8098   -0.7263    0.0836    0.7519    0.0459    0.0666
   32.5000    1.7748    0.7765    0.9305   -0.8098   -0.7249    0.0849    0.7519    0.0459    0.0666
   33.0000    1.7870    0.7765    0.9305   -0.8098   -0.7236    0.0862    0.7519    0.0459    0.0666
   33.5000    1.7992    0.7765    0.9305   -0.8098   -0.7223    0.0875    0.7519    0.0459    0.0666
   34.0000    1.8114    0.7765    0.9305   -0.8098   -0.7210    0.0888    0.7519    0.0459    0.0666
   34.5000    1.8236    0.7765    0.9305   -0.8098   -0.7197    0.0901    0.7519    0.0459    0.0666
   35.0000    1.8358    0.7765    0.9305   -0.8098   -0.7184    0.0914    0.7519    0.0459    0.0666
   35.5000    1.8479    0.7765    0.9305   -0.8098   -0.7171    0.0927    0.7519    0.0459    0.0666
   36.0000    1.8601    0.7765    0.9305   -0.8098   -0.7158    0.0940    0.7519    0.0459    0.0666
   36.5000    1.8723    0.7765    0.9305   -0.8098   -0.7145    0.0954    0.7519    0.0459    0.0666
   37.0000    1.8845    0.7765    0.9305   -0.8098   -0.7132    0.0967    0.7519    0.0459    0.0666
   37.5000    1.8967    0.7765    0.9305   -0.8098   -0.7119    0.0980    0.7519    0.0459    0.0666
   38.0000    1.9089    0.7765    0.9305   -0.8098   -0.7106    0.0993    0.7519    0.0459    0.0666
   38.5000    1.9210    0.7765    0.9305   -0.8098   -0.7093    0.1006    0.7519    0.0459    0.0666
   39.0000    1.9332    0.7765    0.9305   -0.8098   -0.7080    0.1019    0.7519    0.0459    0.0666
   39.5000    1.9454    0.7765    0.9305   -0.8098   -0.7067    0.1032    0.7519    0.0459    0.0666
   40.0000    1.9576    0.7765    0.9305   -0.8098   -0.7054    0.1045    0.7519    0.0459    0.0666
   40.5000    1.9698    0.7765    0.9305   -0.8098   -0.7040    0.1058    0.7519    0.0459    0.0666
   41.0000    1.9820    0.7765    0.9305   -0.8098   -0.7027    0.1071    0.7519    0.0459    0.0666
   41.5000    1.9942    0.7765    0.9305   -0.8098   -0.7014    0.1084    0.7519    0.0459    0.0666
   42.0000    2.0063    0.7765    0.9305   -0.8098   -0.7001    0.1097    0.7519    0.0459    0.0666
   42.5000    2.0185    0.7765    0.9305   -0.8098   -0.6988    0.1110    0.7519    0.0459    0.0666
   43.0000    2.0307    0.7765    0.9305   -0.8098   -0.6975    0.1123    0.7519    0.0459    0.0666
   43.5000    2.0429    0.7765    0.9305   -0.8098   -0.6962    0.1136    0.7519    0.0459    0.0666
   44.0000    2.0551    0.7765    0.9305   -0.8098   -0.6949    0.1149    0.7519    0.0459    0.0666
   44.5000    2.0673    0.7765    0.9305   -0.8098   -0.6936    0.1163    0.7519    0.0459    0.0666
   45.0000    2.0795    0.7765    0.9305   -0.8098   -0.6923    0.1176    0.7519    0.0459    0.0666
   45.5000    2.0916    0.7765    0.9305   -0.8098   -0.6910    0.1189    0.7519    0.0459    0.0666
   46.0000    2.1038    0.7765    0.9305   -0.8098   -0.6897    0.1202    0.7519    0.0459    0.0666
   46.5000    2.1160    0.7765    0.9305   -0.8098   -0.6884    0.1215    0.7519    0.0459    0.0666
   47.0000    2.1282    0.7765    0.9305   -0.8098   -0.6871    0.1228    0.7519    0.0459    0.0666
   47.5000    2.1404    0.7765    0.9305   -0.8098   -0.6858    0.1241    0.7519    0.0459    0.0666
   48.0000    2.1526    0.7765    0.9305   -0.8098   -0.6845    0.1254    0.7519    0.0459    0.0666
   48.5000    2.1648    0.7765    0.9305   -0.8098   -0.6831    0.1267    0.7519    0.0459    0.0666
   49.0000    2.1769    0.7765    0.9305   -0.8098   -0.6818    0.1280    0.7519    0.0459    0.0666
   49.5000    2.1891    0.7765    0.9305   -0.8098   -0.6805    0.1293    0.7519    0.0459    0.0666
   50.0000    2.2013    0.7765    0.9305   -0.8098   -0.6792    0.1306    0.7519    0.0459    0.0666
   50.5000    2.2135    0.7765    0.9305   -0.8098   -0.6779    0.1319    0.7519    0.0459    0.0666
   51.0000    2.2257    0.7765    0.9305   -0.8098   -0.6766    0.1332    0.7519    0.0459    0.0666
   51.5000    2.2379    0.7765    0.9305   -0.8098   -0.6753    0.1345    0.7519    0.0459    0.0666
   52.0000    2.2501    0.7765    0.9305   -0.8098   -0.6740    0.1358    0.7519    0.0459    0.0666
   52.5000    2.2622    0.7765    0.9305   -0.8098   -0.6727    0.1372    0.7519    0.0459    0.0666
   53.0000    2.2744    0.7765    0.9305   -0.8098   -0.6714    0.1385    0.7519    0.0459    0.0666
   53.5000    2.2866    0.7765    0.9305   -0.8098   -0.6701    0.1398    0.7519    0.0459    0.0666
   54.0000    2.2988    0.7765    0.9305   -0.8098   -0.6688    0.1411    0.7519    0.0459    0.0666
   54.5000    2.3110    0.7765    0.9305   -0.8098   -0.6675    0.1424    0.7519    0.0459    0.0666
   55.0000    2.3232    0.7765    0.9305   -0.8098   -0.6662    0.1437    0.7519    0.0459    0.0666
   55.5000    2.3354    0.7765    0.9305   -0.8098   -0.6649    0.1450    0.7519    0.0459    0.0666
   56.0000    2.3475    0.7765    0.9305   -0.8098   -0.6636    0.1463    0.7519    0.0459    0.0666
   56.5000    2.3597    0.7765    0.9305   -0.8098   -0.6622    0.1476    0.7519    0.0459    0.0666
   57.0000    2.3719    0.7765    0.9305   -0.8098   -0.6609    0.1489    0.7519    0.0459    0.0666
   57.5000    2.3841    0.7765    0.9305   -0.8098   -0.6596    0.1502    0.7519    0.0459    0.0666
   58.0000    2.3963    0.7765    0.9305   -0.8098   -0.6583    0.1515    0.7519    0.0459    0.0666
   58.5000    2.4085    0.7765    0.9305   -0.8098   -0.6570    0.1528    0.7519    0.0459    0.0666
   59.0000    2.4206    0.7765    0.9305   -0.8098   -0.6557    0.1541    0.7519    0.0459    0.0666
   59.5000    2.4328    0.7765    0.9305   -0.8098   -0.6544    0.1554    0.7519    0.0459    0.0666
   60.0000    2.4450    0.7765    0.9305   -0.8098   -0.6531    0.1567    0.7519    0.0459    0.0666
   60.5000    2.4572    0.7765    0.9305   -0.8098   -0.6518    0.1581    0.7519    0.0459    0.0666
   61.0000    2.4694    0.7765    0.9305   -0.8098   -0.6505    0.1594    0.7519    0.0459    0.0666
   61.5000    2.4816    0.7765    0.9305   -0.8098   -0.6492    0.1607    0.7519    0.0459    0.0666
   62.0000    2.4938    0.7765    0.9305   -0.8098   -0.6479    0.1620    0.7519    0.0459    0.0666
   62.5000    2.5059    0.7765    0.9305   -0.8098   -0.6466    0.1633    0.7519    0.0459    0.0666
   63.0000    2.5181    0.7765    0.9305   -0.8098   -0.6453    0.1646    0.7519    0.0459    0.0666
   63.5000    2.5303    0.7765    0.9305   -0.8098   -0.6440    0.1659    0.7519    0.0459    0.0666
   64.0000    2.5425    0.7765    0.9305   -0.8098   -0.6427    0.1672    0.7519    0.0459    0.0666
   64.5000    2.5547    0.7765    0.9305   -0.8098   -0.6413    0.1685    0.7519    0.0459    0.0666
   65.0000    2.5669    0.7765    0.9305   -0.8098   -0.6400    0.1698    0.7519    0.0459    0.0666
   65.5000    2.5791    0.7765    0.9305   -0.8098   -0.6387    0.1711    0.7519    0.0459    0.0666
   66.0000    2.5912    0.7765    0.9305   -0.8098   -0.6374    0.1724    0.7519    0.0459    0.0666
