         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   15.0000    1.1792    0.7600    0.9224   -0.7064   -0.7391    0.0479    0.7340    0.0515    0.0630
   15.5000    1.1907    0.7596    0.9226   -0.7055   -0.7377    0.0493    0.7336    0.0514    0.0632
   16.0000    1.2022    0.7592    0.9224   -0.7052   -0.7363    0.0507    0.7332    0.0514    0.0633
   16.5000    1.2137    0.7590    0.9224   -0.7049   -0.7349    0.0520    0.7330    0.0515    0.0633
   17.0000    1.2252    0.7589    0.9223   -0.7047   -0.7336    0.0534    0.7328    0.0515    0.0633
   17.5000    1.2367    0.7589    0.9223   -0.7045   -0.7322    0.0548    0.7328    0.0515    0.0633
   18.0000    1.2482    0.7588    0.9223   -0.7044   -0.7308    0.0562    0.7327    0.0515    0.0633
   18.5000    1.2598    0.7588    0.9223   -0.7044   -0.7295    0.0575    0.7327    0.0515    0.0633
   19.0000    1.2713    0.7588    0.9223   -0.7043   -0.7281    0.0589    0.7327    0.0515    0.0633
   19.5000    1.2828    0.7588    0.9223   -0.7043   -0.7267    0.0603    0.7327    0.0515    0.0633
   20.0000    1.2943    0.7588    0.9223   -0.7043   -0.7253    0.0616    0.7327    0.0515    0.0633
   20.5000    1.3058    0.7588    0.9223   -0.7043   -0.7240    0.0630    0.7327    0.0515    0.0633
   21.0000    1.3173    0.7588    0.9223   -0.7043   -0.7226    0.0644    0.7327    0.0515    0.0633
   21.5000    1.3288    0.7588    0.9223   -0.7043   -0.7212    0.0658    0.7327    0.0515    0.0633
   22.0000    1.3403    0.7588    0.9223   -0.7043   -0.7199    0.0671    0.7327    0.0515    0.0633
   22.5000    1.3518    0.7588    0.9223   -0.7043   -0.7185    0.0685    0.7327    0.0515    0.0633
   23.0000    1.3633    0.7588    0.9223   -0.7043   -0.7171    0.0699    0.7327    0.0515    0.0633
   23.5000    1.3749    0.7588    0.9223   -0.7043   -0.7157    0.0712    0.7327    0.0515    0.0633
   24.0000    1.3864    0.7588    0.9223   -0.7043   -0.7144    0.0726    0.7327    0.0515    0.0633
   24.5000    1.3979    0.7588    0.9223   -0.7043   -0.7130    0.0740    0.7327    0.0515    0.0633
   25.0000    1.4094    0.7588    0.9223   -0.7043   -0.7116    0.0754    0.7327    0.0515    0.0633
   25.5000    1.4209    0.7588    0.9223   -0.7043   -0.7103    0.0767    0.7327    0.0515    0.0633
   26.0000    1.4324    0.7588    0.9223   -0.7043   -0.7089    0.0781    0.7327    0.0515    0.0633
   26.5000    1.4439    0.7588    0.9223   -0.7043   -0.7075    0.0795    0.7327    0.0515    0.0633
   27.0000    1.4554    0.7588    0.9223   -0.7043   -0.7061    0.0808    0.7327    0.0515    0.0633
   27.5000    1.4669    0.7588    0.9223   -0.7043   -0.7048    0.0822    0.7327    0.0515    0.0633
   28.0000    1.4784    0.7588    0.9223   -0.7043   -0.7034    0.0836    0.7327    0.0515    0.0633
   28.5000    1.4900    0.7588    0.9223   -0.7043   -0.7020    0.0850    0.7327    0.0515    0.0633
   29.0000    1.5015    0.7588    0.9223   -0.7043   -0.7007    0.0863    0.7327    0.0515    0.0633
   29.5000    1.5130    0.7588    0.9223   -0.7043   -0.6993    0.0877    0.7327    0.0515    0.0633
   30.0000    1.5245    0.7588    0.9223   -0.7043   -0.6979    0.0891    0.7327    0.0515    0.0633
   30.5000    1.5360    0.7588    0.9223   -0.7043   -0.6965    0.0904    0.7327    0.0515    0.0633
   31.0000    1.5475    0.7588    0.9223   -0.7043   -0.6952    0.0918    0.7327    0.0515    0.0633
   31.5000    1.5590    0.7588    0.9223   -0.7043   -0.6938    0.0932    0.7327    0.0515    0.0633
   32.0000    1.5705    0.7588    0.9223   -0.7043   -0.6924    0.0946    0.7327    0.0515    0.0633
   32.5000    1.5820    0.7588    0.9223   -0.7043   -0.6911    0.0959    0.7327    0.0515    0.0633
   33.0000    1.5935    0.7588    0.9223   -0.7043   -0.6897    0.0973    0.7327    0.0515    0.0633
   33.5000    1.6051    0.7588    0.9223   -0.7043   -0.6883    0.0987    0.7327    0.0515    0.0633
   34.0000    1.6166    0.7588    0.9223   -0.7043   -0.6869    0.1000    0.7327    0.0515    0.0633
   34.5000    1.6281    0.7588    0.9223   -0.7043   -0.6856    0.1014    0.7327    0.0515    0.0633
   35.0000    1.6396    0.7588    0.9223   -0.7043   -0.6842    0.1028    0.7327    0.0515    0.0633
   35.5000    1.6511    0.7588    0.9223   -0.7043   -0.6828    0.1042    0.7327    0.0515    0.0633
   36.0000    1.6626    0.7588    0.9223   -0.7043   -0.6815    0.1055    0.7327    0.0515    0.0633
   36.5000    1.6741    0.7588    0.9223   -0.7043   -0.6801    0.1069    0.7327    0.0515    0.0633
   37.0000    1.6856    0.7588    0.9223   -0.7043   -0.6787    0.1083    0.7327    0.0515    0.0633
   37.5000    1.6971    0.7588    0.9223   -0.7043   -0.6773    0.1096    0.7327    0.0515    0.0633
   38.0000    1.7086    0.7588    0.9223   -0.7043   -0.6760    0.1110    0.7327    0.0515    0.0633
   38.5000    1.7202    0.7588    0.9223   -0.7043   -0.6746    0.1124    0.7327    0.0515    0.0633
   39.0000    1.7317    0.7588    0.9223   -0.7043   -0.6732    0.1138    0.7327    0.0515    0.0633
   39.5000    1.7432    0.7588    0.9223   -0.7043   -0.6719    0.1151    0.7327    0.0515    0.0633
   40.0000    1.7547    0.7588    0.9223   -0.7043   -0.6705    0.1165    0.7327    0.0515    0.0633
   40.5000    1.7662    0.7588    0.9223   -0.7043   -0.6691    0.1179    0.7327    0.0515    0.0633
   41.0000    1.7777    0.7588    0.9223   -0.7043   -0.6677    0.1192    0.7327    0.0515    0.0633
   41.5000    1.7892    0.7588    0.9223   -0.7043   -0.6664    0.1206    0.7327    0.0515    0.0633
   42.0000    1.8007    0.7588    0.9223   -0.7043   -0.6650    0.1220    0.7327    0.0515    0.0633
   42.5000    1.8122    0.7588    0.9223   -0.7043   -0.6636    0.1234    0.7327    0.0515    0.0633
   43.0000    1.8237    0.7588    0.9223   -0.7043   -0.6623    0.1247    0.7327    0.0515    0.0633
   43.5000    1.8353    0.7588    0.9223   -0.7043   -0.6609    0.1261    0.7327    0.0515    0.0633
   44.0000    1.8468    0.7588    0.9223   -0.7043   -0.6595    0.1275    0.7327    0.0515    0.0633
   44.5000    1.8583    0.7588    0.9223   -0.7043   -0.6581    0.1288    0.7327    0.0515    0.0633
   45.0000    1.8698    0.7588    0.9223   -0.7043   -0.6568    0.1302    0.7327    0.0515    0.0633
   45.5000    1.8813    0.7588    0.9223   -0.7043   -0.6554    0.1316    0.7327    0.0515    0.0633
   46.0000    1.8928    0.7588    0.9223   -0.7043   -0.6540    0.1330    0.7327    0.0515    0.0633
   46.5000    1.9043    0.7588    0.9223   -0.7043   -0.6527    0.1343    0.7327    0.0515    0.0633
   47.0000    1.9158    0.7588    0.9223   -0.7043   -0.6513    0.1357    0.7327    0.0515    0.0633
   47.5000    1.9273    0.7588    0.9223   -0.7043   -0.6499    0.1371    0.7327    0.0515    0.0633
   48.0000    1.9388    0.7588    0.9223   -0.7043   -0.6485    0.1384    0.7327    0.0515    0.0633
   48.5000    1.9504    0.7588    0.9223   -0.7043   -0.6472    0.1398    0.7327    0.0515    0.0633
   49.0000    1.9619    0.7588    0.9223   -0.7043   -0.6458    0.1412    0.7327    0.0515    0.0633
   49.5000    1.9734    0.7588    0.9223   -0.7043   -0.6444    0.1426    0.7327    0.0515    0.0633
   50.0000    1.9849    0.7588    0.9223   -0.7043   -0.6431    0.1439    0.7327    0.0515    0.0633
   50.5000    1.9964    0.7588    0.9223   -0.7043   -0.6417    0.1453    0.7327    0.0515    0.0633
   51.0000    2.0079    0.7588    0.9223   -0.7043   -0.6403    0.1467    0.7327    0.0515    0.0633
   51.5000    2.0194    0.7588    0.9223   -0.7043   -0.6389    0.1480    0.7327    0.0515    0.0633
   52.0000    2.0309    0.7588    0.9223   -0.7043   -0.6376    0.1494    0.7327    0.0515    0.0633
   52.5000    2.0424    0.7588    0.9223   -0.7043   -0.6362    0.1508    0.7327    0.0515    0.0633
   53.0000    2.0539    0.7588    0.9223   -0.7043   -0.6348    0.1522    0.7327    0.0515    0.0633
   53.5000    2.0655    0.7588    0.9223   -0.7043   -0.6335    0.1535    0.7327    0.0515    0.0633
   54.0000    2.0770    0.7588    0.9223   -0.7043   -0.6321    0.1549    0.7327    0.0515    0.0633
   54.5000    2.0885    0.7588    0.9223   -0.7043   -0.6307    0.1563    0.7327    0.0515    0.0633
   55.0000    2.1000    0.7588    0.9223   -0.7043   -0.6293    0.1576    0.7327    0.0515    0.0633
   55.5000    2.1115    0.7588    0.9223   -0.7043   -0.6280    0.1590    0.7327    0.0515    0.0633
   56.0000    2.1230    0.7588    0.9223   -0.7043   -0.6266    0.1604    0.7327    0.0515    0.0633
   56.5000    2.1345    0.7588    0.9223   -0.7043   -0.6252    0.1618    0.7327    0.0515    0.0633
   57.0000    2.1460    0.7588    0.9223   -0.7043   -0.6239    0.1631    0.7327    0.0515    0.0633
   57.5000    2.1575    0.7588    0.9223   -0.7043   -0.6225    0.1645    0.7327    0.0515    0.0633
   58.0000    2.1690    0.7588    0.9223   -0.7043   -0.6211    0.1659    0.7327    0.0515    0.0633
   58.5000    2.1806    0.7588    0.9223   -0.7043   -0.6197    0.1672    0.7327    0.0515    0.0633
   59.0000    2.1921    0.7588    0.9223   -0.7043   -0.6184    0.1686    0.7327    0.0515    0.0633
   59.5000    2.2036    0.7588    0.9223   -0.7043   -0.6170    0.1700    0.7327    0.0515    0.0633
   60.0000    2.2151    0.7588    0.9223   -0.7043   -0.6156    0.1714    0.7327    0.0515    0.0633
   60.5000    2.2266    0.7588    0.9223   -0.7043   -0.6143    0.1727    0.7327    0.0515    0.0633
   61.0000    2.2381    0.7588    0.9223   -0.7043   -0.6129    0.1741    0.7327    0.0515    0.0633
   61.5000    2.2496    0.7588    0.9223   -0.7043   -0.6115    0.1755    0.7327    0.0515    0.0633
   62.0000    2.2611    0.7588    0.9223   -0.7043   -0.6101    0.1768    0.7327    0.0515    0.0633
   62.5000    2.2726    0.7588    0.9223   -0.7043   -0.6088    0.1782    0.7327    0.0515    0.0633
   63.0000    2.2841    0.7588    0.9223   -0.7043   -0.6074    0.1796    0.7327    0.0515    0.0633
   63.5000    2.2957    0.7588    0.9223   -0.7043   -0.6060    0.1810    0.7327    0.0515    0.0633
   64.0000    2.3072    0.7588    0.9223   -0.7043   -0.6047    0.1823    0.7327    0.0515    0.0633
   64.5000    2.3187    0.7588    0.9223   -0.7043   -0.6033    0.1837    0.7327    0.0515    0.0633
   65.0000    2.3302    0.7588    0.9223   -0.7043   -0.6019    0.1851    0.7327    0.0515    0.0633
   65.5000    2.3417    0.7588    0.9223   -0.7043   -0.6005    0.1864    0.7327    0.0515    0.0633
   66.0000    2.3532    0.7588    0.9223   -0.7043   -0.5992    0.1878    0.7327    0.0515    0.0633
   66.5000    2.3647    0.7588    0.9223   -0.7043   -0.5978    0.1892    0.7327    0.0515    0.0633
   67.0000    2.3762    0.7588    0.9223   -0.7043   -0.5964    0.1906    0.7327    0.0515    0.0633
   67.5000    2.3877    0.7588    0.9223   -0.7043   -0.5951    0.1919    0.7327    0.0515    0.0633
   68.0000    2.3992    0.7588    0.9223   -0.7043   -0.5937    0.1933    0.7327    0.0515    0.0633
   68.5000    2.4108    0.7588    0.9223   -0.7043   -0.5923    0.1947    0.7327    0.0515    0.0633
   69.0000    2.4223    0.7588    0.9223   -0.7043   -0.5909    0.1960    0.7327    0.0515    0.0633
   69.5000    2.4338    0.7588    0.9223   -0.7043   -0.5896    0.1974    0.7327    0.0515    0.0633
   70.0000    2.4453    0.7588    0.9223   -0.7043   -0.5882    0.1988    0.7327    0.0515    0.0633
   70.5000    2.4568    0.7588    0.9223   -0.7043   -0.5868    0.2002    0.7327    0.0515    0.0633
   71.0000    2.4683    0.7588    0.9223   -0.7043   -0.5855    0.2015    0.7327    0.0515    0.0633
   71.5000    2.4798    0.7588    0.9223   -0.7043   -0.5841    0.2029    0.7327    0.0515    0.0633
   72.0000    2.4913    0.7588    0.9223   -0.7043   -0.5827    0.2043    0.7327    0.0515    0.0633
   72.5000    2.5028    0.7588    0.9223   -0.7043   -0.5813    0.2056    0.7327    0.0515    0.0633
   73.0000    2.5143    0.7588    0.9223   -0.7043   -0.5800    0.2070    0.7327    0.0515    0.0633
   73.5000    2.5259    0.7588    0.9223   -0.7043   -0.5786    0.2084    0.7327    0.0515    0.0633
   74.0000    2.5374    0.7588    0.9223   -0.7043   -0.5772    0.2098    0.7327    0.0515    0.0633
   74.5000    2.5489    0.7588    0.9223   -0.7043   -0.5759    0.2111    0.7327    0.0515    0.0633
   75.0000    2.5604    0.7588    0.9223   -0.7043   -0.5745    0.2125    0.7327    0.0515    0.0633
   75.5000    2.5719    0.7588    0.9223   -0.7043   -0.5731    0.2139    0.7327    0.0515    0.0633
   76.0000    2.5834    0.7588    0.9223   -0.7043   -0.5717    0.2152    0.7327    0.0515    0.0633
   76.5000    2.5949    0.7588    0.9223   -0.7043   -0.5704    0.2166    0.7327    0.0515    0.0633
   77.0000    2.6064    0.7588    0.9223   -0.7043   -0.5690    0.2180    0.7327    0.0515    0.0633
   77.5000    2.6179    0.7588    0.9223   -0.7043   -0.5676    0.2194    0.7327    0.0515    0.0633
   78.0000    2.6294    0.7588    0.9223   -0.7043   -0.5663    0.2207    0.7327    0.0515    0.0633
   78.5000    2.6410    0.7588    0.9223   -0.7043   -0.5649    0.2221    0.7327    0.0515    0.0633
   79.0000    2.6525    0.7588    0.9223   -0.7043   -0.5635    0.2235    0.7327    0.0515    0.0633
   79.5000    2.6640    0.7588    0.9223   -0.7043   -0.5621    0.2248    0.7327    0.0515    0.0633
   80.0000    2.6755    0.7588    0.9223   -0.7043   -0.5608    0.2262    0.7327    0.0515    0.0633
   80.5000    2.6870    0.7588    0.9223   -0.7043   -0.5594    0.2276    0.7327    0.0515    0.0633
   81.0000    2.6985    0.7588    0.9223   -0.7043   -0.5580    0.2290    0.7327    0.0515    0.0633
   81.5000    2.7100    0.7588    0.9223   -0.7043   -0.5567    0.2303    0.7327    0.0515    0.0633
   82.0000    2.7215    0.7588    0.9223   -0.7043   -0.5553    0.2317    0.7327    0.0515    0.0633
   82.5000    2.7330    0.7588    0.9223   -0.7043   -0.5539    0.2331    0.7327    0.0515    0.0633
   83.0000    2.7445    0.7588    0.9223   -0.7043   -0.5525    0.2344    0.7327    0.0515    0.0633
   83.5000    2.7561    0.7588    0.9223   -0.7043   -0.5512    0.2358    0.7327    0.0515    0.0633
   84.0000    2.7676    0.7588    0.9223   -0.7043   -0.5498    0.2372    0.7327    0.0515    0.0633
   84.5000    2.7791    0.7588    0.9223   -0.7043   -0.5484    0.2386    0.7327    0.0515    0.0633
   85.0000    2.7906    0.7588    0.9223   -0.7043   -0.5471    0.2399    0.7327    0.0515    0.0633
   85.5000    2.8021    0.7588    0.9223   -0.7043   -0.5457    0.2413    0.7327    0.0515    0.0633
   86.0000    2.8136    0.7588    0.9223   -0.7043   -0.5443    0.2427    0.7327    0.0515    0.0633
   86.5000    2.8251    0.7588    0.9223   -0.7043   -0.5429    0.2440    0.7327    0.0515    0.0633
   87.0000    2.8366    0.7588    0.9223   -0.7043   -0.5416    0.2454    0.7327    0.0515    0.0633
   87.5000    2.8481    0.7588    0.9223   -0.7043   -0.5402    0.2468    0.7327    0.0515    0.0633
   88.0000    2.8596    0.7588    0.9223   -0.7043   -0.5388    0.2482    0.7327    0.0515    0.0633
   88.5000    2.8712    0.7588    0.9223   -0.7043   -0.5375    0.2495    0.7327    0.0515    0.0633
   89.0000    2.8827    0.7588    0.9223   -0.7043   -0.5361    0.2509    0.7327    0.0515    0.0633
   89.5000    2.8942    0.7588    0.9223   -0.7043   -0.5347    0.2523    0.7327    0.0515    0.0633
   90.0000    2.9057    0.7588    0.9223   -0.7043   -0.5333    0.2536    0.7327    0.0515    0.0633
   90.5000    2.9172    0.7588    0.9223   -0.7043   -0.5320    0.2550    0.7327    0.0515    0.0633
   91.0000    2.9287    0.7588    0.9223   -0.7043   -0.5306    0.2564    0.7327    0.0515    0.0633
   91.5000    2.9402    0.7588    0.9223   -0.7043   -0.5292    0.2578    0.7327    0.0515    0.0633
   92.0000    2.9517    0.7588    0.9223   -0.7043   -0.5278    0.2591    0.7327    0.0515    0.0633
   92.5000    2.9632    0.7588    0.9223   -0.7043   -0.5265    0.2605    0.7327    0.0515    0.0633
   93.0000    2.9747    0.7588    0.9223   -0.7043   -0.5251    0.2619    0.7327    0.0515    0.0633
   93.5000    2.9863    0.7588    0.9223   -0.7043   -0.5237    0.2632    0.7327    0.0515    0.0633
   94.0000    2.9978    0.7588    0.9223   -0.7043   -0.5224    0.2646    0.7327    0.0515    0.0633
   94.5000    3.0093    0.7588    0.9223   -0.7043   -0.5210    0.2660    0.7327    0.0515    0.0633
   95.0000    3.0208    0.7588    0.9223   -0.7043   -0.5196    0.2674    0.7327    0.0515    0.0633
   95.5000    3.0323    0.7588    0.9223   -0.7043   -0.5182    0.2687    0.7327    0.0515    0.0633
   96.0000    3.0438    0.7588    0.9223   -0.7043   -0.5169    0.2701    0.7327    0.0515    0.0633
   96.5000    3.0553    0.7588    0.9223   -0.7043   -0.5155    0.2715    0.7327    0.0515    0.0633
   97.0000    3.0668    0.7588    0.9223   -0.7043   -0.5141    0.2728    0.7327    0.0515    0.0633
   97.5000    3.0783    0.7588    0.9223   -0.7043   -0.5128    0.2742    0.7327    0.0515    0.0633
   98.0000    3.0898    0.7588    0.9223   -0.7043   -0.5114    0.2756    0.7327    0.0515    0.0633
   98.5000    3.1014    0.7588    0.9223   -0.7043   -0.5100    0.2770    0.7327    0.0515    0.0633
   99.0000    3.1129    0.7588    0.9223   -0.7043   -0.5086    0.2783    0.7327    0.0515    0.0633
   99.5000    3.1244    0.7588    0.9223   -0.7043   -0.5073    0.2797    0.7327    0.0515    0.0633
  100.0000    1.0000    0.7588    0.9223   -0.7043   -0.8098    0.0000    0.7327    0.0515    0.0633
