         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   31.5000    1.6878    0.7681    0.9263   -0.7495   -0.7109    0.0904    0.7428    0.0488    0.0642
   32.0000    1.6995    0.7681    0.9263   -0.7495   -0.7095    0.0918    0.7428    0.0488    0.0642
   32.5000    1.7112    0.7681    0.9263   -0.7495   -0.7081    0.0932    0.7428    0.0488    0.0642
   33.0000    1.7230    0.7681    0.9263   -0.7495   -0.7068    0.0945    0.7428    0.0488    0.0642
   33.5000    1.7347    0.7681    0.9263   -0.7495   -0.7054    0.0959    0.7428    0.0488    0.0642
   34.0000    1.7464    0.7681    0.9263   -0.7495   -0.7040    0.0973    0.7428    0.0488    0.0642
   34.5000    1.7581    0.7681    0.9263   -0.7495   -0.7026    0.0987    0.7428    0.0488    0.0642
   35.0000    1.7698    0.7681    0.9263   -0.7495   -0.7013    0.1001    0.7428    0.0488    0.0642
   35.5000    1.7816    0.7681    0.9263   -0.7495   -0.6999    0.1014    0.7428    0.0488    0.0642
   36.0000    1.7933    0.7681    0.9263   -0.7495   -0.6985    0.1028    0.7428    0.0488    0.0642
   36.5000    1.8050    0.7681    0.9263   -0.7495   -0.6971    0.1042    0.7428    0.0488    0.0642
   37.0000    1.8167    0.7681    0.9263   -0.7495   -0.6957    0.1056    0.7428    0.0488    0.0642
   37.5000    1.8285    0.7681    0.9263   -0.7495   -0.6944    0.1069    0.7428    0.0488    0.0642
   38.0000    1.8402    0.7681    0.9263   -0.7495   -0.6930    0.1083    0.7428    0.0488    0.0642
   38.5000    1.8519    0.7681    0.9263   -0.7495   -0.6916    0.1097    0.7428    0.0488    0.0642
   39.0000    1.8636    0.7681    0.9263   -0.7495   -0.6902    0.1111    0.7428    0.0488    0.0642
   39.5000    1.8753    0.7681    0.9263   -0.7495   -0.6889    0.1125    0.7428    0.0488    0.0642
   40.0000    1.8871    0.7681    0.9263   -0.7495   -0.6875    0.1138    0.7428    0.0488    0.0642
   40.5000    1.8988    0.7681    0.9263   -0.7495   -0.6861    0.1152    0.7428    0.0488    0.0642
   41.0000    1.9105    0.7681    0.9263   -0.7495   -0.6847    0.1166    0.7428    0.0488    0.0642
   41.5000    1.9222    0.7681    0.9263   -0.7495   -0.6833    0.1180    0.7428    0.0488    0.0642
   42.0000    1.9340    0.7681    0.9263   -0.7495   -0.6820    0.1193    0.7428    0.0488    0.0642
   42.5000    1.9457    0.7681    0.9263   -0.7495   -0.6806    0.1207    0.7428    0.0488    0.0642
   43.0000    1.9574    0.7681    0.9263   -0.7495   -0.6792    0.1221    0.7428    0.0488    0.0642
   43.5000    1.9691    0.7681    0.9263   -0.7495   -0.6778    0.1235    0.7428    0.0488    0.0642
   44.0000    1.9808    0.7681    0.9263   -0.7495   -0.6764    0.1249    0.7428    0.0488    0.0642
   44.5000    1.9926    0.7681    0.9263   -0.7495   -0.6751    0.1262    0.7428    0.0488    0.0642
   45.0000    2.0043    0.7681    0.9263   -0.7495   -0.6737    0.1276    0.7428    0.0488    0.0642
   45.5000    2.0160    0.7681    0.9263   -0.7495   -0.6723    0.1290    0.7428    0.0488    0.0642
   46.0000    2.0277    0.7681    0.9263   -0.7495   -0.6709    0.1304    0.7428    0.0488    0.0642
   46.5000    2.0394    0.7681    0.9263   -0.7495   -0.6696    0.1318    0.7428    0.0488    0.0642
   47.0000    2.0512    0.7681    0.9263   -0.7495   -0.6682    0.1331    0.7428    0.0488    0.0642
   47.5000    2.0629    0.7681    0.9263   -0.7495   -0.6668    0.1345    0.7428    0.0488    0.0642
   48.0000    2.0746    0.7681    0.9263   -0.7495   -0.6654    0.1359    0.7428    0.0488    0.0642
   48.5000    2.0863    0.7681    0.9263   -0.7495   -0.6640    0.1373    0.7428    0.0488    0.0642
   49.0000    2.0981    0.7681    0.9263   -0.7495   -0.6627    0.1386    0.7428    0.0488    0.0642
   49.5000    2.1098    0.7681    0.9263   -0.7495   -0.6613    0.1400    0.7428    0.0488    0.0642
   50.0000    2.1215    0.7681    0.9263   -0.7495   -0.6599    0.1414    0.7428    0.0488    0.0642
   50.5000    2.1332    0.7681    0.9263   -0.7495   -0.6585    0.1428    0.7428    0.0488    0.0642
   51.0000    2.1449    0.7681    0.9263   -0.7495   -0.6572    0.1442    0.7428    0.0488    0.0642
   51.5000    2.1567    0.7681    0.9263   -0.7495   -0.6558    0.1455    0.7428    0.0488    0.0642
   52.0000    2.1684    0.7681    0.9263   -0.7495   -0.6544    0.1469    0.7428    0.0488    0.0642
   52.5000    2.1801    0.7681    0.9263   -0.7495   -0.6530    0.1483    0.7428    0.0488    0.0642
   53.0000    2.1918    0.7681    0.9263   -0.7495   -0.6516    0.1497    0.7428    0.0488    0.0642
   53.5000    2.2036    0.7681    0.9263   -0.7495   -0.6503    0.1510    0.7428    0.0488    0.0642
   54.0000    2.2153    0.7681    0.9263   -0.7495   -0.6489    0.1524    0.7428    0.0488    0.0642
   54.5000    2.2270    0.7681    0.9263   -0.7495   -0.6475    0.1538    0.7428    0.0488    0.0642
   55.0000    2.2387    0.7681    0.9263   -0.7495   -0.6461    0.1552    0.7428    0.0488    0.0642
   55.5000    2.2504    0.7681    0.9263   -0.7495   -0.6447    0.1566    0.7428    0.0488    0.0642
   56.0000    2.2622    0.7681    0.9263   -0.7495   -0.6434    0.1579    0.7428    0.0488    0.0642
   56.5000    2.2739    0.7681    0.9263   -0.7495   -0.6420    0.1593    0.7428    0.0488    0.0642
   57.0000    2.2856    0.7681    0.9263   -0.7495   -0.6406    0.1607    0.7428    0.0488    0.0642
   57.5000    2.2973    0.7681    0.9263   -0.7495   -0.6392    0.1621    0.7428    0.0488    0.0642
   58.0000    2.3091    0.7681    0.9263   -0.7495   -0.6379    0.1635    0.7428    0.0488    0.0642
   58.5000    2.3208    0.7681    0.9263   -0.7495   -0.6365    0.1648    0.7428    0.0488    0.0642
   59.0000    2.3325    0.7681    0.9263   -0.7495   -0.6351    0.1662    0.7428    0.0488    0.0642
   59.5000    2.3442    0.7681    0.9263   -0.7495   -0.6337    0.1676    0.7428    0.0488    0.0642
   60.0000    2.3559    0.7681    0.9263   -0.7495   -0.6323    0.1690    0.7428    0.0488    0.0642
   60.5000    2.3677    0.7681    0.9263   -0.7495   -0.6310    0.1703    0.7428    0.0488    0.0642
   61.0000    2.3794    0.7681    0.9263   -0.7495   -0.6296    0.1717    0.7428    0.0488    0.0642
   61.5000    2.3911    0.7681    0.9263   -0.7495   -0.6282    0.1731    0.7428    0.0488    0.0642
   62.0000    2.4028    0.7681    0.9263   -0.7495   -0.6268    0.1745    0.7428    0.0488    0.0642
   62.5000    2.4145    0.7681    0.9263   -0.7495   -0.6255    0.1759    0.7428    0.0488    0.0642
   63.0000    2.4263    0.7681    0.9263   -0.7495   -0.6241    0.1772    0.7428    0.0488    0.0642
   63.5000    2.4380    0.7681    0.9263   -0.7495   -0.6227    0.1786    0.7428    0.0488    0.0642
   64.0000    2.4497    0.7681    0.9263   -0.7495   -0.6213    0.1800    0.7428    0.0488    0.0642
   64.5000    2.4614    0.7681    0.9263   -0.7495   -0.6199    0.1814    0.7428    0.0488    0.0642
   65.0000    2.4732    0.7681    0.9263   -0.7495   -0.6186    0.1827    0.7428    0.0488    0.0642
   65.5000    2.4849    0.7681    0.9263   -0.7495   -0.6172    0.1841    0.7428    0.0488    0.0642
   66.0000    2.4966    0.7681    0.9263   -0.7495   -0.6158    0.1855    0.7428    0.0488    0.0642
   66.5000    2.5083    0.7681    0.9263   -0.7495   -0.6144    0.1869    0.7428    0.0488    0.0642
   67.0000    2.5200    0.7681    0.9263   -0.7495   -0.6130    0.1883    0.7428    0.0488    0.0642
   67.5000    2.5318    0.7681    0.9263   -0.7495   -0.6117    0.1896    0.7428    0.0488    0.0642
   68.0000    2.5435    0.7681    0.9263   -0.7495   -0.6103    0.1910    0.7428    0.0488    0.0642
   68.5000    2.5552    0.7681    0.9263   -0.7495   -0.6089    0.1924    0.7428    0.0488    0.0642
   69.0000    2.5669    0.7681    0.9263   -0.7495   -0.6075    0.1938    0.7428    0.0488    0.0642
   69.5000    2.5787    0.7681    0.9263   -0.7495   -0.6062    0.1952    0.7428    0.0488    0.0642
   70.0000    2.5904    0.7681    0.9263   -0.7495   -0.6048    0.1965    0.7428    0.0488    0.0642
   70.5000    2.6021    0.7681    0.9263   -0.7495   -0.6034    0.1979    0.7428    0.0488    0.0642
   71.0000    2.6138    0.7681    0.9263   -0.7495   -0.6020    0.1993    0.7428    0.0488    0.0642
   71.5000    2.6255    0.7681    0.9263   -0.7495   -0.6006    0.2007    0.7428    0.0488    0.0642
   72.0000    2.6373    0.7681    0.9263   -0.7495   -0.5993    0.2020    0.7428    0.0488    0.0642
   72.5000    2.6490    0.7681    0.9263   -0.7495   -0.5979    0.2034    0.7428    0.0488    0.0642
   73.0000    2.6607    0.7681    0.9263   -0.7495   -0.5965    0.2048    0.7428    0.0488    0.0642
   73.5000    2.6724    0.7681    0.9263   -0.7495   -0.5951    0.2062    0.7428    0.0488    0.0642
   74.0000    2.6842    0.7681    0.9263   -0.7495   -0.5938    0.2076    0.7428    0.0488    0.0642
   74.5000    2.6959    0.7681    0.9263   -0.7495   -0.5924    0.2089    0.7428    0.0488    0.0642
   75.0000    2.7076    0.7681    0.9263   -0.7495   -0.5910    0.2103    0.7428    0.0488    0.0642
   75.5000    2.7193    0.7681    0.9263   -0.7495   -0.5896    0.2117    0.7428    0.0488    0.0642
   76.0000    2.7310    0.7681    0.9263   -0.7495   -0.5882    0.2131    0.7428    0.0488    0.0642
   76.5000    2.7428    0.7681    0.9263   -0.7495   -0.5869    0.2144    0.7428    0.0488    0.0642
   77.0000    2.7545    0.7681    0.9263   -0.7495   -0.5855    0.2158    0.7428    0.0488    0.0642
   77.5000    2.7662    0.7681    0.9263   -0.7495   -0.5841    0.2172    0.7428    0.0488    0.0642
   78.0000    2.7779    0.7681    0.9263   -0.7495   -0.5827    0.2186    0.7428    0.0488    0.0642
   78.5000    2.7896    0.7681    0.9263   -0.7495   -0.5813    0.2200    0.7428    0.0488    0.0642
   79.0000    2.8014    0.7681    0.9263   -0.7495   -0.5800    0.2213    0.7428    0.0488    0.0642
   79.5000    2.8131    0.7681    0.9263   -0.7495   -0.5786    0.2227    0.7428    0.0488    0.0642
   80.0000    2.8248    0.7681    0.9263   -0.7495   -0.5772    0.2241    0.7428    0.0488    0.0642
   80.5000    2.8365    0.7681    0.9263   -0.7495   -0.5758    0.2255    0.7428    0.0488    0.0642
   81.0000    2.8483    0.7681    0.9263   -0.7495   -0.5745    0.2269    0.7428    0.0488    0.0642
   81.5000    2.8600    0.7681    0.9263   -0.7495   -0.5731    0.2282    0.7428    0.0488    0.0642
   82.0000    2.8717    0.7681    0.9263   -0.7495   -0.5717    0.2296    0.7428    0.0488    0.0642
   82.5000    2.8834    0.7681    0.9263   -0.7495   -0.5703    0.2310    0.7428    0.0488    0.0642
   83.0000    2.8951    0.7681    0.9263   -0.7495   -0.5689    0.2324    0.7428    0.0488    0.0642
   83.5000    2.9069    0.7681    0.9263   -0.7495   -0.5676    0.2337    0.7428    0.0488    0.0642
   84.0000    2.9186    0.7681    0.9263   -0.7495   -0.5662    0.2351    0.7428    0.0488    0.0642
   84.5000    2.9303    0.7681    0.9263   -0.7495   -0.5648    0.2365    0.7428    0.0488    0.0642
   85.0000    2.9420    0.7681    0.9263   -0.7495   -0.5634    0.2379    0.7428    0.0488    0.0642
   85.5000    2.9538    0.7681    0.9263   -0.7495   -0.5620    0.2393    0.7428    0.0488    0.0642
   86.0000    2.9655    0.7681    0.9263   -0.7495   -0.5607    0.2406    0.7428    0.0488    0.0642
   86.5000    2.9772    0.7681    0.9263   -0.7495   -0.5593    0.2420    0.7428    0.0488    0.0642
   87.0000    2.9889    0.7681    0.9263   -0.7495   -0.5579    0.2434    0.7428    0.0488    0.0642
   87.5000    3.0006    0.7681    0.9263   -0.7495   -0.5565    0.2448    0.7428    0.0488    0.0642
   88.0000    3.0124    0.7681    0.9263   -0.7495   -0.5552    0.2461    0.7428    0.0488    0.0642
   88.5000    3.0241    0.7681    0.9263   -0.7495   -0.5538    0.2475    0.7428    0.0488    0.0642
   89.0000    3.0358    0.7681    0.9263   -0.7495   -0.5524    0.2489    0.7428    0.0488    0.0642
   89.5000    3.0475    0.7681    0.9263   -0.7495   -0.5510    0.2503    0.7428    0.0488    0.0642
   90.0000    3.0592    0.7681    0.9263   -0.7495   -0.5496    0.2517    0.7428    0.0488    0.0642
   90.5000    3.0710    0.7681    0.9263   -0.7495   -0.5483    0.2530    0.7428    0.0488    0.0642
   91.0000    3.0827    0.7681    0.9263   -0.7495   -0.5469    0.2544    0.7428    0.0488    0.0642
   91.5000    3.0944    0.7681    0.9263   -0.7495   -0.5455    0.2558    0.7428    0.0488    0.0642
   92.0000    3.1061    0.7681    0.9263   -0.7495   -0.5441    0.2572    0.7428    0.0488    0.0642
   92.5000    3.1179    0.7681    0.9263   -0.7495   -0.5428    0.2586    0.7428    0.0488    0.0642
   93.0000    3.1296    0.7681    0.9263   -0.7495   -0.5414    0.2599    0.7428    0.0488    0.0642
   93.5000    3.1413    0.7681    0.9263   -0.7495   -0.5400    0.2613    0.7428    0.0488    0.0642
   94.0000    3.1530    0.7681    0.9263   -0.7495   -0.5386    0.2627    0.7428    0.0488    0.0642
   94.5000    3.1647    0.7681    0.9263   -0.7495   -0.5372    0.2641    0.7428    0.0488    0.0642
   95.0000    3.1765    0.7681    0.9263   -0.7495   -0.5359    0.2654    0.7428    0.0488    0.0642
   95.5000    3.1882    0.7681    0.9263   -0.7495   -0.5345    0.2668    0.7428    0.0488    0.0642
   96.0000    3.1999    0.7681    0.9263   -0.7495   -0.5331    0.2682    0.7428    0.0488    0.0642
   96.5000    3.2116    0.7681    0.9263   -0.7495   -0.5317    0.2696    0.7428    0.0488    0.0642
   97.0000    3.2234    0.7681    0.9263   -0.7495   -0.5303    0.2710    0.7428    0.0488    0.0642
   97.5000    3.2351    0.7681    0.9263   -0.7495   -0.5290    0.2723    0.7428    0.0488    0.0642
   98.0000    3.2468    0.7681    0.9263   -0.7495   -0.5276    0.2737    0.7428    0.0488    0.0642
   98.5000    3.2585    0.7681    0.9263   -0.7495   -0.5262    0.2751    0.7428    0.0488    0.0642
   99.0000    3.2702    0.7681    0.9263   -0.7495   -0.5248    0.2765    0.7428    0.0488    0.0642
   99.5000    3.2820    0.7681    0.9263   -0.7495   -0.5235    0.2779    0.7428    0.0488    0.0642
  100.0000    1.0000    0.7681    0.9263   -0.7495   -0.8098    0.0000    0.7428    0.0488    0.0642
