         t         g       g_N       g_I      g_hH      g_hL
   84.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   85.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   85.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   86.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   86.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   87.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   87.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   88.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   88.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   89.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   89.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   90.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   90.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   91.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   91.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   92.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   92.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   93.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   93.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   94.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   94.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   95.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   95.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   96.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   96.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   97.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   97.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   98.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   98.5000    5.7815    5.5202    5.5202    0.2612    0.2612
   99.0000    5.7815    5.5202    5.5202    0.2612    0.2612
   99.5000    5.7815    5.5202    5.5202    0.2612    0.2612
  100.0000    5.7815    5.5202    5.5202    0.2612    0.2612
